Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AdamMo00,DL,2018-11-11,2018,10,9.0,GNB,MIA,Home,W 31-12,0.0,0.0,12.0,17.6,4.0,15.4
/players/A/AdamMo00,DL,2018-11-15,2018,11,10.0,GNB,SEA,Away,L 24-27,0.0,0.0,23.0,32.9,5.0,16.1
/players/A/AdamMo00,DL,2018-11-25,2018,12,11.0,GNB,MIN,Away,L 17-24,0.0,0.0,19.0,27.1,6.0,21.4
/players/A/AdamMo00,DL,2018-12-02,2018,13,12.0,GNB,ARI,Home,L 17-20,0.0,0.0,15.0,24.2,4.0,12.9
/players/A/AdamMo00,DL,2018-12-09,2018,14,13.0,GNB,ATL,Home,W 34-20,0.0,0.0,12.0,16.9,10.0,35.7
/players/A/AdamMo00,DL,2018-12-16,2018,15,14.0,GNB,CHI,Away,L 17-24,0.0,0.0,16.0,26.7,4.0,14.8
/players/A/AdamMo00,DE,2018-12-23,2018,16,15.0,GNB,NYJ,Away,W 44-38,0.0,0.0,25.0,41.7,13.0,35.1
/players/A/AdamMo00,DL,2018-12-30,2018,17,16.0,GNB,DET,Home,L 0-31,0.0,0.0,51.0,69.9,7.0,29.2
/players/A/AdamMo00,DT,2017-09-24,2017,3,3.0,GNB,CIN,Home,W 27-24,0.0,0.0,4.0,6.6,0.0,0.0
/players/A/AdamMo00,DT,2017-11-06,2017,9,8.0,GNB,DET,Home,L 17-30,0.0,0.0,18.0,26.5,7.0,30.4
/players/A/AdamMo00,DT,2017-11-12,2017,10,9.0,GNB,CHI,Away,W 23-16,0.0,0.0,7.0,11.7,10.0,34.5
/players/A/AdamMo00,DT,2017-11-26,2017,12,11.0,GNB,PIT,Away,L 28-31,0.0,0.0,16.0,21.6,4.0,14.3
/players/A/AdamMo00,DT,2017-12-10,2017,14,13.0,GNB,CLE,Away,W 27-21,0.0,0.0,3.0,5.2,0.0,0.0
/players/A/AdamMo00,DT,2017-12-23,2017,16,15.0,GNB,MIN,Home,L 0-16,0.0,0.0,9.0,13.8,0.0,0.0
/players/A/AdamMo00,DT,2017-12-31,2017,17,16.0,GNB,DET,Away,L 11-35,0.0,0.0,9.0,15.5,1.0,3.6
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AdamTy00,LB,2020-09-10,2020,1,1.0,HOU,KAN,Away,L 20-34,0,0.0,0,0.0,16,64.0
/players/A/AdamTy00,LB,2020-09-20,2020,2,2.0,HOU,BAL,Home,L 16-33,0,0.0,0,0.0,17,60.7
/players/A/AdamTy00,ILB,2020-09-27,2020,3,3.0,HOU,PIT,Away,L 21-28,0,0.0,12,15.0,20,71.4
/players/A/AdamTy00,ILB,2020-10-04,2020,4,4.0,HOU,MIN,Home,L 23-31,0,0.0,10,15.2,21,65.6
/players/A/AdamTy00,ILB,2020-10-11,2020,5,5.0,HOU,JAX,Home,W 30-14,0,0.0,67,89.3,1,4.2
/players/A/AdamTy00,ILB,2020-10-18,2020,6,6.0,HOU,TEN,Away,L 36-42,0,0.0,57,76.0,4,13.8
/players/A/AdamTy00,ILB,2020-10-25,2020,7,7.0,HOU,GNB,Home,L 20-35,0,0.0,62,100.0,7,23.3
/players/A/AdamTy00,ILB,2020-11-08,2020,9,8.0,HOU,JAX,Away,W 27-25,0,0.0,69,100.0,7,22.6
/players/A/AdamTy00,ILB,2020-11-15,2020,10,9.0,HOU,CLE,Away,L 7-10,0,0.0,65,100.0,3,17.6
/players/A/AdamTy00,ILB,2020-11-22,2020,11,10.0,HOU,NWE,Home,W 27-20,0,0.0,69,100.0,4,14.8
/players/A/AdamTy00,ILB,2020-11-26,2020,12,11.0,HOU,DET,Away,W 41-25,0,0.0,71,86.6,6,20.0
/players/A/AdamTy00,ILB,2020-12-06,2020,13,12.0,HOU,IND,Home,L 20-26,0,0.0,69,100.0,3,10.7
/players/A/AdamTy00,ILB,2020-12-13,2020,14,13.0,HOU,CHI,Away,L 7-36,0,0.0,60,100.0,4,14.8
/players/A/AdamTy00,ILB,2020-12-20,2020,15,14.0,HOU,IND,Away,L 20-27,0,0.0,54,98.2,2,8.7
/players/A/AdamTy00,ILB,2020-12-27,2020,16,15.0,HOU,CIN,Home,L 31-37,0,0.0,76,100.0,4,12.5
/players/A/AdamTy00,ILB,2021-01-03,2020,17,16.0,HOU,TEN,Home,L 38-41,0,0.0,71,100.0,3,8.8
/players/A/AdamTy00,ILB,2019-12-01,2019,13,12.0,HOU,NWE,Home,W 28-22,0,0.0,0,0.0,16,61.5
/players/A/AdamTy00,ILB,2019-12-08,2019,14,13.0,HOU,DEN,Home,L 24-38,0,0.0,1,1.7,15,57.7
/players/A/AdamTy00,ILB,2019-12-15,2019,15,14.0,HOU,TEN,Away,W 24-21,0,0.0,0,0.0,11,44.0
/players/A/AdamTy00,ILB,2019-12-21,2019,16,15.0,HOU,TAM,Away,W 23-20,0,0.0,48,65.8,7,24.1
/players/A/AdamTy00,ILB,2019-12-29,2019,17,16.0,HOU,TEN,Home,L 14-35,0,0.0,59,95.2,13,52.0
/players/A/AdamTy00,LB,2018-10-07,2018,5,5.0,HOU,DAL,Home,W 19-16,0,0.0,0,0.0,18,62.1
/players/A/AdamTy00,LB,2018-10-14,2018,6,6.0,HOU,BUF,Home,W 20-13,0,0.0,0,0.0,21,75.0
/players/A/AdamTy00,LB,2018-10-21,2018,7,7.0,HOU,JAX,Away,W 20-7,0,0.0,0,0.0,18,75.0
/players/A/AdamTy00,LB,2018-12-30,2018,17,16.0,HOU,JAX,Home,W 20-3,0,0.0,0,0.0,20,69.0
/players/A/AdamTy00,LB,2017-09-10,2017,1,1.0,OAK,TEN,Away,W 26-16,0,0.0,41,64.1,9,30.0
/players/A/AdamTy00,LB,2017-09-17,2017,2,2.0,OAK,NYJ,Home,W 45-20,0,0.0,21,37.5,13,43.3
/players/A/AdamTy00,LB,2017-09-24,2017,3,3.0,OAK,WAS,Away,L 10-27,0,0.0,0,0.0,27,93.1
/players/A/AdamTy00,LB,2017-10-01,2017,4,4.0,OAK,DEN,Away,L 10-16,0,0.0,0,0.0,26,92.9
/players/A/AdamTy00,LB,2017-10-08,2017,5,5.0,OAK,BAL,Home,L 17-30,0,0.0,36,54.5,24,88.9
/players/A/AdamTy00,LB,2017-10-15,2017,6,6.0,OAK,LAC,Home,L 16-17,0,0.0,1,1.5,19,86.4
/players/A/AdamTy00,LB,2016-11-27,2016,12,11.0,OAK,CAR,Home,W 35-32,0,0.0,0,0.0,19,59.4
/players/A/AdamTy00,LB,2016-12-04,2016,13,12.0,OAK,BUF,Home,W 38-24,0,0.0,0,0.0,17,51.5
/players/A/AdamTy00,LB,2016-12-08,2016,14,13.0,OAK,KAN,Away,L 13-21,0,0.0,0,0.0,6,20.7
/players/A/AdamTy00,LB,2016-12-18,2016,15,14.0,OAK,SDG,Away,W 19-16,0,0.0,0,0.0,15,57.7
/players/A/AdamTy00,LB,2016-12-24,2016,16,15.0,OAK,IND,Home,W 33-25,0,0.0,0,0.0,11,40.7
/players/A/AdamTy00,LB,2017-01-01,2016,17,16.0,OAK,DEN,Away,L 6-24,0,0.0,0,0.0,13,50.0
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AddaJa00,DB,2020-09-27,2020,3,3.0,LAC,CAR,Home,L 16-21,0,0.0,0,0.0,7,26.9
/players/A/AddaJa00,DB,2020-10-25,2020,7,6.0,LAC,JAX,Home,W 39-29,0,0.0,12,19.0,22,73.3
/players/A/AddaJa00,DB,2020-11-01,2020,8,7.0,LAC,DEN,Away,L 30-31,0,0.0,27,41.5,9,28.1
/players/A/AddaJa00,S,2020-11-08,2020,9,8.0,LAC,LVR,Home,L 26-31,0,0.0,6,11.8,4,13.3
/players/A/AddaJa00,S,2020-11-15,2020,10,9.0,LAC,MIA,Away,L 21-29,0,0.0,8,13.8,11,37.9
/players/A/AddaJa00,S,2020-11-22,2020,11,10.0,LAC,NYJ,Home,W 34-28,0,0.0,14,23.3,9,30.0
/players/A/AddaJa00,S,2020-11-29,2020,12,11.0,LAC,BUF,Away,L 17-27,0,0.0,8,12.9,15,55.6
/players/A/AddaJa00,S,2020-12-06,2020,13,12.0,LAC,NWE,Home,L 0-45,0,0.0,10,14.9,13,48.1
/players/A/AddaJa00,S,2020-12-13,2020,14,13.0,LAC,ATL,Home,W 20-17,0,0.0,35,61.4,10,47.6
/players/A/AddaJa00,S,2020-12-17,2020,15,14.0,LAC,LVR,Away,W 30-27,0,0.0,18,23.7,16,57.1
/players/A/AddaJa00,S,2020-12-27,2020,16,15.0,LAC,DEN,Home,W 19-16,0,0.0,72,93.5,12,40.0
/players/A/AddaJa00,S,2019-09-09,2019,1,1.0,HOU,NOR,Away,L 28-30,0,0.0,19,28.8,16,53.3
/players/A/AddaJa00,S,2019-09-15,2019,2,2.0,HOU,JAX,Home,W 13-12,0,0.0,25,38.5,13,52.0
/players/A/AddaJa00,S,2019-09-22,2019,3,3.0,HOU,LAC,Away,W 27-20,0,0.0,32,43.2,11,40.7
/players/A/AddaJa00,S,2019-09-29,2019,4,4.0,HOU,CAR,Home,L 10-16,0,0.0,15,22.4,13,54.2
/players/A/AddaJa00,S,2019-10-06,2019,5,5.0,HOU,ATL,Home,W 53-32,0,0.0,34,45.9,16,45.7
/players/A/AddaJa00,S,2019-10-13,2019,6,6.0,HOU,KAN,Away,W 31-24,0,0.0,12,21.8,11,47.8
/players/A/AddaJa00,S,2019-10-20,2019,7,7.0,HOU,IND,Away,L 23-30,0,0.0,66,90.4,14,50.0
/players/A/AddaJa00,S,2019-10-27,2019,8,8.0,HOU,OAK,Home,W 27-24,0,0.0,55,100.0,10,33.3
/players/A/AddaJa00,S,2019-11-03,2019,9,9.0,HOU,JAX,Away,W 26-3,0,0.0,66,100.0,8,36.4
/players/A/AddaJa00,S,2019-11-17,2019,11,10.0,HOU,BAL,Away,L 7-41,0,0.0,44,65.7,9,37.5
/players/A/AddaJa00,S,2019-11-21,2019,12,11.0,HOU,IND,Home,W 20-17,0,0.0,67,100.0,3,13.0
/players/A/AddaJa00,S,2019-12-01,2019,13,12.0,HOU,NWE,Home,W 28-22,0,0.0,3,3.5,10,38.5
/players/A/AddaJa00,S,2019-12-08,2019,14,13.0,HOU,DEN,Home,L 24-38,0,0.0,8,13.6,15,57.7
/players/A/AddaJa00,S,2019-12-15,2019,15,14.0,HOU,TEN,Away,W 24-21,0,0.0,20,29.4,12,48.0
/players/A/AddaJa00,S,2019-12-21,2019,16,15.0,HOU,TAM,Away,W 23-20,0,0.0,23,31.5,10,34.5
/players/A/AddaJa00,S,2019-12-29,2019,17,16.0,HOU,TEN,Home,L 14-35,0,0.0,31,50.0,11,44.0
/players/A/AddaJa00,S,2018-09-09,2018,1,1.0,LAC,KAN,Home,L 28-38,0,0.0,56,100.0,6,20.0
/players/A/AddaJa00,S,2018-09-16,2018,2,2.0,LAC,BUF,Away,W 31-20,0,0.0,62,100.0,4,13.3
/players/A/AddaJa00,S,2018-09-23,2018,3,3.0,LAC,LAR,Away,L 23-35,0,0.0,77,100.0,6,24.0
/players/A/AddaJa00,S,2018-09-30,2018,4,4.0,LAC,SFO,Home,W 29-27,0,0.0,60,100.0,5,15.6
/players/A/AddaJa00,S,2018-10-07,2018,5,5.0,LAC,OAK,Home,W 26-10,0,0.0,53,100.0,4,16.0
/players/A/AddaJa00,S,2018-10-14,2018,6,6.0,LAC,CLE,Away,W 38-14,0,0.0,68,91.9,3,10.3
/players/A/AddaJa00,S,2018-10-21,2018,7,7.0,LAC,TEN,Home,W 20-19,0,0.0,71,100.0,4,17.4
/players/A/AddaJa00,S,2018-11-04,2018,9,8.0,LAC,SEA,Away,W 25-17,0,0.0,81,100.0,4,14.3
/players/A/AddaJa00,S,2018-11-11,2018,10,9.0,LAC,OAK,Away,W 20-6,0,0.0,63,100.0,2,9.1
/players/A/AddaJa00,S,2018-11-18,2018,11,10.0,LAC,DEN,Home,L 22-23,0,0.0,56,100.0,3,11.5
/players/A/AddaJa00,S,2018-11-25,2018,12,11.0,LAC,ARI,Home,W 45-10,0,0.0,43,91.5,3,10.7
/players/A/AddaJa00,S,2018-12-02,2018,13,12.0,LAC,PIT,Away,W 33-30,0,0.0,68,100.0,5,16.7
/players/A/AddaJa00,S,2018-12-09,2018,14,13.0,LAC,CIN,Home,W 26-21,0,0.0,67,100.0,3,10.3
/players/A/AddaJa00,S,2018-12-13,2018,15,14.0,LAC,KAN,Away,W 29-28,0,0.0,60,100.0,4,17.4
/players/A/AddaJa00,S,2018-12-22,2018,16,15.0,LAC,BAL,Home,L 10-22,0,0.0,62,100.0,6,22.2
/players/A/AddaJa00,S,2018-12-30,2018,17,16.0,LAC,DEN,Away,W 23-9,0,0.0,78,98.7,1,4.3
/players/A/AddaJa00,SS,2017-09-11,2017,1,1.0,LAC,DEN,Away,L 21-24,0,0.0,69,100.0,5,19.2
/players/A/AddaJa00,SS,2017-09-17,2017,2,2.0,LAC,MIA,Home,L 17-19,0,0.0,66,97.1,5,18.5
/players/A/AddaJa00,SS,2017-09-24,2017,3,3.0,LAC,KAN,Home,L 10-24,0,0.0,53,100.0,5,19.2
/players/A/AddaJa00,SS,2017-10-01,2017,4,4.0,LAC,PHI,Home,L 24-26,0,0.0,79,100.0,6,22.2
/players/A/AddaJa00,SS,2017-10-08,2017,5,5.0,LAC,NYG,Away,W 27-22,0,0.0,69,100.0,2,6.3
/players/A/AddaJa00,SS,2017-10-15,2017,6,6.0,LAC,OAK,Away,W 17-16,0,0.0,58,100.0,5,22.7
/players/A/AddaJa00,SS,2017-10-22,2017,7,7.0,LAC,DEN,Home,W 21-0,0,0.0,64,100.0,0,0.0
/players/A/AddaJa00,SS,2017-10-29,2017,8,8.0,LAC,NWE,Away,L 13-21,0,0.0,86,100.0,7,25.0
/players/A/AddaJa00,SS,2017-11-12,2017,10,9.0,LAC,JAX,Away,L 17-20,0,0.0,84,100.0,2,5.6
/players/A/AddaJa00,SS,2017-11-19,2017,11,10.0,LAC,BUF,Home,W 54-24,0,0.0,51,78.5,4,11.4
/players/A/AddaJa00,SS,2017-11-23,2017,12,11.0,LAC,DAL,Away,W 28-6,0,0.0,55,100.0,0,0.0
/players/A/AddaJa00,SS,2017-12-03,2017,13,12.0,LAC,CLE,Home,W 19-10,0,0.0,63,100.0,2,9.5
/players/A/AddaJa00,SS,2017-12-10,2017,14,13.0,LAC,WAS,Home,W 30-13,0,0.0,49,98.0,2,6.5
/players/A/AddaJa00,SS,2017-12-16,2017,15,14.0,LAC,KAN,Away,L 13-30,0,0.0,66,100.0,7,28.0
/players/A/AddaJa00,SS,2017-12-24,2017,16,15.0,LAC,NYJ,Away,W 14-7,0,0.0,65,100.0,6,21.4
/players/A/AddaJa00,SS,2017-12-31,2017,17,16.0,LAC,OAK,Home,W 30-10,0,0.0,54,100.0,4,18.2
/players/A/AddaJa00,SS,2016-09-11,2016,1,1.0,SDG,KAN,Away,L 27-33,0,0.0,67,94.4,0,0.0
/players/A/AddaJa00,SS,2016-09-18,2016,2,2.0,SDG,JAX,Home,W 38-14,0,0.0,55,83.3,0,0.0
/players/A/AddaJa00,SS,2016-11-27,2016,12,11.0,SDG,HOU,Away,W 21-13,0,0.0,65,94.2,0,0.0
/players/A/AddaJa00,SS,2016-12-04,2016,13,12.0,SDG,TAM,Home,L 21-28,0,0.0,65,100.0,0,0.0
/players/A/AddaJa00,SS,2016-12-11,2016,14,13.0,SDG,CAR,Away,L 16-28,0,0.0,67,97.1,5,17.9
/players/A/AddaJa00,SS,2016-12-18,2016,15,14.0,SDG,OAK,Home,L 16-19,0,0.0,62,100.0,4,15.4
/players/A/AddaJa00,SS,2016-12-24,2016,16,15.0,SDG,CLE,Away,L 17-20,0,0.0,70,98.6,4,13.8
/players/A/AddaJa00,SS,2017-01-01,2016,17,16.0,SDG,KAN,Home,L 27-37,0,0.0,59,96.7,3,10.7
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AddeNa00,S,2020-09-13,2020,1,1.0,LAC,CIN,Away,W 16-13,0.0,0.0,27.0,39.7,8.0,27.6
/players/A/AddeNa00,S,2020-09-20,2020,2,2.0,LAC,KAN,Home,L 20-23,0.0,0.0,76.0,98.7,12.0,42.9
/players/A/AddeNa00,S,2020-09-27,2020,3,3.0,LAC,CAR,Home,L 16-21,0.0,0.0,46.0,90.2,8.0,30.8
/players/A/AddeNa00,S,2020-10-04,2020,4,4.0,LAC,TAM,Away,L 31-38,0.0,0.0,76.0,100.0,5.0,15.6
/players/A/AddeNa00,S,2020-10-12,2020,5,5.0,LAC,NOR,Away,L 27-30,0.0,0.0,76.0,100.0,8.0,21.1
/players/A/AddeNa00,S,2020-10-25,2020,7,6.0,LAC,JAX,Home,W 39-29,0.0,0.0,63.0,100.0,1.0,3.3
/players/A/AddeNa00,S,2020-11-01,2020,8,7.0,LAC,DEN,Away,L 30-31,0.0,0.0,65.0,100.0,6.0,18.8
/players/A/AddeNa00,S,2020-11-08,2020,9,8.0,LAC,LVR,Home,L 26-31,0.0,0.0,51.0,100.0,9.0,30.0
/players/A/AddeNa00,S,2020-11-15,2020,10,9.0,LAC,MIA,Away,L 21-29,0.0,0.0,58.0,100.0,9.0,31.0
/players/A/AddeNa00,S,2020-11-22,2020,11,10.0,LAC,NYJ,Home,W 34-28,0.0,0.0,60.0,100.0,8.0,26.7
/players/A/AddeNa00,S,2020-11-29,2020,12,11.0,LAC,BUF,Away,L 17-27,0.0,0.0,62.0,100.0,8.0,29.6
/players/A/AddeNa00,S,2020-12-06,2020,13,12.0,LAC,NWE,Home,L 0-45,0.0,0.0,67.0,100.0,13.0,48.1
/players/A/AddeNa00,S,2020-12-13,2020,14,13.0,LAC,ATL,Home,W 20-17,0.0,0.0,31.0,54.4,9.0,42.9
/players/A/AddeNa00,S,2020-12-27,2020,16,15.0,LAC,DEN,Home,W 19-16,0.0,0.0,76.0,98.7,14.0,46.7
/players/A/AddeNa00,S,2021-01-03,2020,17,16.0,LAC,KAN,Away,W 38-21,0.0,0.0,53.0,100.0,7.0,31.8
/players/A/AddeNa00,S,2019-09-08,2019,1,1.0,LAC,IND,Home,W 30-24,0.0,0.0,0.0,0.0,17.0,65.4
/players/A/AddeNa00,S,2019-09-15,2019,2,2.0,LAC,DET,Away,L 10-13,0.0,0.0,1.0,1.7,12.0,57.1
/players/A/AddeNa00,S,2019-09-22,2019,3,3.0,LAC,HOU,Home,L 20-27,0.0,0.0,0.0,0.0,11.0,40.7
/players/A/AddeNa00,S,2019-09-29,2019,4,4.0,LAC,MIA,Away,W 30-10,0.0,0.0,9.0,17.3,11.0,50.0
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AddiBr01,RB,2016-12-24,2016,16,15.0,CHI,WAS,Home,L 21-41,1.0,1.4,0.0,0.0,9.0,33.3
/players/A/AddiBr01,RB,2017-01-01,2016,17,16.0,CHI,MIN,Away,L 10-38,2.0,3.3,0.0,0.0,9.0,40.9
Player_Address,Pos,Date,Season,Week,G#,Team,Opp,Home_Away,Result,Off_Snaps,Off_Snaps%,Def_Snaps,Def_Snaps%,ST_Snaps,ST_Snaps%
/players/A/AddiMa00,DE,2020-09-13,2020,1,1.0,BUF,NYJ,Home,W 27-17,0,0.0,35,62.5,4,15.4
/players/A/AddiMa00,DE,2020-09-20,2020,2,2.0,BUF,MIA,Away,W 31-28,0,0.0,44,58.7,4,13.3
/players/A/AddiMa00,DE,2020-09-27,2020,3,3.0,BUF,LAR,Home,W 35-32,0,0.0,32,46.4,5,20.8
/players/A/AddiMa00,DE,2020-10-04,2020,4,4.0,BUF,LVR,Away,W 30-23,0,0.0,42,56.8,5,18.5
/players/A/AddiMa00,DE,2020-10-13,2020,5,5.0,BUF,TEN,Away,L 16-42,0,0.0,44,66.7,9,36.0
/players/A/AddiMa00,DE,2020-10-19,2020,6,6.0,BUF,KAN,Home,L 17-26,0,0.0,44,60.3,5,20.0
/players/A/AddiMa00,DE,2020-10-25,2020,7,7.0,BUF,NYJ,Away,W 18-10,0,0.0,39,68.4,2,8.7
/players/A/AddiMa00,DE,2020-11-01,2020,8,8.0,BUF,NWE,Home,W 24-21,0,0.0,40,61.5,4,16.0
/players/A/AddiMa00,DE,2020-11-08,2020,9,9.0,BUF,SEA,Home,W 44-34,0,0.0,43,66.2,6,17.6
/players/A/AddiMa00,DE,2020-11-15,2020,10,10.0,BUF,ARI,Away,L 30-32,0,0.0,49,67.1,6,17.6
/players/A/AddiMa00,DE,2020-11-29,2020,12,11.0,BUF,LAC,Home,W 27-17,0,0.0,52,62.7,2,7.4
/players/A/AddiMa00,DE,2020-12-07,2020,13,12.0,BUF,SFO,Away,W 34-24,0,0.0,41,67.2,4,16.7
/players/A/AddiMa00,DE,2020-12-13,2020,14,13.0,BUF,PIT,Home,W 26-15,0,0.0,37,64.9,1,3.6
/players/A/AddiMa00,DE,2020-12-19,2020,15,14.0,BUF,DEN,Away,W 48-19,0,0.0,38,59.4,3,9.4
/players/A/AddiMa00,DE,2020-12-28,2020,16,15.0,BUF,NWE,Away,W 38-9,0,0.0,26,52.0,4,14.3
/players/A/AddiMa00,DE,2019-09-08,2019,1,1.0,CAR,LAR,Home,L 27-30,0,0.0,48,63.2,0,0.0
/players/A/AddiMa00,DE,2019-09-12,2019,2,2.0,CAR,TAM,Home,L 14-20,0,0.0,45,75.0,0,0.0
/players/A/AddiMa00,LB/DE,2019-09-22,2019,3,3.0,CAR,ARI,Away,W 38-20,0,0.0,46,61.3,0,0.0
/players/A/AddiMa00,LB/DE,2019-09-29,2019,4,4.0,CAR,HOU,Away,W 16-10,0,0.0,51,76.1,0,0.0
/players/A/AddiMa00,LB/DE,2019-10-06,2019,5,5.0,CAR,JAX,Home,W 34-27,0,0.0,58,69.9,1,2.9
/players/A/AddiMa00,LB/DE,2019-10-13,2019,6,6.0,CAR,TAM,Away,W 37-26,0,0.0,60,75.0,0,0.0
/players/A/AddiMa00,LB/DE,2019-10-27,2019,8,7.0,CAR,SFO,Away,L 13-51,0,0.0,39,60.0,0,0.0
/players/A/AddiMa00,LB/DE,2019-11-10,2019,10,9.0,CAR,GNB,Away,L 16-24,0,0.0,54,84.4,0,0.0
/players/A/AddiMa00,LB/DE,2019-11-17,2019,11,10.0,CAR,ATL,Home,L 3-29,0,0.0,52,80.0,0,0.0
/players/A/AddiMa00,LB/DE,2019-11-24,2019,12,11.0,CAR,NOR,Away,L 31-34,0,0.0,50,78.1,0,0.0
/players/A/AddiMa00,LB/DE,2019-12-01,2019,13,12.0,CAR,WAS,Home,L 21-29,0,0.0,51,79.7,4,12.1
/players/A/AddiMa00,LB/DE,2019-12-08,2019,14,13.0,CAR,ATL,Away,L 20-40,0,0.0,47,68.1,0,0.0
/players/A/AddiMa00,LB/DE,2019-12-15,2019,15,14.0,CAR,SEA,Home,L 24-30,0,0.0,48,71.6,2,7.1
/players/A/AddiMa00,LB/DE,2019-12-22,2019,16,15.0,CAR,IND,Away,L 6-38,0,0.0,35,54.7,0,0.0
/players/A/AddiMa00,LB/DE,2019-12-29,2019,17,16.0,CAR,NOR,Home,L 10-42,0,0.0,45,65.2,1,3.2
/players/A/AddiMa00,DE,2018-09-09,2018,1,1.0,CAR,DAL,Home,W 16-8,0,0.0,37,57.8,1,4.5
/players/A/AddiMa00,DE,2018-09-16,2018,2,2.0,CAR,ATL,Away,L 24-31,0,0.0,51,81.0,0,0.0
/players/A/AddiMa00,DE,2018-09-23,2018,3,3.0,CAR,CIN,Home,W 31-21,0,0.0,40,61.5,0,0.0
/players/A/AddiMa00,DE,2018-10-07,2018,5,4.0,CAR,NYG,Home,W 33-31,0,0.0,39,69.6,0,0.0
/players/A/AddiMa00,DE,2018-10-14,2018,6,5.0,CAR,WAS,Away,L 17-23,0,0.0,50,71.4,2,8.3
/players/A/AddiMa00,DE,2018-10-21,2018,7,6.0,CAR,PHI,Away,W 21-17,0,0.0,18,26.9,0,0.0
/players/A/AddiMa00,DE,2018-10-28,2018,8,7.0,CAR,BAL,Home,W 36-21,0,0.0,43,63.2,1,3.6
/players/A/AddiMa00,DE,2018-11-04,2018,9,8.0,CAR,TAM,Home,W 42-28,0,0.0,53,79.1,1,3.1
/players/A/AddiMa00,DE,2018-11-08,2018,10,9.0,CAR,PIT,Away,L 21-52,0,0.0,38,65.5,0,0.0
/players/A/AddiMa00,DE,2018-11-18,2018,11,10.0,CAR,DET,Away,L 19-20,0,0.0,44,67.7,2,7.4
/players/A/AddiMa00,DE,2018-11-25,2018,12,11.0,CAR,SEA,Home,L 27-30,0,0.0,45,72.6,0,0.0
/players/A/AddiMa00,DE,2018-12-02,2018,13,12.0,CAR,TAM,Away,L 17-24,0,0.0,45,69.2,2,8.3
/players/A/AddiMa00,DE,2018-12-09,2018,14,13.0,CAR,CLE,Away,L 20-26,0,0.0,36,69.2,0,0.0
/players/A/AddiMa00,DE,2018-12-17,2018,15,14.0,CAR,NOR,Home,L 9-12,0,0.0,49,65.3,0,0.0
/players/A/AddiMa00,DE,2018-12-23,2018,16,15.0,CAR,ATL,Home,L 10-24,0,0.0,40,83.3,0,0.0
/players/A/AddiMa00,DE,2018-12-30,2018,17,16.0,CAR,NOR,Away,W 33-14,0,0.0,38,73.1,1,4.0
/players/A/AddiMa00,DE,2017-09-10,2017,1,1.0,CAR,SFO,Away,W 23-3,0,0.0,36,63.2,2,10.0
/players/A/AddiMa00,DE,2017-09-17,2017,2,2.0,CAR,BUF,Home,W 9-3,0,0.0,38,70.4,1,4.5
/players/A/AddiMa00,DE,2017-09-24,2017,3,3.0,CAR,NOR,Home,L 13-34,0,0.0,45,77.6,1,3.8
/players/A/AddiMa00,DE,2017-10-01,2017,4,4.0,CAR,NWE,Away,W 33-30,0,0.0,45,64.3,0,0.0
/players/A/AddiMa00,DE,2017-10-08,2017,5,5.0,CAR,DET,Away,W 27-24,0,0.0,31,50.8,1,3.1
/players/A/AddiMa00,DE,2017-10-12,2017,6,6.0,CAR,PHI,Home,L 23-28,0,0.0,24,38.7,1,3.1
/players/A/AddiMa00,DE,2017-10-22,2017,7,7.0,CAR,CHI,Away,L 3-17,0,0.0,18,47.4,0,0.0
/players/A/AddiMa00,DE,2017-10-29,2017,8,8.0,CAR,TAM,Away,W 17-3,0,0.0,46,68.7,2,8.7
/players/A/AddiMa00,DE,2017-11-05,2017,9,9.0,CAR,ATL,Home,W 20-17,0,0.0,45,75.0,0,0.0
/players/A/AddiMa00,DE,2017-11-13,2017,10,10.0,CAR,MIA,Home,W 45-21,0,0.0,38,67.9,2,7.1
/players/A/AddiMa00,DE,2017-11-26,2017,12,11.0,CAR,NYJ,Away,W 35-27,0,0.0,44,62.9,2,5.4
/players/A/AddiMa00,DE,2017-12-03,2017,13,12.0,CAR,NOR,Away,L 21-31,0,0.0,46,71.9,1,3.4
/players/A/AddiMa00,DE,2017-12-10,2017,14,13.0,CAR,MIN,Home,W 31-24,0,0.0,52,70.3,1,3.2
