Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Kurtis Drummond,HOU,CHI,2016-09-11,2016,1,Injured Reserve,Leg,,
Kurtis Drummond,HOU,KAN,2016-09-18,2016,2,Injured Reserve,Leg,,
Kurtis Drummond,HOU,NWE,2016-09-22,2016,3,Injured Reserve,Leg,,
Kurtis Drummond,HOU,TEN,2016-10-02,2016,4,Injured Reserve,Leg,,
Kurtis Drummond,HOU,MIN,2016-10-09,2016,5,Injured Reserve,Leg,,
Kurtis Drummond,HOU,IND,2016-10-16,2016,6,Injured Reserve,Leg,,
Kurtis Drummond,HOU,DEN,2016-10-24,2016,7,Injured Reserve,Leg,,
Kurtis Drummond,HOU,DET,2016-10-30,2016,8,Injured Reserve,Leg,,
Kurtis Drummond,HOU,JAX,2016-11-13,2016,10,Injured Reserve,Leg,,
Kurtis Drummond,HOU,OAK,2016-11-21,2016,11,Injured Reserve,Leg,,
Kurtis Drummond,HOU,SDG,2016-11-27,2016,12,Injured Reserve,Leg,,
Kurtis Drummond,HOU,GNB,2016-12-04,2016,13,Injured Reserve,Leg,,
Kurtis Drummond,HOU,IND,2016-12-11,2016,14,Injured Reserve,Leg,,
Kurtis Drummond,HOU,JAX,2016-12-18,2016,15,Injured Reserve,Leg,,
Kurtis Drummond,HOU,CIN,2016-12-24,2016,16,Injured Reserve,Leg,,
Kurtis Drummond,HOU,TEN,2017-01-01,2016,17,Injured Reserve,Leg,,
