Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Harrison Phillips,BUF,NWE,2019-09-29,2019,4,Injured Reserve,,,
Harrison Phillips,BUF,TEN,2019-10-06,2019,5,Injured Reserve,,,
Harrison Phillips,BUF,MIA,2019-10-20,2019,7,Injured Reserve,,,
Harrison Phillips,BUF,PHI,2019-10-27,2019,8,Injured Reserve,,,
Harrison Phillips,BUF,WAS,2019-11-03,2019,9,Injured Reserve,,,
Harrison Phillips,BUF,CLE,2019-11-10,2019,10,Injured Reserve,,,
Harrison Phillips,BUF,MIA,2019-11-17,2019,11,Injured Reserve,,,
Harrison Phillips,BUF,DEN,2019-11-24,2019,12,Injured Reserve,,,
Harrison Phillips,BUF,DAL,2019-11-28,2019,13,Injured Reserve,,,
Harrison Phillips,BUF,BAL,2019-12-08,2019,14,Injured Reserve,,,
Harrison Phillips,BUF,PIT,2019-12-15,2019,15,Injured Reserve,,,
Harrison Phillips,BUF,NWE,2019-12-21,2019,16,Injured Reserve,,,
Harrison Phillips,BUF,NYJ,2019-12-29,2019,17,Injured Reserve,,,
