Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Ryan Kelly,IND,SDG,2016-09-25,2016,3,Questionable,shoulder,,
Ryan Kelly,IND,LAR,2017-09-10,2017,1,Out,Foot,,
Ryan Kelly,IND,ARI,2017-09-17,2017,2,Out,Foot,,
Ryan Kelly,IND,CLE,2017-09-24,2017,3,Out,Foot,,
Ryan Kelly,IND,SEA,2017-10-01,2017,4,Out,Foot,,
Ryan Kelly,IND,JAX,2017-10-22,2017,7,Questionable,Knee,,
Ryan Kelly,IND,CIN,2017-10-29,2017,8,Questionable,Knee,,
Ryan Kelly,IND,JAX,2017-12-03,2017,13,Injured Reserve,Concussion,,
Ryan Kelly,IND,BUF,2017-12-10,2017,14,Injured Reserve,Concussion,,
Ryan Kelly,IND,DEN,2017-12-14,2017,15,Injured Reserve,Concussion,,
Ryan Kelly,IND,BAL,2017-12-23,2017,16,Injured Reserve,Concussion,,
Ryan Kelly,IND,HOU,2017-12-31,2017,17,Injured Reserve,Concussion,,
Ryan Kelly,IND,NWE,2018-10-04,2018,5,Questionable,Hand,,
Ryan Kelly,IND,NYJ,2018-10-14,2018,6,Questionable,Calf,,
Ryan Kelly,IND,MIA,2018-11-25,2018,12,Out,Knee,,
Ryan Kelly,IND,JAX,2018-12-02,2018,13,Out,Knee,,
Ryan Kelly,IND,HOU,2018-12-09,2018,14,Out,Knee,,
Ryan Kelly,IND,TEN,2018-12-30,2018,17,Out,Neck,,
Ryan Kelly,IND,DET,2020-11-01,2020,8,Questionable,Knee,,
Ryan Kelly,IND,TEN,2020-11-29,2020,12,Questionable,Neck,,
