Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Yosuah Nijman,GNB,MIN,2019-12-23,2019,16,Injured Reserve,,,
Yosuah Nijman,GNB,DET,2019-12-29,2019,17,Injured Reserve,,,
