Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Nick Mullens,SFO,ARI,2020-12-26,2020,16,Out, Elbow,,
Nick Mullens,SFO,SEA,2021-01-03,2020,17,Injured Reserve,,,
