Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jared Norris,CAR,SFO,2017-09-10,2017,1,Out,Groin,,
Jared Norris,CAR,MIN,2017-12-10,2017,14,Injured Reserve,Calf,,
Jared Norris,CAR,GNB,2017-12-17,2017,15,Injured Reserve,Calf,,
Jared Norris,CAR,TAM,2017-12-24,2017,16,Injured Reserve,Calf,,
Jared Norris,CAR,ATL,2017-12-31,2017,17,Injured Reserve,Calf,,
Jared Norris,CAR,NYG,2018-10-07,2018,5,Injured Reserve,Toe,,
Jared Norris,CAR,WAS,2018-10-14,2018,6,Injured Reserve,Toe,,
Jared Norris,CAR,PHI,2018-10-21,2018,7,Injured Reserve,Toe,,
Jared Norris,CAR,BAL,2018-10-28,2018,8,Injured Reserve,Toe,,
Jared Norris,CAR,TAM,2018-11-04,2018,9,Injured Reserve,Toe,,
Jared Norris,CAR,PIT,2018-11-08,2018,10,Injured Reserve,Toe,,
Jared Norris,CAR,DET,2018-11-18,2018,11,Injured Reserve,Toe,,
Jared Norris,CAR,SEA,2018-11-25,2018,12,Injured Reserve,Toe,,
Jared Norris,CAR,TAM,2018-12-02,2018,13,Injured Reserve,Toe,,
Jared Norris,CAR,CLE,2018-12-09,2018,14,Injured Reserve,Toe,,
Jared Norris,CAR,NOR,2018-12-17,2018,15,Injured Reserve,Toe,,
Jared Norris,CAR,ATL,2018-12-23,2018,16,Injured Reserve,Toe,,
Jared Norris,CAR,NOR,2018-12-30,2018,17,Injured Reserve,Toe,,
Jared Norris,WAS,DET,2020-11-15,2020,10,Out,Hamstring,,
Jared Norris,WAS,CIN,2020-11-22,2020,11,Out,Hamstring,,
Jared Norris,WAS,DAL,2020-11-26,2020,12,Out,Hamstring,,
