Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Stephon Tuitt,PIT,BAL,2016-12-25,2016,16,Questionable,knee,,
Stephon Tuitt,PIT,CLE,2017-01-01,2016,17,Out,knee,,
Stephon Tuitt,PIT,MIN,2017-09-17,2017,2,Questionable,Bicep,,
Stephon Tuitt,PIT,CHI,2017-09-24,2017,3,Questionable,Bicep,,
Stephon Tuitt,PIT,CIN,2017-10-22,2017,7,Out,Back,,
Stephon Tuitt,PIT,DET,2017-10-29,2017,8,Out,Back,,
Stephon Tuitt,PIT,JAX,2018-11-18,2018,11,Out,Elbow,,
Stephon Tuitt,PIT,DEN,2018-11-25,2018,12,Out,Elbow,,
Stephon Tuitt,PIT,MIA,2019-10-28,2019,8,Injured Reserve,,,
Stephon Tuitt,PIT,IND,2019-11-03,2019,9,Injured Reserve,,,
Stephon Tuitt,PIT,LAR,2019-11-10,2019,10,Injured Reserve,,,
Stephon Tuitt,PIT,CLE,2019-11-14,2019,11,Injured Reserve,,,
Stephon Tuitt,PIT,CIN,2019-11-24,2019,12,Injured Reserve,,,
Stephon Tuitt,PIT,CLE,2019-12-01,2019,13,Injured Reserve,,,
Stephon Tuitt,PIT,ARI,2019-12-08,2019,14,Injured Reserve,,,
Stephon Tuitt,PIT,BUF,2019-12-15,2019,15,Injured Reserve,,,
Stephon Tuitt,PIT,NYJ,2019-12-22,2019,16,Injured Reserve,,,
Stephon Tuitt,PIT,BAL,2019-12-29,2019,17,Injured Reserve,,,
