Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
David Bakhtiari,GNB,ATL,2017-09-17,2017,2,Questionable,Hamstring,,
David Bakhtiari,GNB,CIN,2017-09-24,2017,3,Doubtful,Hamstring,,
David Bakhtiari,GNB,CHI,2017-09-28,2017,4,Doubtful,Hamstring,,
David Bakhtiari,GNB,DAL,2017-10-08,2017,5,Questionable,Hamstring,,
David Bakhtiari,GNB,MIN,2017-10-15,2017,6,Questionable,Hamstring,,
David Bakhtiari,GNB,ARI,2018-12-02,2018,13,Questionable,Knee,,
David Bakhtiari,GNB,DET,2018-12-30,2018,17,Questionable,Hip,,
David Bakhtiari,GNB,MIN,2019-09-15,2019,2,Questionable,Back,,
David Bakhtiari,GNB,HOU,2020-10-25,2020,7,Doubtful,Chest,,
David Bakhtiari,GNB,MIN,2020-11-01,2020,8,Questionable,Chest,,
David Bakhtiari,GNB,SFO,2020-11-05,2020,9,Questionable,Chest,,
David Bakhtiari,GNB,CHI,2021-01-03,2020,17,Injured Reserve,,,
