Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Darrius Shepherd,GNB,CHI,2019-09-05,2019,1,Out,Hamstring,,
Darrius Shepherd,GNB,MIN,2019-09-15,2019,2,Out,Hamstring,,
Darrius Shepherd,GNB,DEN,2019-09-22,2019,3,Questionable,Hamstring,,
Darrius Shepherd,GNB,JAX,2020-11-15,2020,10,Questionable,Shoulder,,
Darrius Shepherd,GNB,IND,2020-11-22,2020,11,Questionable,Shoulder,,
