Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Kyler Fackrell,GNB,PHI,2016-11-28,2016,12,Out,hamstring,,
Kyler Fackrell,GNB,HOU,2016-12-04,2016,13,Out,hamstring,,
Kyler Fackrell,GNB,SEA,2016-12-11,2016,14,Out,hamstring,,
Kyler Fackrell,GNB,CHI,2016-12-18,2016,15,Questionable,hamstring,,
Kyler Fackrell,GNB,DEN,2019-09-22,2019,3,Questionable,Shoulder,,
Kyler Fackrell,GNB,PHI,2019-09-26,2019,4,Questionable,Shoulder,,
Kyler Fackrell,GNB,DAL,2019-10-06,2019,5,Questionable,Shoulder,,
Kyler Fackrell,NYG,DAL,2020-10-11,2020,5,Questionable,Neck,,
Kyler Fackrell,NYG,CIN,2020-11-29,2020,12,Injured Reserve,,,
Kyler Fackrell,NYG,SEA,2020-12-06,2020,13,Injured Reserve,,,
Kyler Fackrell,NYG,ARI,2020-12-13,2020,14,Injured Reserve,,,
Kyler Fackrell,NYG,CLE,2020-12-20,2020,15,Injured Reserve,,,
Kyler Fackrell,NYG,BAL,2020-12-27,2020,16,Injured Reserve,,,
Kyler Fackrell,NYG,DAL,2021-01-03,2020,17,Injured Reserve,,,
