Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Nate Brooks,MIA,NWE,2020-09-13,2020,1,Injured Reserve,,,
Nate Brooks,MIA,BUF,2020-09-20,2020,2,Injured Reserve,,,
