Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Cameron Sutton,PIT,CLE,2017-09-10,2017,1,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,MIN,2017-09-17,2017,2,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,CHI,2017-09-24,2017,3,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,BAL,2017-10-01,2017,4,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,JAX,2017-10-08,2017,5,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,KAN,2017-10-15,2017,6,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,CIN,2017-10-22,2017,7,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,DET,2017-10-29,2017,8,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,IND,2017-11-12,2017,10,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,TEN,2017-11-16,2017,11,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,GNB,2017-11-26,2017,12,Injured Reserve,Hamstring,,
Cameron Sutton,PIT,LAC,2018-12-02,2018,13,Questionable,Not Injury Related,,
