Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Menelik Watson,DEN,LAC,2017-10-22,2017,7,Out,Calf,,
Menelik Watson,DEN,NWE,2017-11-12,2017,10,Injured Reserve,Foot,,
Menelik Watson,DEN,CIN,2017-11-19,2017,11,Injured Reserve,Foot,,
Menelik Watson,DEN,OAK,2017-11-26,2017,12,Injured Reserve,Foot,,
Menelik Watson,DEN,MIA,2017-12-03,2017,13,Injured Reserve,Foot,,
Menelik Watson,DEN,NYJ,2017-12-10,2017,14,Injured Reserve,Foot,,
Menelik Watson,DEN,IND,2017-12-14,2017,15,Injured Reserve,Foot,,
Menelik Watson,DEN,WAS,2017-12-24,2017,16,Injured Reserve,Foot,,
Menelik Watson,DEN,KAN,2017-12-31,2017,17,Injured Reserve,Foot,,
Menelik Watson,DEN,SEA,2018-09-09,2018,1,Injured Reserve,Pectoral,,
Menelik Watson,DEN,OAK,2018-09-16,2018,2,Injured Reserve,Pectoral,,
Menelik Watson,DEN,BAL,2018-09-23,2018,3,Injured Reserve,Pectoral,,
Menelik Watson,DEN,KAN,2018-10-01,2018,4,Injured Reserve,Pectoral,,
Menelik Watson,DEN,NYJ,2018-10-07,2018,5,Injured Reserve,Pectoral,,
Menelik Watson,DEN,LAR,2018-10-14,2018,6,Injured Reserve,Pectoral,,
Menelik Watson,DEN,ARI,2018-10-18,2018,7,Injured Reserve,Pectoral,,
Menelik Watson,DEN,KAN,2018-10-28,2018,8,Injured Reserve,Pectoral,,
Menelik Watson,DEN,HOU,2018-11-04,2018,9,Injured Reserve,Pectoral,,
Menelik Watson,DEN,LAC,2018-11-18,2018,11,Injured Reserve,Pectoral,,
Menelik Watson,DEN,PIT,2018-11-25,2018,12,Injured Reserve,Pectoral,,
Menelik Watson,DEN,CIN,2018-12-02,2018,13,Injured Reserve,Pectoral,,
Menelik Watson,DEN,SFO,2018-12-09,2018,14,Injured Reserve,Pectoral,,
Menelik Watson,DEN,CLE,2018-12-15,2018,15,Injured Reserve,Pectoral,,
Menelik Watson,DEN,OAK,2018-12-24,2018,16,Injured Reserve,Pectoral,,
Menelik Watson,DEN,LAC,2018-12-30,2018,17,Injured Reserve,Pectoral,,
