Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Josh Martin,NYJ,LAR,2016-11-13,2016,10,Out,concussion,,
Josh Martin,NYJ,JAX,2017-10-01,2017,4,Doubtful,Ankle,,
Josh Martin,NYJ,CLE,2017-10-08,2017,5,Out,Ankle,,
Josh Martin,NYJ,DET,2018-09-10,2018,1,Out,Concussion,,
Josh Martin,NYJ,MIA,2018-09-16,2018,2,Out,Concussion,,
Josh Martin,NYJ,CLE,2018-09-20,2018,3,Out,Concussion,,
Josh Martin,NYJ,DEN,2018-10-07,2018,5,Injured Reserve,Concussion,,
Josh Martin,NYJ,IND,2018-10-14,2018,6,Injured Reserve,Concussion,,
Josh Martin,NYJ,MIN,2018-10-21,2018,7,Injured Reserve,Concussion,,
Josh Martin,NYJ,CHI,2018-10-28,2018,8,Injured Reserve,Concussion,,
Josh Martin,NYJ,MIA,2018-11-04,2018,9,Injured Reserve,Concussion,,
Josh Martin,NYJ,BUF,2018-11-11,2018,10,Injured Reserve,Concussion,,
Josh Martin,NYJ,NWE,2018-11-25,2018,12,Injured Reserve,Concussion,,
Josh Martin,NYJ,TEN,2018-12-02,2018,13,Injured Reserve,Concussion,,
Josh Martin,NYJ,BUF,2018-12-09,2018,14,Injured Reserve,Concussion,,
Josh Martin,NYJ,HOU,2018-12-15,2018,15,Injured Reserve,Concussion,,
Josh Martin,NYJ,GNB,2018-12-23,2018,16,Injured Reserve,Concussion,,
Josh Martin,NYJ,NWE,2018-12-30,2018,17,Injured Reserve,Concussion,,
Josh Martin,NOR,HOU,2019-09-09,2019,1,Injured Reserve,,,
Josh Martin,NOR,LAR,2019-09-15,2019,2,Injured Reserve,,,
Josh Martin,NOR,SEA,2019-09-22,2019,3,Injured Reserve,,,
Josh Martin,NOR,DAL,2019-09-29,2019,4,Injured Reserve,,,
Josh Martin,NOR,TAM,2019-10-06,2019,5,Injured Reserve,,,
Josh Martin,NOR,JAX,2019-10-13,2019,6,Injured Reserve,,,
Josh Martin,NOR,CHI,2019-10-20,2019,7,Injured Reserve,,,
Josh Martin,NOR,ARI,2019-10-27,2019,8,Injured Reserve,,,
Josh Martin,NOR,ATL,2019-11-10,2019,10,Injured Reserve,,,
Josh Martin,NOR,TAM,2019-11-17,2019,11,Injured Reserve,,,
Josh Martin,NOR,CAR,2019-11-24,2019,12,Injured Reserve,,,
Josh Martin,NOR,ATL,2019-11-28,2019,13,Injured Reserve,,,
Josh Martin,NOR,SFO,2019-12-08,2019,14,Injured Reserve,,,
Josh Martin,NOR,IND,2019-12-16,2019,15,Injured Reserve,,,
Josh Martin,NOR,TEN,2019-12-22,2019,16,Injured Reserve,,,
Josh Martin,NOR,CAR,2019-12-29,2019,17,Injured Reserve,,,
