Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Patrick Robinson,IND,NYJ,2016-12-05,2016,13,Injured Reserve,Groin,,
Patrick Robinson,IND,HOU,2016-12-11,2016,14,Injured Reserve,Groin,,
Patrick Robinson,IND,MIN,2016-12-18,2016,15,Injured Reserve,Groin,,
Patrick Robinson,IND,OAK,2016-12-24,2016,16,Injured Reserve,Groin,,
Patrick Robinson,IND,JAX,2017-01-01,2016,17,Injured Reserve,Groin,,
Patrick Robinson,NOR,NYG,2018-09-30,2018,4,Injured Reserve,Ankle,,
Patrick Robinson,NOR,WAS,2018-10-08,2018,5,Injured Reserve,Ankle,,
Patrick Robinson,NOR,BAL,2018-10-21,2018,7,Injured Reserve,Ankle,,
Patrick Robinson,NOR,MIN,2018-10-28,2018,8,Injured Reserve,Ankle,,
Patrick Robinson,NOR,LAR,2018-11-04,2018,9,Injured Reserve,Ankle,,
Patrick Robinson,NOR,CIN,2018-11-11,2018,10,Injured Reserve,Ankle,,
Patrick Robinson,NOR,PHI,2018-11-18,2018,11,Injured Reserve,Ankle,,
Patrick Robinson,NOR,ATL,2018-11-22,2018,12,Injured Reserve,Ankle,,
Patrick Robinson,NOR,DAL,2018-11-29,2018,13,Injured Reserve,Ankle,,
Patrick Robinson,NOR,TAM,2018-12-09,2018,14,Injured Reserve,Ankle,,
Patrick Robinson,NOR,CAR,2018-12-17,2018,15,Injured Reserve,Ankle,,
Patrick Robinson,NOR,PIT,2018-12-23,2018,16,Injured Reserve,Ankle,,
Patrick Robinson,NOR,CAR,2018-12-30,2018,17,Injured Reserve,Ankle,,
Patrick Robinson,NOR,ARI,2019-10-27,2019,8,Out,Hamstring,,
Patrick Robinson,NOR,ATL,2019-11-10,2019,10,Questionable,Hamstring,,
Patrick Robinson,NOR,SFO,2019-12-08,2019,14,Questionable,Calf,,
Patrick Robinson,NOR,IND,2019-12-16,2019,15,Out,Calf,,
Patrick Robinson,NOR,TEN,2019-12-22,2019,16,Questionable,Calf,,
Patrick Robinson,NOR,ATL,2020-12-06,2020,13,Questionable,Hamstring,,
Patrick Robinson,NOR,PHI,2020-12-13,2020,14,Injured Reserve,,,
Patrick Robinson,NOR,KAN,2020-12-20,2020,15,Injured Reserve,,,
Patrick Robinson,NOR,MIN,2020-12-25,2020,16,Injured Reserve,,,
Patrick Robinson,NOR,CAR,2021-01-03,2020,17,Injured Reserve,,,
