Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Cameron Dantzler,MIN,IND,2020-09-20,2020,2,Out,Rib,,
Cameron Dantzler,MIN,TEN,2020-09-27,2020,3,Out,Rib,,
Cameron Dantzler,MIN,GNB,2020-11-01,2020,8,C19,,,
Cameron Dantzler,MIN,DET,2020-11-08,2020,9,Out,Concussion,,
Cameron Dantzler,MIN,CHI,2020-11-16,2020,10,Questionable,Concussion,,
Cameron Dantzler,MIN,DAL,2020-11-22,2020,11,Questionable,Concussion,,
Cameron Dantzler,MIN,DET,2021-01-03,2020,17,Out,Hamstring,,
