Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
William Compton,WAS,PHI,2016-12-11,2016,14,Questionable,Hip,,
William Compton,WAS,CAR,2016-12-19,2016,15,Doubtful,knee,,
William Compton,WAS,CHI,2016-12-24,2016,16,Questionable,knee,,
William Compton,WAS,NYG,2017-01-01,2016,17,Questionable,knee,,
William Compton,WAS,KAN,2017-10-02,2017,4,Questionable,Ankle,,
William Compton,WAS,NOR,2017-11-19,2017,11,Injured Reserve,Foot,,
William Compton,WAS,NYG,2017-11-23,2017,12,Injured Reserve,Foot,,
William Compton,WAS,DAL,2017-11-30,2017,13,Injured Reserve,Foot,,
William Compton,WAS,LAC,2017-12-10,2017,14,Injured Reserve,Foot,,
William Compton,WAS,ARI,2017-12-17,2017,15,Injured Reserve,Foot,,
William Compton,WAS,DEN,2017-12-24,2017,16,Injured Reserve,Foot,,
William Compton,WAS,NYG,2017-12-31,2017,17,Injured Reserve,Foot,,
William Compton,TEN,BAL,2018-10-14,2018,6,Out,Hamstring,,
William Compton,TEN,LAC,2018-10-21,2018,7,Out,Hamstring,,
William Compton,TEN,DAL,2018-11-05,2018,9,Questionable,Hamstring,,
William Compton,NOR,HOU,2019-09-09,2019,1,Injured Reserve,,,
