Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Matt Tobin,PHI,BAL,2016-12-18,2016,15,Injured Reserve,Knee,,
Matt Tobin,PHI,NYG,2016-12-22,2016,16,Injured Reserve,Knee,,
Matt Tobin,PHI,DAL,2017-01-01,2016,17,Injured Reserve,Knee,,
