Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Datone Jones,MIN,NOR,2017-09-11,2017,1,Injured Reserve,Shoulder,,
Datone Jones,MIN,PIT,2017-09-17,2017,2,Injured Reserve,Shoulder,,
Datone Jones,MIN,TAM,2017-09-24,2017,3,Injured Reserve,Shoulder,,
Datone Jones,MIN,DET,2017-10-01,2017,4,Injured Reserve,Shoulder,,
Datone Jones,MIN,CHI,2017-10-09,2017,5,Injured Reserve,Shoulder,,
Datone Jones,MIN,GNB,2017-10-15,2017,6,Injured Reserve,Shoulder,,
Datone Jones,MIN,BAL,2017-10-22,2017,7,Injured Reserve,Shoulder,,
Datone Jones,MIN,LAR,2017-11-19,2017,11,Injured Reserve,Shoulder,,
Datone Jones,MIN,DET,2017-11-23,2017,12,Injured Reserve,Shoulder,,
Datone Jones,MIN,ATL,2017-12-03,2017,13,Injured Reserve,Shoulder,,
Datone Jones,MIN,GNB,2017-12-23,2017,16,Injured Reserve,Shoulder,,
Datone Jones,DAL,CAR,2018-09-09,2018,1,Injured Reserve,Hamstring,,
Datone Jones,DAL,NYG,2018-09-16,2018,2,Injured Reserve,Hamstring,,
Datone Jones,DAL,DET,2018-09-30,2018,4,Injured Reserve,Hamstring,,
Datone Jones,DAL,HOU,2018-10-07,2018,5,Injured Reserve,Hamstring,,
Datone Jones,DAL,JAX,2018-10-14,2018,6,Injured Reserve,Hamstring,,
Datone Jones,DAL,WAS,2018-10-21,2018,7,Injured Reserve,Hamstring,,
Datone Jones,DAL,TEN,2018-11-05,2018,9,Injured Reserve,Hamstring,,
Datone Jones,DAL,PHI,2018-11-11,2018,10,Injured Reserve,Hamstring,,
Datone Jones,DAL,ATL,2018-11-18,2018,11,Injured Reserve,Hamstring,,
Datone Jones,DAL,WAS,2018-11-22,2018,12,Injured Reserve,Hamstring,,
Datone Jones,DAL,NOR,2018-11-29,2018,13,Injured Reserve,Hamstring,,
Datone Jones,DAL,PHI,2018-12-09,2018,14,Injured Reserve,Hamstring,,
Datone Jones,DAL,IND,2018-12-16,2018,15,Injured Reserve,Hamstring,,
Datone Jones,DAL,TAM,2018-12-23,2018,16,Injured Reserve,Hamstring,,
Datone Jones,DAL,NYG,2018-12-30,2018,17,Injured Reserve,Hamstring,,
