Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Greg Olsen,CAR,TAM,2017-01-01,2016,17,Questionable,elbow,,
Greg Olsen,CAR,NOR,2017-09-24,2017,3,Injured Reserve,Foot,,
Greg Olsen,CAR,NWE,2017-10-01,2017,4,Injured Reserve,Foot,,
Greg Olsen,CAR,DET,2017-10-08,2017,5,Injured Reserve,Foot,,
Greg Olsen,CAR,PHI,2017-10-12,2017,6,Injured Reserve,Foot,,
Greg Olsen,CAR,CHI,2017-10-22,2017,7,Injured Reserve,Foot,,
Greg Olsen,CAR,TAM,2017-10-29,2017,8,Injured Reserve,Foot,,
Greg Olsen,CAR,ATL,2017-11-05,2017,9,Injured Reserve,Foot,,
Greg Olsen,CAR,MIA,2017-11-13,2017,10,Injured Reserve,Foot,,
Greg Olsen,CAR,NOR,2017-12-03,2017,13,Questionable,Foot,,
Greg Olsen,CAR,MIN,2017-12-10,2017,14,Questionable,Foot,,
Greg Olsen,CAR,DAL,2018-09-09,2018,1,Questionable,Back,,
Greg Olsen,CAR,ATL,2018-09-16,2018,2,Out,Foot,,
Greg Olsen,CAR,CIN,2018-09-23,2018,3,Out,Foot,,
Greg Olsen,CAR,NYG,2018-10-07,2018,5,Out,Foot,,
Greg Olsen,CAR,WAS,2018-10-14,2018,6,Questionable,Foot,,
Greg Olsen,CAR,CLE,2018-12-09,2018,14,Injured Reserve,Foot,,
Greg Olsen,CAR,NOR,2018-12-17,2018,15,Injured Reserve,Foot,,
Greg Olsen,CAR,ATL,2018-12-23,2018,16,Injured Reserve,Foot,,
Greg Olsen,CAR,NOR,2018-12-30,2018,17,Injured Reserve,Foot,,
Greg Olsen,CAR,TAM,2019-09-12,2019,2,Questionable,Back,,
Greg Olsen,CAR,ARI,2019-09-22,2019,3,Questionable,Back,,
Greg Olsen,CAR,ATL,2019-12-08,2019,14,Out,Concussion,,
Greg Olsen,CAR,SEA,2019-12-15,2019,15,Out,Concussion,,
Greg Olsen,SEA,PHI,2020-11-30,2020,12,Injured Reserve,,,
Greg Olsen,SEA,NYG,2020-12-06,2020,13,Injured Reserve,,,
Greg Olsen,SEA,NYJ,2020-12-13,2020,14,Injured Reserve,,,
Greg Olsen,SEA,WAS,2020-12-20,2020,15,Injured Reserve,,,
Greg Olsen,SEA,LAR,2020-12-27,2020,16,Injured Reserve,,,
Greg Olsen,SEA,SFO,2021-01-03,2020,17,Questionable,Foot,,
