Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Denver Kirkland,OAK,TEN,2017-09-10,2017,1,Injured Reserve,Leg,,
Denver Kirkland,OAK,NYJ,2017-09-17,2017,2,Injured Reserve,Leg,,
Denver Kirkland,OAK,WAS,2017-09-24,2017,3,Injured Reserve,Leg,,
Denver Kirkland,OAK,DEN,2017-10-01,2017,4,Injured Reserve,Leg,,
Denver Kirkland,OAK,BAL,2017-10-08,2017,5,Injured Reserve,Leg,,
Denver Kirkland,OAK,LAC,2017-10-15,2017,6,Injured Reserve,Leg,,
Denver Kirkland,OAK,KAN,2017-10-19,2017,7,Injured Reserve,Leg,,
Denver Kirkland,OAK,BUF,2017-10-29,2017,8,Injured Reserve,Leg,,
Denver Kirkland,OAK,MIA,2017-11-05,2017,9,Injured Reserve,Leg,,
Denver Kirkland,OAK,NWE,2017-11-19,2017,11,Injured Reserve,Leg,,
Denver Kirkland,OAK,DEN,2017-11-26,2017,12,Injured Reserve,Leg,,
Denver Kirkland,OAK,NYG,2017-12-03,2017,13,Injured Reserve,Leg,,
Denver Kirkland,OAK,KAN,2017-12-10,2017,14,Injured Reserve,Leg,,
Denver Kirkland,OAK,DAL,2017-12-17,2017,15,Injured Reserve,Leg,,
Denver Kirkland,OAK,PHI,2017-12-25,2017,16,Injured Reserve,Leg,,
Denver Kirkland,OAK,LAC,2017-12-31,2017,17,Injured Reserve,Leg,,
