Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jordan Dangerfield,PIT,DAL,2016-11-13,2016,10,Out,groin,,
Jordan Dangerfield,PIT,CLE,2016-11-20,2016,11,Questionable,groin,,
Jordan Dangerfield,PIT,CLE,2017-09-10,2017,1,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,MIN,2017-09-17,2017,2,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,CHI,2017-09-24,2017,3,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,BAL,2017-10-01,2017,4,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,JAX,2017-10-08,2017,5,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,KAN,2017-10-15,2017,6,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,CIN,2017-10-22,2017,7,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,DET,2017-10-29,2017,8,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,IND,2017-11-12,2017,10,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,TEN,2017-11-16,2017,11,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,GNB,2017-11-26,2017,12,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,CIN,2017-12-04,2017,13,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,BAL,2017-12-10,2017,14,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,NWE,2017-12-17,2017,15,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,HOU,2017-12-25,2017,16,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,CLE,2017-12-31,2017,17,Injured Reserve,Ankle,,
Jordan Dangerfield,PIT,BAL,2020-11-01,2020,8,Out,Quadricep,,
