Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Justin Herron,NWE,BUF,2020-11-01,2020,8,Questionable,Ankle,,
Justin Herron,NWE,NYJ,2020-11-09,2020,9,Injured Reserve,,,
Justin Herron,NWE,BAL,2020-11-15,2020,10,Injured Reserve,,,
Justin Herron,NWE,HOU,2020-11-22,2020,11,Injured Reserve,,,
Justin Herron,NWE,ARI,2020-11-29,2020,12,Injured Reserve,,,
Justin Herron,NWE,MIA,2020-12-20,2020,15,Questionable,Ankle,,
Justin Herron,NWE,BUF,2020-12-28,2020,16,Questionable,Ankle,,
Justin Herron,NWE,NYJ,2021-01-03,2020,17,Questionable,Ankle,,
