Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Kory Lichtensteiger,WAS,NYG,2016-09-25,2016,3,Questionable,back,,
Kory Lichtensteiger,WAS,CLE,2016-10-02,2016,4,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,BAL,2016-10-09,2016,5,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,PHI,2016-10-16,2016,6,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,DET,2016-10-23,2016,7,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,CIN,2016-10-30,2016,8,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,MIN,2016-11-13,2016,10,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,GNB,2016-11-20,2016,11,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,DAL,2016-11-24,2016,12,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,ARI,2016-12-04,2016,13,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,CAR,2016-12-19,2016,15,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,CHI,2016-12-24,2016,16,Injured Reserve,Calf,,
Kory Lichtensteiger,WAS,NYG,2017-01-01,2016,17,Injured Reserve,Calf,,
