Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Quintin Demps,CHI,GNB,2017-09-28,2017,4,Injured Reserve,Arm,,
Quintin Demps,CHI,MIN,2017-10-09,2017,5,Injured Reserve,Arm,,
Quintin Demps,CHI,BAL,2017-10-15,2017,6,Injured Reserve,Arm,,
Quintin Demps,CHI,CAR,2017-10-22,2017,7,Injured Reserve,Arm,,
Quintin Demps,CHI,NOR,2017-10-29,2017,8,Injured Reserve,Arm,,
Quintin Demps,CHI,GNB,2017-11-12,2017,10,Injured Reserve,Arm,,
Quintin Demps,CHI,DET,2017-11-19,2017,11,Injured Reserve,Arm,,
Quintin Demps,CHI,PHI,2017-11-26,2017,12,Injured Reserve,Arm,,
Quintin Demps,CHI,SFO,2017-12-03,2017,13,Injured Reserve,Arm,,
Quintin Demps,CHI,CIN,2017-12-10,2017,14,Injured Reserve,Arm,,
Quintin Demps,CHI,DET,2017-12-16,2017,15,Injured Reserve,Arm,,
Quintin Demps,CHI,CLE,2017-12-24,2017,16,Injured Reserve,Arm,,
Quintin Demps,CHI,MIN,2017-12-31,2017,17,Injured Reserve,Arm,,
