Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Nick Vannett,SEA,MIA,2016-09-11,2016,1,Out,ankle,,
Nick Vannett,SEA,LAR,2016-09-18,2016,2,Out,ankle,,
Nick Vannett,SEA,SFO,2016-09-25,2016,3,Doubtful,ankle,,
Nick Vannett,SEA,NYJ,2016-10-02,2016,4,Questionable,ankle,,
Nick Vannett,SEA,DAL,2017-12-24,2017,16,Questionable,Shoulder,,
Nick Vannett,SEA,ARI,2017-12-31,2017,17,Questionable,Back,,
Nick Vannett,SEA,OAK,2018-10-14,2018,6,Questionable,Back,,
Nick Vannett,DEN,ATL,2020-11-08,2020,9,Questionable,Foot,,
