Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Nick Sundberg,WAS,GNB,2016-11-20,2016,11,Questionable,back,,
Nick Sundberg,WAS,DAL,2016-11-24,2016,12,Out,back,,
Nick Sundberg,WAS,ARI,2016-12-04,2016,13,Questionable,back,,
Nick Sundberg,WAS,JAX,2018-12-16,2018,15,Questionable,Back,,
Nick Sundberg,WAS,TEN,2018-12-22,2018,16,Injured Reserve,Back,,
Nick Sundberg,WAS,PHI,2018-12-30,2018,17,Injured Reserve,Back,,
Nick Sundberg,WAS,CIN,2020-11-22,2020,11,Questionable,Illness,,
