Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Cordrea Tankersley,MIA,NWE,2017-12-11,2017,14,Doubtful,Ankle,,
Cordrea Tankersley,MIA,BUF,2017-12-17,2017,15,Doubtful,Ankle,,
Cordrea Tankersley,MIA,KAN,2017-12-24,2017,16,Questionable,Ankle,,
Cordrea Tankersley,MIA,NYJ,2018-11-04,2018,9,Out,Knee,,
Cordrea Tankersley,MIA,GNB,2018-11-11,2018,10,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,IND,2018-11-25,2018,12,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,BUF,2018-12-02,2018,13,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,NWE,2018-12-09,2018,14,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,MIN,2018-12-16,2018,15,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,JAX,2018-12-23,2018,16,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,BUF,2018-12-30,2018,17,Injured Reserve,Knee,,
Cordrea Tankersley,MIA,BAL,2019-09-08,2019,1,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,NWE,2019-09-15,2019,2,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,DAL,2019-09-22,2019,3,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,LAC,2019-09-29,2019,4,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,WAS,2019-10-13,2019,6,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,BUF,2019-10-20,2019,7,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,PIT,2019-10-28,2019,8,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,NYJ,2019-11-03,2019,9,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,IND,2019-11-10,2019,10,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,BUF,2019-11-17,2019,11,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,CLE,2019-11-24,2019,12,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,PHI,2019-12-01,2019,13,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,NYJ,2019-12-08,2019,14,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,NYG,2019-12-15,2019,15,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,CIN,2019-12-22,2019,16,Physically Unable to Perform,,,
Cordrea Tankersley,MIA,NWE,2019-12-29,2019,17,Physically Unable to Perform,,,
