Player,Team,Season,Player_Address,Date,Status,Opp,Injury,Week,Position
Alani Fua,ARI,2017.0,FuaxAl00,2017-12-17,Injured Reserve,WAS,Knee,15,
Alani Fua,ARI,2017.0,FuaxAl00,2017-12-24,Injured Reserve,NYG,Knee,16,
Alani Fua,ARI,2017.0,FuaxAl00,2017-12-31,Injured Reserve,SEA,Knee,17,
Mike Iupati,ARI,2017.0,IupaMi20,2017-09-10,Questionable,DET,Tricep,1,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-09-17,Injured Reserve,IND,Tricep,2,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-09-25,Injured Reserve,DAL,Tricep,3,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-10-01,Injured Reserve,SFO,Tricep,4,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-10-08,Injured Reserve,PHI,Tricep,5,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-10-15,Injured Reserve,TAM,Tricep,6,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-10-22,Injured Reserve,LAR,Tricep,7,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-11-05,Injured Reserve,SFO,Tricep,9,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-11-09,Injured Reserve,SEA,Tricep,10,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-11-19,Injured Reserve,HOU,Tricep,11,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-11-26,Injured Reserve,JAX,Tricep,12,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-12-03,Injured Reserve,LAR,Tricep,13,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-12-10,Injured Reserve,TEN,Tricep,14,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-12-17,Injured Reserve,WAS,Tricep,15,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-12-24,Injured Reserve,NYG,Tricep,16,G
Mike Iupati,ARI,2017.0,IupaMi20,2017-12-31,Injured Reserve,SEA,Tricep,17,G
Jarvis Jones,ARI,2017.0,JoneJa05,2017-09-10,Injured Reserve,DET,Quadricep,1,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-09-17,Injured Reserve,IND,Quadricep,2,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-09-25,Injured Reserve,DAL,Quadricep,3,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-10-01,Injured Reserve,SFO,Quadricep,4,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-10-08,Injured Reserve,PHI,Quadricep,5,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-10-15,Injured Reserve,TAM,Quadricep,6,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-10-22,Injured Reserve,LAR,Quadricep,7,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-11-05,Injured Reserve,SFO,Quadricep,9,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-11-09,Injured Reserve,SEA,Quadricep,10,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-11-19,Injured Reserve,HOU,Quadricep,11,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-11-26,Injured Reserve,JAX,Quadricep,12,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-12-03,Injured Reserve,LAR,Quadricep,13,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-12-10,Injured Reserve,TEN,Quadricep,14,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-12-17,Injured Reserve,WAS,Quadricep,15,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-12-24,Injured Reserve,NYG,Quadricep,16,
Jarvis Jones,ARI,2017.0,JoneJa05,2017-12-31,Injured Reserve,SEA,Quadricep,17,
T.J. Logan,ARI,2017.0,LogaT.00,2017-09-10,Injured Reserve,DET,Wrist,1,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-09-17,Injured Reserve,IND,Wrist,2,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-09-25,Injured Reserve,DAL,Wrist,3,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-10-01,Injured Reserve,SFO,Wrist,4,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-10-08,Injured Reserve,PHI,Wrist,5,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-10-15,Injured Reserve,TAM,Wrist,6,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-10-22,Injured Reserve,LAR,Wrist,7,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-11-05,Injured Reserve,SFO,Wrist,9,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-11-09,Injured Reserve,SEA,Wrist,10,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-11-19,Injured Reserve,HOU,Wrist,11,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-11-26,Injured Reserve,JAX,Wrist,12,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-12-03,Injured Reserve,LAR,Wrist,13,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-12-10,Injured Reserve,TEN,Wrist,14,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-12-17,Injured Reserve,WAS,Wrist,15,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-12-24,Injured Reserve,NYG,Wrist,16,RB
T.J. Logan,ARI,2017.0,LogaT.00,2017-12-31,Injured Reserve,SEA,Wrist,17,RB
Gabe Martin,ARI,2017.0,MartGa00,2017-09-10,Injured Reserve,DET,Achilles,1,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-09-17,Injured Reserve,IND,Achilles,2,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-09-25,Injured Reserve,DAL,Achilles,3,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-10-01,Injured Reserve,SFO,Achilles,4,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-10-08,Injured Reserve,PHI,Achilles,5,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-10-15,Injured Reserve,TAM,Achilles,6,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-10-22,Injured Reserve,LAR,Achilles,7,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-11-05,Injured Reserve,SFO,Achilles,9,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-11-09,Injured Reserve,SEA,Achilles,10,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-11-19,Injured Reserve,HOU,Achilles,11,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-11-26,Injured Reserve,JAX,Achilles,12,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-12-17,Out,WAS,Hamstring,15,LB
Gabe Martin,ARI,2017.0,MartGa00,2017-12-24,Questionable,NYG,Hamstring,16,LB
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-09-10,Questionable,DET,Calf,1,DT
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-09-17,Questionable,IND,Calf,2,DT
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-10-01,Out,SFO,Calf,4,DT
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-10-08,Out,PHI,Calf,5,DT
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-10-15,Questionable,TAM,Calf,6,DT
Robert Nkemdiche,ARI,2017.0,NkemRo00,2017-10-22,Questionable,LAR,Calf,7,DT
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-09-10,Injured Reserve,DET,Knee,1,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-09-17,Injured Reserve,IND,Knee,2,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-09-25,Injured Reserve,DAL,Knee,3,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-10-01,Injured Reserve,SFO,Knee,4,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-10-08,Injured Reserve,PHI,Knee,5,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-10-15,Injured Reserve,TAM,Knee,6,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-10-22,Injured Reserve,LAR,Knee,7,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-11-05,Injured Reserve,SFO,Knee,9,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-11-09,Injured Reserve,SEA,Knee,10,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-11-19,Injured Reserve,HOU,Knee,11,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-11-26,Injured Reserve,JAX,Knee,12,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-12-03,Injured Reserve,LAR,Knee,13,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-12-10,Injured Reserve,TEN,Knee,14,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-12-17,Injured Reserve,WAS,Knee,15,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-12-24,Injured Reserve,NYG,Knee,16,
Ronald Zamort,ARI,2017.0,ZamoRo01,2017-12-31,Injured Reserve,SEA,Knee,17,
John Brown,ARI,2017.0,BrowJo02,2017-09-17,Out,IND,Quadricep,2,WR
John Brown,ARI,2017.0,BrowJo02,2017-09-25,Out,DAL,Quadricep,3,WR
John Brown,ARI,2017.0,BrowJo02,2017-10-01,Questionable,SFO,Quadricep,4,WR
John Brown,ARI,2017.0,BrowJo02,2017-10-08,Questionable,PHI,Quadricep,5,WR
John Brown,ARI,2017.0,BrowJo02,2017-11-19,Questionable,HOU,Back,11,WR
John Brown,ARI,2017.0,BrowJo02,2017-11-26,Out,JAX,Toe,12,WR
John Brown,ARI,2017.0,BrowJo02,2017-12-03,Out,LAR,Toe,13,WR
John Brown,ARI,2017.0,BrowJo02,2017-12-10,Out,TEN,Toe,14,WR
John Brown,ARI,2017.0,BrowJo02,2017-12-17,Out,WAS,Toe,15,WR
John Brown,ARI,2017.0,BrowJo02,2017-12-24,Questionable,NYG,Toe,16,WR
Jermaine Gresham,ARI,2017.0,GresJe00,2017-09-17,Questionable,IND,Ribs,2,TE
Jermaine Gresham,ARI,2017.0,GresJe00,2017-09-25,Questionable,DAL,Ribs,3,TE
Jermaine Gresham,ARI,2017.0,GresJe00,2017-12-17,Questionable,WAS,Illness,15,TE
D.J. Humphries,ARI,2017.0,HumpD.00,2017-09-17,Out,IND,Knee,2,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-09-25,Out,DAL,Knee,3,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-10-01,Questionable,SFO,Knee,4,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-10-08,Out,PHI,Knee,5,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-11-19,Injured Reserve,HOU,Knee,11,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-11-26,Injured Reserve,JAX,Knee,12,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-12-03,Injured Reserve,LAR,Knee,13,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-12-10,Injured Reserve,TEN,Knee,14,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-12-17,Injured Reserve,WAS,Knee,15,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-12-24,Injured Reserve,NYG,Knee,16,OT
D.J. Humphries,ARI,2017.0,HumpD.00,2017-12-31,Injured Reserve,SEA,Knee,17,OT
David Johnson,ARI,2017.0,JohnDa08,2017-09-17,Injured Reserve,IND,Wrist,2,RB
David Johnson,ARI,2017.0,JohnDa08,2017-09-25,Injured Reserve,DAL,Wrist,3,RB
David Johnson,ARI,2017.0,JohnDa08,2017-10-01,Injured Reserve,SFO,Wrist,4,RB
David Johnson,ARI,2017.0,JohnDa08,2017-10-08,Injured Reserve,PHI,Wrist,5,RB
David Johnson,ARI,2017.0,JohnDa08,2017-10-15,Injured Reserve,TAM,Wrist,6,RB
David Johnson,ARI,2017.0,JohnDa08,2017-10-22,Injured Reserve,LAR,Wrist,7,RB
David Johnson,ARI,2017.0,JohnDa08,2017-11-05,Injured Reserve,SFO,Wrist,9,RB
David Johnson,ARI,2017.0,JohnDa08,2017-11-09,Injured Reserve,SEA,Wrist,10,RB
David Johnson,ARI,2017.0,JohnDa08,2017-11-19,Injured Reserve,HOU,Wrist,11,RB
David Johnson,ARI,2017.0,JohnDa08,2017-11-26,Injured Reserve,JAX,Wrist,12,RB
David Johnson,ARI,2017.0,JohnDa08,2017-12-03,Injured Reserve,LAR,Wrist,13,RB
David Johnson,ARI,2017.0,JohnDa08,2017-12-10,Injured Reserve,TEN,Wrist,14,RB
David Johnson,ARI,2017.0,JohnDa08,2017-12-17,Injured Reserve,WAS,Wrist,15,RB
David Johnson,ARI,2017.0,JohnDa08,2017-12-24,Injured Reserve,NYG,Wrist,16,RB
David Johnson,ARI,2017.0,JohnDa08,2017-12-31,Injured Reserve,SEA,Wrist,17,RB
Troy Niklas,ARI,2017.0,NiklTr00,2017-09-17,Questionable,IND,Hip,2,TE
Troy Niklas,ARI,2017.0,NiklTr00,2017-12-03,Questionable,LAR,Back,13,TE
Troy Niklas,ARI,2017.0,NiklTr00,2017-12-24,Out,NYG,Ankle,16,TE
Troy Niklas,ARI,2017.0,NiklTr00,2017-12-31,Questionable,SEA,Ankle,17,TE
JJ Nelson,ARI,2017.0,NelsJJ00,2017-09-25,Questionable,DAL,Hamstring,3,WR
JJ Nelson,ARI,2017.0,NelsJJ00,2017-10-01,Questionable,SFO,Hamstring,4,WR
JJ Nelson,ARI,2017.0,NelsJJ00,2017-10-08,Questionable,PHI,Hamstring,5,WR
JJ Nelson,ARI,2017.0,NelsJJ00,2017-12-10,Questionable,TEN,Knee,14,WR
Alex Boone,ARI,2017.0,BoonAl21,2017-10-01,Out,SFO,Chest,4,T
Alex Boone,ARI,2017.0,BoonAl21,2017-10-08,Questionable,PHI,Chest,5,T
Markus Golden,ARI,2017.0,GoldMa00,2017-10-08,Injured Reserve,PHI,Knee,5,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-10-15,Injured Reserve,TAM,Knee,6,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-10-22,Injured Reserve,LAR,Knee,7,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-11-05,Injured Reserve,SFO,Knee,9,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-11-09,Injured Reserve,SEA,Knee,10,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-11-19,Injured Reserve,HOU,Knee,11,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-11-26,Injured Reserve,JAX,Knee,12,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-12-03,Injured Reserve,LAR,Knee,13,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-12-10,Injured Reserve,TEN,Knee,14,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-12-17,Injured Reserve,WAS,Knee,15,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-12-24,Injured Reserve,NYG,Knee,16,OLB
Markus Golden,ARI,2017.0,GoldMa00,2017-12-31,Injured Reserve,SEA,Knee,17,OLB
Aaron Brewer,ARI,2017.0,BrewAa00,2017-10-15,Injured Reserve,TAM,Hand,6,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-10-22,Injured Reserve,LAR,Hand,7,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-11-05,Injured Reserve,SFO,Hand,9,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-11-09,Injured Reserve,SEA,Hand,10,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-11-19,Injured Reserve,HOU,Hand,11,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-11-26,Injured Reserve,JAX,Hand,12,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-12-03,Injured Reserve,LAR,Hand,13,LS
Aaron Brewer,ARI,2017.0,BrewAa00,2017-12-10,Injured Reserve,TEN,Hand,14,LS
Karlos Dansby,ARI,2017.0,DansKa20,2017-10-15,Questionable,TAM,Hamstring,6,LB
Karlos Dansby,ARI,2017.0,DansKa20,2017-10-22,Questionable,LAR,Hamstring,7,LB
Karlos Dansby,ARI,2017.0,DansKa20,2017-11-05,Questionable,SFO,Finger,9,LB
Karlos Dansby,ARI,2017.0,DansKa20,2017-12-24,Questionable,NYG,Knee,16,LB
Corey Peters,ARI,2017.0,PeteCo00,2017-10-15,Questionable,TAM,Knee,6,DT
Corey Peters,ARI,2017.0,PeteCo00,2017-11-19,Out,HOU,Ankle,11,DT
Corey Peters,ARI,2017.0,PeteCo00,2017-11-26,Out,JAX,Ankle,12,DT
Corey Peters,ARI,2017.0,PeteCo00,2017-12-03,Out,LAR,Ankle,13,DT
Corey Peters,ARI,2017.0,PeteCo00,2017-12-10,Questionable,TEN,Ankle,14,DT
Corey Peters,ARI,2017.0,PeteCo00,2017-12-17,Questionable,WAS,Ankle,15,DT
Patrick Peterson,ARI,2017.0,PetePa00,2017-10-15,Questionable,TAM,Quadricep,6,CB
Patrick Peterson,ARI,2017.0,PetePa00,2017-12-10,Questionable,TEN,Hamstring,14,CB
Olsen Pierre,ARI,2017.0,PierOl00,2017-10-15,Out,TAM,Ankle,6,DT
Olsen Pierre,ARI,2017.0,PierOl00,2017-10-22,Questionable,LAR,Ankle,7,DT
Olsen Pierre,ARI,2017.0,PierOl00,2017-12-24,Questionable,NYG,Illness,16,DT
Jared Veldheer,ARI,2017.0,VeldJa20,2017-10-15,Questionable,TAM,Knee,6,T
Jared Veldheer,ARI,2017.0,VeldJa20,2017-12-10,Questionable,TEN,Elbow,14,T
Jared Veldheer,ARI,2017.0,VeldJa20,2017-12-17,Injured Reserve,WAS,Ankle,15,T
Jared Veldheer,ARI,2017.0,VeldJa20,2017-12-24,Injured Reserve,NYG,Ankle,16,T
Jared Veldheer,ARI,2017.0,VeldJa20,2017-12-31,Injured Reserve,SEA,Ankle,17,T
Andre Ellington,ARI,2017.0,ElliAn00,2017-10-22,Questionable,LAR,Quadricep,7,RB
Andre Ellington,ARI,2017.0,ElliAn00,2017-11-05,Questionable,SFO,Quadricep,9,RB
Xavier Williams,ARI,2017.0,WillXa00,2017-10-22,Questionable,LAR,Knee,7,DT
Brittan Golden,ARI,2017.0,GoldBr00,2017-11-05,Questionable,SFO,Groin,9,WR
Brittan Golden,ARI,2017.0,GoldBr00,2017-11-09,Questionable,SEA,Groin,10,WR
Brittan Golden,ARI,2017.0,GoldBr00,2017-11-26,Questionable,JAX,Groin,12,WR
Brittan Golden,ARI,2017.0,GoldBr00,2017-12-24,Injured Reserve,NYG,Arm,16,WR
Brittan Golden,ARI,2017.0,GoldBr00,2017-12-31,Injured Reserve,SEA,Arm,17,WR
Daniel Munyer,ARI,2017.0,MunyDa00,2017-11-05,Injured Reserve,SFO,Toe,9,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-11-09,Injured Reserve,SEA,Toe,10,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-11-19,Injured Reserve,HOU,Toe,11,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-11-26,Injured Reserve,JAX,Toe,12,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-12-03,Injured Reserve,LAR,Toe,13,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-12-10,Injured Reserve,TEN,Toe,14,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-12-17,Injured Reserve,WAS,Toe,15,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-12-24,Injured Reserve,NYG,Toe,16,OL
Daniel Munyer,ARI,2017.0,MunyDa00,2017-12-31,Injured Reserve,SEA,Toe,17,OL
Carson Palmer,ARI,2017.0,PalmCa00,2017-11-05,Injured Reserve,SFO,Arm,9,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-11-09,Injured Reserve,SEA,Arm,10,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-11-19,Injured Reserve,HOU,Arm,11,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-11-26,Injured Reserve,JAX,Arm,12,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-12-03,Injured Reserve,LAR,Arm,13,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-12-10,Injured Reserve,TEN,Arm,14,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-12-17,Injured Reserve,WAS,Arm,15,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-12-24,Injured Reserve,NYG,Arm,16,QB
Carson Palmer,ARI,2017.0,PalmCa00,2017-12-31,Injured Reserve,SEA,Arm,17,QB
Frostee Rucker,ARI,2017.0,RuckFr99,2017-11-05,Questionable,SFO,Knee,9,DE
Chad Williams,ARI,2017.0,WillCh05,2017-11-05,Questionable,SFO,Back,9,WR
Chad Williams,ARI,2017.0,WillCh05,2017-11-09,Questionable,SEA,Back,10,WR
Chad Williams,ARI,2017.0,WillCh05,2017-12-24,Questionable,NYG,Illness,16,WR
Tyvon Branch,ARI,2017.0,BranTy99,2017-11-19,Injured Reserve,HOU,Knee,11,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-11-26,Injured Reserve,JAX,Knee,12,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-12-03,Injured Reserve,LAR,Knee,13,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-12-10,Injured Reserve,TEN,Knee,14,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-12-17,Injured Reserve,WAS,Knee,15,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-12-24,Injured Reserve,NYG,Knee,16,DB
Tyvon Branch,ARI,2017.0,BranTy99,2017-12-31,Injured Reserve,SEA,Knee,17,DB
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-11-19,Injured Reserve,HOU,Ankle,11,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-11-26,Injured Reserve,JAX,Ankle,12,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-12-03,Injured Reserve,LAR,Ankle,13,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-12-10,Injured Reserve,TEN,Ankle,14,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-12-17,Injured Reserve,WAS,Ankle,15,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-12-24,Injured Reserve,NYG,Ankle,16,WR
Ifeanyi Momah,ARI,2017.0,MomaIf00,2017-12-31,Injured Reserve,SEA,Ankle,17,WR
A.Q. Shipley,ARI,2017.0,ShipA.20,2017-11-19,Questionable,HOU,Shoulder,11,C
Drew Stanton,ARI,2017.0,StanDr00,2017-11-19,Questionable,HOU,Knee,11,QB
Drew Stanton,ARI,2017.0,StanDr00,2017-11-26,Questionable,JAX,Knee,12,QB
John Wetzel,ARI,2017.0,WetzJo00,2017-11-19,Questionable,HOU,Back,11,T
Rudy Ford ,ARI,2017.0,FordRu00,2017-11-26,Injured Reserve,JAX,Knee,12,S
Rudy Ford ,ARI,2017.0,FordRu00,2017-12-03,Injured Reserve,LAR,Knee,13,S
Rudy Ford ,ARI,2017.0,FordRu00,2017-12-10,Injured Reserve,TEN,Knee,14,S
Rudy Ford ,ARI,2017.0,FordRu00,2017-12-17,Injured Reserve,WAS,Knee,15,S
Rudy Ford ,ARI,2017.0,FordRu00,2017-12-24,Injured Reserve,NYG,Knee,16,S
Rudy Ford ,ARI,2017.0,FordRu00,2017-12-31,Injured Reserve,SEA,Knee,17,S
Josh Mauro,ARI,2017.0,MaurJo00,2017-11-26,Questionable,JAX,Ankle,12,DE
Josh Mauro,ARI,2017.0,MaurJo00,2017-12-03,Questionable,LAR,Ankle,13,DE
Josh Mauro,ARI,2017.0,MaurJo00,2017-12-10,Questionable,TEN,Ankle,14,DE
Josh Mauro,ARI,2017.0,MaurJo00,2017-12-17,Questionable,WAS,Ankle,15,DE
Elijhaa Penny,ARI,2017.0,PennEl00,2017-11-26,Questionable,JAX,Knee,12,RB
Elijhaa Penny,ARI,2017.0,PennEl00,2017-12-31,Questionable,SEA,Hand,17,RB
Adrian Peterson,ARI,2017.0,PeteAd01,2017-12-03,Injured Reserve,LAR,Neck,13,RB
Adrian Peterson,ARI,2017.0,PeteAd01,2017-12-10,Injured Reserve,TEN,Neck,14,RB
Adrian Peterson,ARI,2017.0,PeteAd01,2017-12-17,Out,WAS,Neck,15,RB
