Player,Team,Season,Player_Address,Date,Status,Opp,Injury,Week,Position
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-10-25,Questionable,SEA,Foot,7,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-11-08,Questionable,MIA,Hamstring,9,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-11-15,Out,BUF,Hamstring,10,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-11-19,Out,SEA,Hamstring,11,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-11-29,Injured Reserve,NWE,,12,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-12-06,Injured Reserve,LAR,,13,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-12-13,Injured Reserve,NYG,,14,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-12-20,Out,PHI,Hamstring,15,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2020-12-26,Injured Reserve,SFO,,16,DT
Jordan Phillips,ARI,2020.0,/players/P/PhilJo01,2021-01-03,Injured Reserve,LAR,,17,DT
Budda Baker,ARI,2020.0,/players/B/BakeBu00,2020-10-04,Out,CAR,Thumb,4,FS
Budda Baker,ARI,2020.0,/players/B/BakeBu00,2020-11-15,Questionable,BUF,Groin,10,FS
Budda Baker,ARI,2020.0,/players/B/BakeBu00,2021-01-03,Questionable,LAR,Neck,17,FS
Chris Banjo,ARI,2020.0,/players/B/BanjCh00,2020-10-04,Out,CAR,Hamstring,4,S
Chris Banjo,ARI,2020.0,/players/B/BanjCh00,2020-10-11,Questionable,NYJ,Hamstring,5,S
Chris Banjo,ARI,2020.0,/players/B/BanjCh00,2021-01-03,C19,LAR,,17,S
Dennis Gardeck,ARI,2020.0,/players/G/GardDe01,2020-10-04,Questionable,CAR,Foot,4,LB
Dennis Gardeck,ARI,2020.0,/players/G/GardDe01,2020-10-19,Questionable,DAL,Foot,6,LB
Dennis Gardeck,ARI,2020.0,/players/G/GardDe01,2020-10-25,Questionable,SEA,Foot,7,LB
Dennis Gardeck,ARI,2020.0,/players/G/GardDe01,2020-12-26,Out,SFO,Knee,16,LB
Dennis Gardeck,ARI,2020.0,/players/G/GardDe01,2021-01-03,Injured Reserve,LAR,,17,LB
DeAndre Hopkins,ARI,2020.0,/players/H/HopkDe00,2020-10-04,Questionable,CAR,Ankle,4,WR
DeAndre Hopkins,ARI,2020.0,/players/H/HopkDe00,2020-10-25,Questionable,SEA,Ankle,7,WR
DeAndre Hopkins,ARI,2020.0,/players/H/HopkDe00,2020-12-13,Questionable,NYG,Neck,14,WR
Devon Kennard,ARI,2020.0,/players/K/KennDe00,2020-10-04,Questionable,CAR,Calf,4,OLB
Devon Kennard,ARI,2020.0,/players/K/KennDe00,2020-10-11,Out,NYJ,Calf,5,OLB
Devon Kennard,ARI,2020.0,/players/K/KennDe00,2020-10-19,Questionable,DAL,Calf,6,OLB
Devon Kennard,ARI,2020.0,/players/K/KennDe00,2020-11-08,C19,MIA,,9,OLB
Devon Kennard,ARI,2020.0,/players/K/KennDe00,2020-11-15,C19,BUF,,10,OLB
Tanner Vallejo,ARI,2020.0,/players/V/VallTa00,2020-10-04,Questionable,CAR,Illness,4,ILB
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-10-11,Questionable,NYJ,Thigh,5,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-11-19,Questionable,SEA,Ankle,11,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-11-29,Out,NWE,Ankle,12,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-12-06,Injured Reserve,LAR,,13,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-12-13,Injured Reserve,NYG,,14,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-12-20,Injured Reserve,PHI,,15,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2020-12-26,Questionable,SFO,Hamstring,16,TE
Darrell Daniels,ARI,2020.0,/players/D/DaniDa02,2021-01-03,Questionable,LAR,Hamstring,17,TE
D.J. Humphries,ARI,2020.0,/players/H/HumpD.00,2020-10-19,Questionable,DAL,Back,6,OT
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-10-19,Injured Reserve,DAL,,6,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-10-25,Injured Reserve,SEA,,7,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-11-08,Injured Reserve,MIA,,9,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-11-15,Injured Reserve,BUF,,10,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-11-19,Injured Reserve,SEA,,11,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-11-29,Injured Reserve,NWE,,12,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-12-06,Injured Reserve,LAR,,13,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-12-13,Injured Reserve,NYG,,14,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-12-20,Injured Reserve,PHI,,15,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2020-12-26,Injured Reserve,SFO,,16,DE
Chandler Jones,ARI,2020.0,/players/J/JoneCh03,2021-01-03,Injured Reserve,LAR,,17,DE
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-10-19,Injured Reserve,DAL,,6,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-10-25,Injured Reserve,SEA,,7,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-11-08,Injured Reserve,MIA,,9,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-11-15,Injured Reserve,BUF,,10,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-11-19,Injured Reserve,SEA,,11,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-11-29,Injured Reserve,NWE,,12,DL
Rashard Lawrence,ARI,2020.0,/players/L/LawrRa01,2020-12-06,Questionable,LAR,Calf,13,DL
J.R. Sweezy,ARI,2020.0,/players/S/SweeJ.00,2020-10-19,Injured Reserve,DAL,,6,G
J.R. Sweezy,ARI,2020.0,/players/S/SweeJ.00,2020-10-25,Injured Reserve,SEA,,7,G
J.R. Sweezy,ARI,2020.0,/players/S/SweeJ.00,2020-11-08,Injured Reserve,MIA,,9,G
J.R. Sweezy,ARI,2020.0,/players/S/SweeJ.00,2020-11-15,Injured Reserve,BUF,,10,G
Kelvin Beachum,ARI,2020.0,/players/B/BeacKe00,2020-10-25,Questionable,SEA,Ankle,7,T
Kelvin Beachum,ARI,2020.0,/players/B/BeacKe00,2020-12-13,Questionable,NYG,Back,14,T
Zach Allen,ARI,2020.0,/players/A/AlleZa01,2020-11-08,Injured Reserve,MIA,,9,DL
Zach Allen,ARI,2020.0,/players/A/AlleZa01,2020-11-15,Injured Reserve,BUF,,10,DL
Zach Allen,ARI,2020.0,/players/A/AlleZa01,2020-11-29,Injured Reserve,NWE,,12,DL
Kenyan Drake,ARI,2020.0,/players/D/DrakKe00,2020-11-08,Out,MIA,Ankle,9,RB
Kenyan Drake,ARI,2020.0,/players/D/DrakKe00,2020-11-15,Questionable,BUF,Ankle,10,RB
Kenyan Drake,ARI,2020.0,/players/D/DrakKe00,2020-12-13,Questionable,NYG,Hip,14,RB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-11-08,Injured Reserve,MIA,,9,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-11-15,Injured Reserve,BUF,,10,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-11-19,Injured Reserve,SEA,,11,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-11-29,Injured Reserve,NWE,,12,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-12-06,Injured Reserve,LAR,,13,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-12-13,Injured Reserve,NYG,,14,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-12-20,Injured Reserve,PHI,,15,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2020-12-26,Injured Reserve,SFO,,16,OLB
Isaiah Irving,ARI,2020.0,/players/I/IrviIs00,2021-01-03,Injured Reserve,LAR,,17,OLB
Byron Murphy,ARI,2020.0,/players/M/MurpBy00,2020-11-08,C19,MIA,,9,CB
Byron Murphy,ARI,2020.0,/players/M/MurpBy00,2020-11-15,C19,BUF,,10,CB
Zeke Turner,ARI,2020.0,/players/T/TurnZe00,2020-11-08,Questionable,MIA,Toe,9,S
Leki Fotu,ARI,2020.0,/players/F/FotuLe00,2020-11-15,Out,BUF,Ankle,10,DL
Leki Fotu,ARI,2020.0,/players/F/FotuLe00,2020-11-19,Injured Reserve,SEA,,11,DL
Leki Fotu,ARI,2020.0,/players/F/FotuLe00,2020-11-29,Injured Reserve,NWE,,12,DL
Leki Fotu,ARI,2020.0,/players/F/FotuLe00,2020-12-06,Injured Reserve,LAR,,13,DL
Justin Murray,ARI,2020.0,/players/M/MurrJu00,2020-11-15,Out,BUF,Hand,10,T
Justin Murray,ARI,2020.0,/players/M/MurrJu00,2020-11-19,Out,SEA,Hand,11,T
Justin Murray,ARI,2020.0,/players/M/MurrJu00,2020-11-29,Questionable,NWE,Hand,12,T
Kevin Peterson,ARI,2020.0,/players/P/PeteKe01,2020-11-15,Injured Reserve,BUF,,10,CB
Kevin Peterson,ARI,2020.0,/players/P/PeteKe01,2020-11-19,Injured Reserve,SEA,,11,CB
Kevin Peterson,ARI,2020.0,/players/P/PeteKe01,2020-11-29,Injured Reserve,NWE,,12,CB
Kevin Peterson,ARI,2020.0,/players/P/PeteKe01,2020-12-06,Injured Reserve,LAR,,13,CB
Kevin Peterson,ARI,2020.0,/players/P/PeteKe01,2020-12-13,Injured Reserve,NYG,,14,CB
Deionte Thompson,ARI,2020.0,/players/T/ThomDe06,2020-11-15,Questionable,BUF,Knee,10,S
Deionte Thompson,ARI,2020.0,/players/T/ThomDe06,2020-11-29,C19,NWE,,12,S
Deionte Thompson,ARI,2020.0,/players/T/ThomDe06,2020-12-06,C19,LAR,,13,S
De'Vondre Campbell,ARI,2020.0,/players/C/CampDe00,2020-11-19,Questionable,SEA,Calf,11,OLB
De'Vondre Campbell,ARI,2020.0,/players/C/CampDe00,2020-12-13,Questionable,NYG,Ankle,14,OLB
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-11-19,Out,SEA,Knee,11,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-11-29,Injured Reserve,NWE,,12,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-12-06,Injured Reserve,LAR,,13,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-12-13,Injured Reserve,NYG,,14,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-12-20,Injured Reserve,PHI,,15,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2020-12-26,Injured Reserve,SFO,,16,DT
Corey Peters,ARI,2020.0,/players/P/PeteCo00,2021-01-03,Injured Reserve,LAR,,17,DT
Charles Washington,ARI,2020.0,/players/W/WashCh01,2020-11-19,Questionable,SEA,Groin,11,DB
Charles Washington,ARI,2020.0,/players/W/WashCh01,2020-11-29,Questionable,NWE,Groin,12,DB
Charles Washington,ARI,2020.0,/players/W/WashCh01,2020-12-06,Questionable,LAR,Groin,13,DB
Robert Alford,ARI,2020.0,/players/A/AlfoRo00,2020-11-29,Injured Reserve,NWE,,12,CB
Larry Fitzgerald,ARI,2020.0,/players/F/FitzLa00,2020-11-29,C19,NWE,,12,WR
Larry Fitzgerald,ARI,2020.0,/players/F/FitzLa00,2020-12-06,C19,LAR,,13,WR
Larry Fitzgerald,ARI,2020.0,/players/F/FitzLa00,2020-12-26,Questionable,SFO,Groin,16,WR
Larry Fitzgerald,ARI,2020.0,/players/F/FitzLa00,2021-01-03,Questionable,LAR,Groin,17,WR
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2020-11-29,Injured Reserve,NWE,,12,DE
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2020-12-06,Injured Reserve,LAR,,13,DE
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2020-12-13,Injured Reserve,NYG,,14,DE
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2020-12-20,Injured Reserve,PHI,,15,DE
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2020-12-26,Injured Reserve,SFO,,16,DE
Josh Mauro,ARI,2020.0,/players/M/MaurJo00,2021-01-03,Injured Reserve,LAR,,17,DE
Josh Mauro,JAX,2020.0,/players/M/MaurJo00,2020-10-18,C19,DET,,6,DE
Josh Mauro,JAX,2020.0,/players/M/MaurJo00,2020-10-25,C19,LAC,,7,DE
Trent Sherfield,ARI,2020.0,/players/S/SherTr00,2020-11-29,C19,NWE,,12,WR
Angelo Blackson,ARI,2020.0,/players/B/BlacAn00,2020-12-06,Questionable,LAR,Illness,13,DT
Zane Gonzalez,ARI,2020.0,/players/G/GonzZa00,2020-12-13,Questionable,NYG,Back,14,K
Zane Gonzalez,ARI,2020.0,/players/G/GonzZa00,2020-12-20,Injured Reserve,PHI,,15,K
Zane Gonzalez,ARI,2020.0,/players/G/GonzZa00,2020-12-26,Injured Reserve,SFO,,16,K
Zane Gonzalez,ARI,2020.0,/players/G/GonzZa00,2021-01-03,Injured Reserve,LAR,,17,K
Johnathan Joseph,ARI,2020.0,/players/J/JoseJo20,2020-12-13,Injured Reserve,NYG,,14,DB
Johnathan Joseph,ARI,2020.0,/players/J/JoseJo20,2020-12-20,Injured Reserve,PHI,,15,DB
Johnathan Joseph,ARI,2020.0,/players/J/JoseJo20,2020-12-26,Injured Reserve,SFO,,16,DB
Johnathan Joseph,ARI,2020.0,/players/J/JoseJo20,2021-01-03,Injured Reserve,LAR,,17,DB
Isaiah Simmons,ARI,2020.0,/players/S/SimmIs00,2020-12-13,Questionable,NYG,Neck,14,LB
Chase Edmonds,ARI,2020.0,/players/E/EdmoCh00,2020-12-20,Questionable,PHI,Ankle,15,RB
Chase Edmonds,ARI,2020.0,/players/E/EdmoCh00,2020-12-26,Questionable,SFO,Ankle,16,RB
Chase Edmonds,ARI,2020.0,/players/E/EdmoCh00,2021-01-03,Questionable,LAR,Hip,17,RB
Lamont Gaillard,ARI,2020.0,/players/G/GailLa00,2020-12-20,Out,PHI,Not Injury Related,15,OL
Justin Pugh,ARI,2020.0,/players/P/PughJu00,2020-12-20,Questionable,PHI,Calf,15,OG
Justin Pugh,ARI,2020.0,/players/P/PughJu00,2020-12-26,Questionable,SFO,Calf,16,OG
Dan Arnold,ARI,2020.0,/players/A/ArnoDa00,2020-12-26,Questionable,SFO,Back,16,WR
Haason Reddick,ARI,2020.0,/players/R/ReddHa00,2020-12-26,Questionable,SFO,Shoulder,16,OLB
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-09-13,Questionable,SEA,Knee,1,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-09-20,Doubtful,DAL,Knee,2,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-10-18,C19,MIN,,6,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-10-25,C19,DET,,7,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-10-29,C19,CAR,,8,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-12-20,Out,TAM,Knee,15,DL
Marlon Davidson,ATL,2020.0,/players/D/DaviMa01,2020-12-27,Questionable,KAN,Knee,16,DL
Charles Harris,ATL,2020.0,/players/H/HarrCh03,2020-09-13,Out,SEA,Ankle,1,DE
Charles Harris,ATL,2020.0,/players/H/HarrCh03,2020-09-20,Out,DAL,Ankle,2,DE
Charles Harris,ATL,2020.0,/players/H/HarrCh03,2021-01-03,Questionable,TAM,Not Injury Related,17,DE
Kendall Sheffield,ATL,2020.0,/players/S/ShefKe00,2020-09-13,Out,SEA,Foot,1,CB
Kendall Sheffield,ATL,2020.0,/players/S/ShefKe00,2020-09-20,Out,DAL,Foot,2,CB
Kendall Sheffield,ATL,2020.0,/players/S/ShefKe00,2020-09-27,Out,CHI,Foot,3,CB
Kendall Sheffield,ATL,2020.0,/players/S/ShefKe00,2020-12-06,Questionable,NOR,Illness,13,CB
Jake Matthews,ATL,2020.0,/players/M/MattJa00,2020-09-20,Questionable,DAL,Knee,2,OT
Ricardo Allen,ATL,2020.0,/players/A/AlleRi00,2020-09-27,Out,CHI,Elbow,3,CB
Ricardo Allen,ATL,2020.0,/players/A/AlleRi00,2020-10-05,Out,GNB,Elbow,4,CB
Ricardo Allen,ATL,2020.0,/players/A/AlleRi00,2020-12-13,Out,LAC,Concussion,14,CB
Ricardo Allen,ATL,2020.0,/players/A/AlleRi00,2020-12-20,Out,TAM,Concussion,15,CB
Ricardo Allen,ATL,2020.0,/players/A/AlleRi00,2020-12-27,Questionable,KAN,Concussion,16,CB
Dante Fowler,ATL,2020.0,/players/F/FowlDa00,2020-09-27,Questionable,CHI,Ankle,3,OLB
Dante Fowler,ATL,2020.0,/players/F/FowlDa00,2020-11-08,Out,DEN,Hamstring,9,OLB
Dante Fowler,ATL,2020.0,/players/F/FowlDa00,2020-11-22,C19,NOR,,11,OLB
Dante Fowler,ATL,2020.0,/players/F/FowlDa00,2020-11-29,Questionable,LVR,Hamstring,12,OLB
Dante Fowler,ATL,2020.0,/players/F/FowlDa00,2020-12-06,Questionable,NOR,Hamstring,13,OLB
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-09-27,Questionable,CHI,Hamstring,3,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-10-05,Questionable,GNB,Hamstring,4,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-10-11,Questionable,CAR,Hamstring,5,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-11-29,Questionable,LVR,Hamstring,12,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-12-06,Questionable,NOR,Hamstring,13,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-12-13,Out,LAC,Hamstring,14,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-12-20,Out,TAM,Hamstring,15,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2020-12-27,Out,KAN,Hamstring,16,WR
Julio Jones,ATL,2020.0,/players/J/JoneJu02,2021-01-03,Out,TAM,Hamstring,17,WR
Kaleb McGary,ATL,2020.0,/players/M/McGaKa00,2020-09-27,Questionable,CHI,Knee,3,OL
Kaleb McGary,ATL,2020.0,/players/M/McGaKa00,2020-12-13,Questionable,LAC,Not Injury Related,14,OL
Kaleb McGary,ATL,2020.0,/players/M/McGaKa00,2020-12-20,Questionable,TAM,Not Injury Related,15,OL
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-09-27,Questionable,CHI,Groin,3,OLB
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-10-05,Out,GNB,Groin,4,OLB
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-10-18,Out,MIN,Groin,6,OLB
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-10-25,Questionable,DET,Groin,7,OLB
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-10-29,Out,CAR,Groin,8,OLB
Takkarist McKinley,ATL,2020.0,/players/M/McKiTa00,2020-11-08,Out,DEN,Groin,9,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2020-11-29,Injured Reserve,ATL,,12,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2020-12-06,Injured Reserve,NYJ,,13,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2020-12-13,Injured Reserve,IND,,14,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2020-12-17,Injured Reserve,LAC,,15,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2020-12-26,Injured Reserve,MIA,,16,OLB
Takkarist McKinley,OAK,2020.0,/players/M/McKiTa00,2021-01-03,Injured Reserve,DEN,,17,OLB
Foyesade Oluokun,ATL,2020.0,/players/O/OluoFo00,2020-09-27,Questionable,CHI,Hamstring,3,S
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-10-05,Injured Reserve,GNB,,4,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-10-11,Injured Reserve,CAR,,5,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-10-18,Injured Reserve,MIN,,6,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-10-25,Injured Reserve,DET,,7,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-10-29,Injured Reserve,CAR,,8,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-11-08,Injured Reserve,DEN,,9,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-12-20,Out,TAM,Quadricep,15,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2020-12-27,Out,KAN,Quadricep,16,CB
Darqueze Dennard,ATL,2020.0,/players/D/DennDa00,2021-01-03,Out,TAM,Quadricep,17,CB
Younghoe Koo,ATL,2020.0,/players/K/KooxYo00,2020-10-05,Out,GNB,Right Groin,4,K
Keanu Neal,ATL,2020.0,/players/N/NealKe01,2020-10-05,Out,GNB,Hamstring,4,FS
Calvin Ridley,ATL,2020.0,/players/R/RidlCa00,2020-10-05,Questionable,GNB,Ankle,4,WR
Calvin Ridley,ATL,2020.0,/players/R/RidlCa00,2020-11-08,Questionable,DEN,Foot,9,WR
