Player,Team,Season,Player_Address,Date,Status,Opp,Injury,Week,Position
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-11-18,Injured Reserve,OAK,Knee,11,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-11-25,Injured Reserve,LAC,Knee,12,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-12-02,Injured Reserve,GNB,Knee,13,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-12-09,Injured Reserve,DET,Knee,14,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-12-16,Injured Reserve,ATL,Knee,15,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-12-23,Injured Reserve,LAR,Knee,16,SS
Jeremy Cash,ARI,2018.0,/players/C/CashJe00,2018-12-30,Injured Reserve,SEA,Knee,17,SS
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-09-09,Injured Reserve,WAS,Knee,1,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-09-16,Injured Reserve,LAR,Knee,2,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-09-23,Injured Reserve,CHI,Knee,3,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-09-30,Injured Reserve,SEA,Knee,4,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-10-07,Injured Reserve,SFO,Knee,5,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-10-14,Injured Reserve,MIN,Knee,6,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-10-18,Injured Reserve,DEN,Knee,7,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-10-28,Injured Reserve,SFO,Knee,8,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-11-11,Injured Reserve,KAN,Knee,10,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-11-18,Injured Reserve,OAK,Knee,11,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-11-25,Injured Reserve,LAC,Knee,12,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-12-02,Injured Reserve,GNB,Knee,13,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-12-09,Injured Reserve,DET,Knee,14,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-12-16,Injured Reserve,ATL,Knee,15,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-12-23,Injured Reserve,LAR,Knee,16,RB
D.J. Foster,ARI,2018.0,/players/F/FostD.01,2018-12-30,Injured Reserve,SEA,Knee,17,RB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-09-09,Out,WAS,Knee,1,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-09-16,Questionable,LAR,Knee,2,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-09-23,Questionable,CHI,Knee,3,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-10-07,Questionable,SFO,Knee,5,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-10-14,Questionable,MIN,Knee,6,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-12-23,Questionable,LAR,Ankle,16,OLB
Markus Golden,ARI,2018.0,/players/G/GoldMa00,2018-12-30,Questionable,SEA,Ankle,17,OLB
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-09-09,Questionable,WAS,Achilles,1,TE
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-09-16,Questionable,LAR,Achilles,2,TE
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-09-23,Questionable,CHI,Achilles,3,TE
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-10-28,Questionable,SFO,Heel,8,TE
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-11-11,Questionable,KAN,Back,10,TE
Jermaine Gresham,ARI,2018.0,/players/G/GresJe00,2018-12-30,Injured Reserve,SEA,Achilles,17,TE
T.J. Logan,ARI,2018.0,/players/L/LogaT.00,2018-09-09,Questionable,WAS,Ankle,1,RB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-09-09,Injured Reserve,WAS,Achilles,1,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-09-16,Injured Reserve,LAR,Achilles,2,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-09-23,Injured Reserve,CHI,Achilles,3,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-09-30,Injured Reserve,SEA,Achilles,4,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-10-07,Injured Reserve,SFO,Achilles,5,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-10-14,Injured Reserve,MIN,Achilles,6,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-10-18,Injured Reserve,DEN,Achilles,7,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-10-28,Injured Reserve,SFO,Achilles,8,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-11-11,Injured Reserve,KAN,Achilles,10,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-11-18,Injured Reserve,OAK,Achilles,11,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-11-25,Injured Reserve,LAC,Achilles,12,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-12-02,Injured Reserve,GNB,Achilles,13,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-12-09,Injured Reserve,DET,Achilles,14,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-12-16,Injured Reserve,ATL,Achilles,15,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-12-23,Injured Reserve,LAR,Achilles,16,LB
Gabe Martin,ARI,2018.0,/players/M/MartGa00,2018-12-30,Injured Reserve,SEA,Achilles,17,LB
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-09-09,Injured Reserve,WAS,Undisclosed,1,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-09-16,Injured Reserve,LAR,Undisclosed,2,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-09-23,Injured Reserve,CHI,Undisclosed,3,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-09-30,Injured Reserve,SEA,Undisclosed,4,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-10-07,Injured Reserve,SFO,Undisclosed,5,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-10-14,Injured Reserve,MIN,Undisclosed,6,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-10-18,Injured Reserve,DEN,Undisclosed,7,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-10-28,Injured Reserve,SFO,Undisclosed,8,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-11-11,Injured Reserve,KAN,Undisclosed,10,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-11-18,Injured Reserve,OAK,Undisclosed,11,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-11-25,Injured Reserve,LAC,Undisclosed,12,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-12-02,Injured Reserve,GNB,Undisclosed,13,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-12-09,Injured Reserve,DET,Undisclosed,14,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-12-16,Injured Reserve,ATL,Undisclosed,15,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-12-23,Injured Reserve,LAR,Undisclosed,16,
Praise Martin-Oguike,ARI,2018.0,/players/M/MartPr00,2018-12-30,Injured Reserve,SEA,Undisclosed,17,
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-09-09,Injured Reserve,WAS,Knee,1,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-09-16,Injured Reserve,LAR,Knee,2,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-09-23,Injured Reserve,CHI,Knee,3,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-09-30,Injured Reserve,SEA,Knee,4,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-10-07,Injured Reserve,SFO,Knee,5,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-10-14,Injured Reserve,MIN,Knee,6,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-10-18,Injured Reserve,DEN,Knee,7,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-10-28,Injured Reserve,SFO,Knee,8,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-11-11,Injured Reserve,KAN,Knee,10,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-11-18,Injured Reserve,OAK,Knee,11,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-11-25,Injured Reserve,LAC,Knee,12,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-12-02,Injured Reserve,GNB,Knee,13,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-12-09,Injured Reserve,DET,Knee,14,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-12-16,Injured Reserve,ATL,Knee,15,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-12-23,Injured Reserve,LAR,Knee,16,LB
Arthur Moats,ARI,2018.0,/players/M/MoatAr00,2018-12-30,Injured Reserve,SEA,Knee,17,LB
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-09-09,Questionable,WAS,Foot,1,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-09-30,Questionable,SEA,Knee,4,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-10-07,Questionable,SFO,Foot,5,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-10-14,Questionable,MIN,Foot,6,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-11-11,Out,KAN,Calf,10,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-11-18,Questionable,OAK,Calf,11,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-11-25,Questionable,LAC,Calf,12,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-12-16,Injured Reserve,ATL,Knee,15,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-12-23,Injured Reserve,LAR,Knee,16,DT
Robert Nkemdiche,ARI,2018.0,/players/N/NkemRo00,2018-12-30,Injured Reserve,SEA,Knee,17,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-09-09,Questionable,WAS,Toe,1,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-09-16,Out,LAR,Toe,2,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-09-23,Out,CHI,Toe,3,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-09-30,Questionable,SEA,Toe,4,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-11-25,Questionable,LAC,Ankle,12,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-12-09,Injured Reserve,DET,Knee,14,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-12-16,Injured Reserve,ATL,Knee,15,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-12-23,Injured Reserve,LAR,Knee,16,DT
Olsen Pierre,ARI,2018.0,/players/P/PierOl00,2018-12-30,Injured Reserve,SEA,Knee,17,DT
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-09-09,Injured Reserve,WAS,Knee,1,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-09-16,Injured Reserve,LAR,Knee,2,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-09-23,Injured Reserve,CHI,Knee,3,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-09-30,Injured Reserve,SEA,Knee,4,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-10-07,Injured Reserve,SFO,Knee,5,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-10-14,Injured Reserve,MIN,Knee,6,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-10-18,Injured Reserve,DEN,Knee,7,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-10-28,Injured Reserve,SFO,Knee,8,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-11-11,Injured Reserve,KAN,Knee,10,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-11-18,Injured Reserve,OAK,Knee,11,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-11-25,Injured Reserve,LAC,Knee,12,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-12-02,Injured Reserve,GNB,Knee,13,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-12-09,Injured Reserve,DET,Knee,14,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-12-16,Injured Reserve,ATL,Knee,15,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-12-23,Injured Reserve,LAR,Knee,16,C
A.Q. Shipley,ARI,2018.0,/players/S/ShipA.20,2018-12-30,Injured Reserve,SEA,Knee,17,C
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-09-16,Injured Reserve,LAR,Knee,2,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-09-23,Injured Reserve,CHI,Knee,3,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-09-30,Injured Reserve,SEA,Knee,4,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-10-07,Injured Reserve,SFO,Knee,5,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-10-14,Injured Reserve,MIN,Knee,6,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-10-18,Injured Reserve,DEN,Knee,7,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-10-28,Injured Reserve,SFO,Knee,8,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-11-11,Injured Reserve,KAN,Knee,10,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-11-18,Injured Reserve,OAK,Knee,11,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-11-25,Injured Reserve,LAC,Knee,12,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-12-02,Injured Reserve,GNB,Knee,13,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-12-09,Injured Reserve,DET,Knee,14,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-12-16,Injured Reserve,ATL,Knee,15,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-12-23,Injured Reserve,LAR,Knee,16,S
Jonathan Owens,ARI,2018.0,/players/O/OwenJo01,2018-12-30,Injured Reserve,SEA,Knee,17,S
Haason Reddick,ARI,2018.0,/players/R/ReddHa00,2018-09-16,Questionable,LAR,Ankle,2,OLB
Haason Reddick,ARI,2018.0,/players/R/ReddHa00,2018-12-02,Questionable,GNB,Neck,13,OLB
Andre Smith,ARI,2018.0,/players/S/SmitAn23,2018-09-16,Out,LAR,Elbow,2,T
Andre Smith,ARI,2018.0,/players/S/SmitAn23,2018-09-23,Out,CHI,Elbow,3,T
Andre Smith,ARI,2018.0,/players/S/SmitAn23,2018-09-30,Questionable,SEA,Elbow,4,T
Andre Smith,ARI,2018.0,/players/S/SmitAn23,2018-10-14,Questionable,MIN,Hamstring,6,T
Larry Fitzgerald,ARI,2018.0,/players/F/FitzLa00,2018-09-23,Questionable,CHI,Hamstring,3,WR
Larry Fitzgerald,ARI,2018.0,/players/F/FitzLa00,2018-09-30,Questionable,SEA,Hamstring,4,WR
Larry Fitzgerald,ARI,2018.0,/players/F/FitzLa00,2018-10-07,Questionable,SFO,Hamstring,5,WR
Dennis Gardeck,ARI,2018.0,/players/G/GardDe01,2018-09-23,Questionable,CHI,Ankle,3,LB
Corey Peters,ARI,2018.0,/players/P/PeteCo00,2018-09-30,Questionable,SEA,Elbow,4,DT
Corey Peters,ARI,2018.0,/players/P/PeteCo00,2018-10-07,Questionable,SFO,Elbow,5,DT
Corey Peters,ARI,2018.0,/players/P/PeteCo00,2018-10-28,Questionable,SFO,Ankle,8,DT
Corey Peters,ARI,2018.0,/players/P/PeteCo00,2018-11-11,Questionable,KAN,Ankle,10,DT
Corey Peters,ARI,2018.0,/players/P/PeteCo00,2018-11-25,Questionable,LAC,Heel,12,DT
Bene Benwikere,ARI,2018.0,/players/B/BenwBe00,2018-10-07,Questionable,SFO,Neck,5,CB
Jamar Taylor,ARI,2018.0,/players/T/TaylJa01,2018-10-07,Questionable,SFO,Back,5,CB
Jamar Taylor,ARI,2018.0,/players/T/TaylJa01,2018-10-18,Questionable,DEN,Back,7,CB
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-10-07,Questionable,SFO,Shoulder,5,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-11-11,Injured Reserve,KAN,Neck,10,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-11-18,Injured Reserve,OAK,Neck,11,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-11-25,Injured Reserve,LAC,Neck,12,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-12-02,Injured Reserve,GNB,Neck,13,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-12-09,Injured Reserve,DET,Neck,14,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-12-16,Injured Reserve,ATL,Neck,15,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-12-23,Injured Reserve,LAR,Neck,16,T
John Wetzel,ARI,2018.0,/players/W/WetzJo00,2018-12-30,Injured Reserve,SEA,Neck,17,T
Chase Edmonds,ARI,2018.0,/players/E/EdmoCh00,2018-10-14,Questionable,MIN,Back,6,RB
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-10-14,Questionable,MIN,Knee,6,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-11-18,Injured Reserve,OAK,Knee,11,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-11-25,Injured Reserve,LAC,Knee,12,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-12-02,Injured Reserve,GNB,Knee,13,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-12-09,Injured Reserve,DET,Knee,14,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-12-16,Injured Reserve,ATL,Knee,15,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-12-23,Injured Reserve,LAR,Knee,16,OT
D.J. Humphries,ARI,2018.0,/players/H/HumpD.00,2018-12-30,Injured Reserve,SEA,Knee,17,OT
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-10-14,Questionable,MIN,Shoulder,6,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-10-18,Out,DEN,Back,7,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-10-28,Questionable,SFO,Back,8,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-11-11,Questionable,KAN,Back,10,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-11-18,Questionable,OAK,Back,11,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-11-25,Questionable,LAC,Back,12,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-12-09,Injured Reserve,DET,Knee,14,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-12-16,Injured Reserve,ATL,Knee,15,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-12-23,Injured Reserve,LAR,Knee,16,G
Mike Iupati,ARI,2018.0,/players/I/IupaMi20,2018-12-30,Injured Reserve,SEA,Knee,17,G
Tre Boston,ARI,2018.0,/players/B/BostTr00,2018-10-18,Out,DEN,Shoulder,7,FS
Tre Boston,ARI,2018.0,/players/B/BostTr00,2018-10-28,Out,SFO,Shoulder,8,FS
Tre Boston,ARI,2018.0,/players/B/BostTr00,2018-11-11,Questionable,KAN,Chest,10,FS
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-10-18,Questionable,DEN,Hand,7,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-10-28,Questionable,SFO,Hand,8,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-11-11,Questionable,KAN,Hand,10,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-11-18,Injured Reserve,OAK,Knee,11,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-11-25,Injured Reserve,LAC,Knee,12,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-12-02,Injured Reserve,GNB,Knee,13,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-12-09,Injured Reserve,DET,Knee,14,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-12-16,Injured Reserve,ATL,Knee,15,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-12-23,Injured Reserve,LAR,Knee,16,OG
Justin Pugh,ARI,2018.0,/players/P/PughJu00,2018-12-30,Injured Reserve,SEA,Knee,17,OG
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-10-18,Out,DEN,Hamstring,7,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-10-28,Out,SFO,Hamstring,8,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-11-11,Questionable,KAN,Hamstring,10,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-12-02,Injured Reserve,GNB,Hamstring,13,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-12-09,Injured Reserve,DET,Hamstring,14,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-12-16,Injured Reserve,ATL,Hamstring,15,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-12-23,Injured Reserve,LAR,Hamstring,16,T
Jeremy Vujnovich,ARI,2018.0,/players/V/VujnJe00,2018-12-30,Injured Reserve,SEA,Hamstring,17,T
Jeremy Vujnovich,IND,2018.0,/players/V/VujnJe00,2018-09-09,Injured Reserve,CIN,Calf,1,T
Jeremy Vujnovich,IND,2018.0,/players/V/VujnJe00,2018-09-16,Injured Reserve,WAS,Calf,2,T
