Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Bobby Wagner,27.089,LB,SEA,2017-09-24,Sun,2017,3,3.0,Away,TEN,L 27-33,16.25,73.0,73.0,,,3
Bobby Wagner,27.096,LB,SEA,2017-10-01,Sun,2017,4,4.0,Home,IND,W 46-18,19.5,56.0,56.0,,,4
Bobby Wagner,27.103,LB,SEA,2017-10-08,Sun,2017,5,5.0,Away,LAR,W 16-10,14.0,74.0,74.0,,,5
Bobby Wagner,,,,,,2017,6,,,,,,,,,,6
Bobby Wagner,27.117,LB,SEA,2017-10-22,Sun,2017,7,6.0,Away,NYG,W 24-7,14.0,59.0,59.0,,,7
Bobby Wagner,27.124,LB,SEA,2017-10-29,Sun,2017,8,7.0,Home,HOU,W 41-38,14.25,71.0,71.0,,,8
Bradley McDougald,26.299,DB,SEA,2017-09-10,Sun,2017,1,1.0,Away,GNB,L 9-17,0.0,1.0,1.0,,,1
Bradley McDougald,26.306,DB,SEA,2017-09-17,Sun,2017,2,2.0,Home,SFO,W 12-9,3.75,6.0,6.0,,,2
Bradley McDougald,26.313,DB,SEA,2017-09-24,Sun,2017,3,3.0,Away,TEN,L 27-33,4.5,2.0,2.0,,,3
Bradley McDougald,26.32,DB,SEA,2017-10-01,Sun,2017,4,4.0,Home,IND,W 46-18,3.0,4.0,4.0,,,4
Bradley McDougald,26.327,DB,SEA,2017-10-08,Sun,2017,5,5.0,Away,LAR,W 16-10,0.0,2.0,2.0,,,5
Bradley McDougald,,,,,,2017,6,,,,,,,,,,6
Bradley McDougald,26.341,DB,SEA,2017-10-22,Sun,2017,7,6.0,Away,NYG,W 24-7,4.5,17.0,17.0,,,7
Bradley McDougald,26.348,DB,SEA,2017-10-29,Sun,2017,8,7.0,Home,HOU,W 41-38,3.0,13.0,13.0,,,8
Bradley McDougald,26.355,DB,SEA,2017-11-05,Sun,2017,9,8.0,Home,WAS,L 14-17,5.25,64.0,64.0,,,9
Bradley McDougald,26.359,DB,SEA,2017-11-09,Thu,2017,10,9.0,Away,ARI,W 22-16,6.75,80.0,80.0,,,10
Bradley McDougald,27.005,DB,SEA,2017-11-20,Mon,2017,11,10.0,Home,ATL,L 31-34,6.75,62.0,62.0,,,11
Bradley McDougald,27.011,DB,SEA,2017-11-26,Sun,2017,12,11.0,Away,SFO,W 24-13,12.0,71.0,71.0,,,12
Bradley McDougald,27.018,DB,SEA,2017-12-03,Sun,2017,13,12.0,Home,PHI,W 24-10,19.25,75.0,75.0,,,13
Bradley McDougald,27.025,DB,SEA,2017-12-10,Sun,2017,14,13.0,Away,JAX,L 24-30,11.75,66.0,66.0,,,14
Bradley McDougald,27.032,DB,SEA,2017-12-17,Sun,2017,15,14.0,Home,LAR,L 7-42,16.25,68.0,68.0,,,15
Branden Oliver,26.127,RB,LAC,2017-09-11,Mon,2017,1,1.0,Away,DEN,L 21-24,1.0,11.0,0.19,,,1
Branden Oliver,26.133,RB,LAC,2017-09-17,Sun,2017,2,2.0,Home,MIA,L 17-19,3.1,7.0,0.12,,,2
Branden Oliver,26.14,RB,LAC,2017-09-24,Sun,2017,3,3.0,Home,KAN,L 10-24,5.4,33.0,0.45,,,3
Branden Oliver,26.147,RB,LAC,2017-10-01,Sun,2017,4,4.0,Home,PHI,L 24-26,0.8,12.0,0.21,,,4
Brandon Allen,,,,,,2017,1,,,,,,,,,,1
Brandon Allen,,,,,,2017,2,,,,,,,,,,2
Brandon Allen,,,,,,2017,3,,,,,,,,,,3
Brandon Allen,,,,,,2017,4,,,,,,,,,,4
Brandon Allen,,,,,,2017,5,,,,,,,,,,5
Brandon Allen,,,,,,2017,6,,,,,,,,,,6
Brandon Allen,,,,,,2017,7,,,,,,,,,,7
Brandon Allen,,,,,,2017,8,,,,,,,,,,8
Brandon Allen,,,,,,2017,9,,,,,,,,,,9
Brandon Allen,,,,,,2017,10,,,,,,,,,,10
Brandon Allen,,,,,,2017,11,,,,,,,,,,11
Brandon Allen,,,,,,2017,12,,,,,,,,,,12
Brandon Allen,,,,,,2017,13,,,,,,,,,,13
Brandon Allen,,,,,,2017,14,,,,,,,,,,14
Brandon Bolden,27.224,RB,NWE,2017-09-07,Thu,2017,1,1.0,Home,KAN,L 27-42,0.0,,,,,1
Brandon Bolden,27.234,RB,NWE,2017-09-17,Sun,2017,2,2.0,Away,NOR,W 36-20,0.0,,,,,2
Brandon Bolden,27.241,RB,NWE,2017-09-24,Sun,2017,3,3.0,Home,HOU,W 36-33,3.0,,,,,3
Brandon Bolden,27.248,RB,NWE,2017-10-01,Sun,2017,4,4.0,Home,CAR,L 30-33,1.5,,,,,4
Brandon Bolden,27.252,RB,NWE,2017-10-05,Thu,2017,5,5.0,Away,TAM,W 19-14,0.0,,,,,5
Brandon Bolden,27.262,RB,NWE,2017-10-15,Sun,2017,6,6.0,Away,NYJ,W 24-17,1.5,,,,,6
Brandon Bolden,27.269,RB,NWE,2017-10-22,Sun,2017,7,7.0,Home,ATL,W 23-7,1.5,,,,,7
Brandon Bolden,27.276,RB,NWE,2017-10-29,Sun,2017,8,8.0,Home,LAC,W 21-13,1.5,,,,,8
Brandon Bolden,,,,,,2017,9,,,,,,,,,,9
Brandon Bolden,27.29,RB,NWE,2017-11-12,Sun,2017,10,9.0,Away,DEN,W 41-16,1.6,3.0,0.04,,,10
Brandon Bolden,27.297,RB,NWE,2017-11-19,Sun,2017,11,10.0,Away,OAK,W 33-8,0.0,,,,,11
Brandon Bolden,27.304,RB,NWE,2017-11-26,Sun,2017,12,11.0,Home,MIA,W 35-17,0.0,,,,,12
Brandon Bolden,27.311,RB,NWE,2017-12-03,Sun,2017,13,12.0,Away,BUF,W 23-3,0.0,,,,,13
Brandon Bolden,27.319,RB,NWE,2017-12-11,Mon,2017,14,13.0,Away,MIA,L 20-27,0.75,,,,,14
Brandon Bolden,27.325,RB,NWE,2017-12-17,Sun,2017,15,14.0,Away,PIT,W 27-24,0.0,,,,,15
Brandon Dixon,,,,,,2017,1,,,,,,,,,,1
Brandon Dixon,,,,,,2017,2,,,,,,,,,,2
Brandon Dixon,,,,,,2017,3,,,,,,,,,,3
Brandon Dixon,,,,,,2017,4,,,,,,,,,,4
Brandon Dixon,,,,,,2017,5,,,,,,,,,,5
Brandon Dixon,,,,,,2017,6,,,,,,,,,,6
Brandon Dixon,,,,,,2017,7,,,,,,,,,,7
Brandon Dixon,,,,,,2017,8,,,,,,,,,,8
Brandon Dixon,,,,,,2017,9,,,,,,,,,,9
Brandon Dixon,,,,,,2017,10,,,,,,,,,,10
Brandon Dixon,,,,,,2017,11,,,,,,,,,,11
Brandon Dixon,,,,,,2017,12,,,,,,,,,,12
Brandon Dixon,27.221,DB,NYG,2017-12-03,Sun,2017,13,12.0,Away,OAK,L 17-24,14.5,64.0,64.0,,,13
Brandon Dixon,27.228,DB,NYG,2017-12-10,Sun,2017,14,13.0,Home,DAL,L 10-30,6.0,63.0,63.0,,,14
Brandon Dunn,25.005,DL,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,6.5,25.0,25.0,,,1
Brandon Dunn,25.009,DL,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,0.0,11.0,11.0,,,2
Brandon Fusco,29.046,OL,SFO,2017-09-10,Sun,2017,1,1.0,Home,CAR,L 3-23,0.0,,,,,1
Brandon Fusco,29.053,OL,SFO,2017-09-17,Sun,2017,2,2.0,Away,SEA,L 9-12,0.0,,,,,2
Brandon Fusco,29.057,OL,SFO,2017-09-21,Thu,2017,3,3.0,Home,LAR,L 39-41,0.0,,,,,3
Brandon Fusco,29.067,OL,SFO,2017-10-01,Sun,2017,4,4.0,Away,ARI,L 15-18,0.0,,,,,4
Brandon Fusco,29.074,OL,SFO,2017-10-08,Sun,2017,5,5.0,Away,IND,L 23-26,0.0,,,,,5
Brandon Fusco,29.081,OL,SFO,2017-10-15,Sun,2017,6,6.0,Away,WAS,L 24-26,0.0,,,,,6
Brandon Fusco,29.088,OL,SFO,2017-10-22,Sun,2017,7,7.0,Home,DAL,L 10-40,0.0,,,,,7
Brandon Graham,29.16,DL,PHI,2017-09-10,Sun,2017,1,1.0,Away,WAS,W 30-17,21.25,43.0,43.0,,,1
Brandon Graham,29.167,DL,PHI,2017-09-17,Sun,2017,2,2.0,Away,KAN,L 20-27,6.5,38.0,38.0,,,2
Brandon Graham,29.174,DL,PHI,2017-09-24,Sun,2017,3,3.0,Home,NYG,W 27-24,2.25,46.0,46.0,,,3
Brandon Graham,29.181,DL,PHI,2017-10-01,Sun,2017,4,4.0,Away,LAC,W 26-24,1.5,45.0,45.0,,,4
Brandon Graham,29.188,DL,PHI,2017-10-08,Sun,2017,5,5.0,Home,ARI,W 34-7,16.0,43.0,43.0,,,5
Brandon Graham,29.192,DL,PHI,2017-10-12,Thu,2017,6,6.0,Away,CAR,W 28-23,5.0,62.0,62.0,,,6
Brandon Graham,29.203,DL,PHI,2017-10-23,Mon,2017,7,7.0,Home,WAS,W 34-24,3.0,44.0,44.0,,,7
Brandon Graham,29.209,DL,PHI,2017-10-29,Sun,2017,8,8.0,Home,SFO,W 33-10,8.25,43.0,43.0,,,8
Brandon Graham,29.216,DL,PHI,2017-11-05,Sun,2017,9,9.0,Home,DEN,W 51-23,8.0,41.0,41.0,,,9
Brandon Graham,,,,,,2017,10,,,,,,,,,,10
Brandon Graham,29.23,DL,PHI,2017-11-19,Sun,2017,11,10.0,Away,DAL,W 37-9,10.5,44.0,44.0,,,11
Brandon Graham,29.237,DL,PHI,2017-11-26,Sun,2017,12,11.0,Home,CHI,W 31-3,19.5,34.0,34.0,,,12
Brandon Graham,29.244,DL,PHI,2017-12-03,Sun,2017,13,12.0,Away,SEA,L 10-24,16.75,47.0,47.0,,,13
Brandon Graham,29.251,DL,PHI,2017-12-10,Sun,2017,14,13.0,Away,LAR,W 43-35,10.0,36.0,36.0,,,14
Brandon Graham,29.258,DL,PHI,2017-12-17,Sun,2017,15,14.0,Away,NYG,W 34-29,13.25,62.0,62.0,,,15
Brandon Graham,29.266,DL,PHI,2017-12-25,Mon,2017,16,15.0,Home,OAK,W 19-10,7.25,36.0,36.0,,,16
Brandon King,24.091,DB,NWE,2017-09-07,Thu,2017,1,1.0,Home,KAN,L 27-42,0.75,,,,,1
Brandon King,24.101,DB,NWE,2017-09-17,Sun,2017,2,2.0,Away,NOR,W 36-20,0.0,,,,,2
Brandon King,24.108,DB,NWE,2017-09-24,Sun,2017,3,3.0,Home,HOU,W 36-33,0.0,,,,,3
Brandon LaFell,30.31,WR,CIN,2017-09-10,Sun,2017,1,1.0,Home,BAL,L 0-20,3.9,57.0,0.93,,,1
Brandon LaFell,30.314,WR,CIN,2017-09-14,Thu,2017,2,2.0,Home,HOU,L 9-13,5.0,57.0,0.89,,,2
Brandon LaFell,30.324,WR,CIN,2017-09-24,Sun,2017,3,3.0,Away,GNB,L 24-27,1.0,57.0,0.93,,,3
Brandon LaFell,30.331,WR,CIN,2017-10-01,Sun,2017,4,4.0,Away,CLE,W 31-7,2.7,56.0,0.88,,,4
Brandon LaFell,30.338,WR,CIN,2017-10-08,Sun,2017,5,5.0,Home,BUF,W 20-16,5.7,61.0,0.92,,,5
Brandon LaFell,,,,,,2017,6,,,,,,,,,,6
Brandon LaFell,30.352,WR,CIN,2017-10-22,Sun,2017,7,6.0,Away,PIT,L 14-29,10.8,46.0,0.9,,,7
Brandon LaFell,30.359,WR,CIN,2017-10-29,Sun,2017,8,7.0,Home,IND,W 24-23,6.4,51.0,0.91,,,8
Brandon LaFell,31.001,WR,CIN,2017-11-05,Sun,2017,9,8.0,Away,JAX,L 7-23,3.8,38.0,0.97,,,9
Brandon LaFell,31.008,WR,CIN,2017-11-12,Sun,2017,10,9.0,Away,TEN,L 20-24,18.5,48.0,0.94,,,10
Brandon Linder,25.228,OL,JAX,2017-09-10,Sun,2017,1,1.0,Away,HOU,W 29-7,0.0,,,,,1
Brandon Linder,25.235,OL,JAX,2017-09-17,Sun,2017,2,2.0,Home,TEN,L 16-37,0.0,,,,,2
Brandon Linder,25.242,OL,JAX,2017-09-24,Sun,2017,3,3.0,Home,BAL,W 44-7,0.0,,,,,3
Brandon Linder,25.249,OL,JAX,2017-10-01,Sun,2017,4,4.0,Away,NYJ,L 20-23,0.0,,,,,4
Brandon Marshall,28.001,WR,DEN,2017-09-11,Mon,2017,1,1.0,Home,LAC,W 24-21,11.75,50.0,0.88,,,1
Brandon Marshall,28.007,WR,DEN,2017-09-17,Sun,2017,2,2.0,Home,DAL,W 42-17,9.75,48.0,0.86,,,2
Brandon Marshall,33.185,WR,NYG,2017-09-24,Sun,2017,3,3.0,Away,PHI,L 24-27,10.6,66.0,0.94,,,3
Brandon Marshall,28.021,WR,DEN,2017-10-01,Sun,2017,4,4.0,Home,OAK,W 16-10,6.75,66.0,0.83,,,4
Brandon Marshall,33.199,WR,NYG,2017-10-08,Sun,2017,5,5.0,Home,LAC,L 22-27,2.5,26.0,0.38,,,5
Brandon Scherff,25.258,OL,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,0.0,,,,,1
Brandon Scherff,25.265,OL,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,0.0,,,,,2
Brandon Scherff,25.272,OL,WAS,2017-09-24,Sun,2017,3,3.0,Home,OAK,W 27-10,0.0,,,,,3
Brandon Scherff,25.28,OL,WAS,2017-10-02,Mon,2017,4,4.0,Away,KAN,L 20-29,0.0,,,,,4
Brandon Scherff,,,,,,2017,5,,,,,,,,,,5
Brandon Scherff,25.293,OL,WAS,2017-10-15,Sun,2017,6,5.0,Home,SFO,W 26-24,0.0,,,,,6
Brandon Scherff,25.301,OL,WAS,2017-10-23,Mon,2017,7,6.0,Away,PHI,L 24-34,0.0,,,,,7
Brandon Shell,25.216,OL,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,0.0,,,,,1
Brandon Shell,25.223,OL,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,0.0,,,,,2
Brandon Shell,25.23,OL,NYJ,2017-09-24,Sun,2017,3,3.0,Home,MIA,W 20-6,0.0,,,,,3
Brandon Williams,25.001,TE,ARI,2017-09-10,Sun,2017,1,1.0,Away,DET,L 23-35,0.75,19.0,0.38,,,1
Brandon Williams,28.208,TE,BAL,2017-09-17,Sun,2017,2,2.0,Home,CLE,W 24-10,3.0,13.0,0.18,,,2
Braxton Miller,24.284,WR,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,0.0,63.0,0.8,,,1
Braxton Miller,24.288,WR,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,2.0,63.0,0.95,,,2
Braxton Miller,24.298,WR,HOU,2017-09-24,Sun,2017,3,3.0,Away,NWE,L 33-36,2.0,37.0,0.52,,,3
Braxton Miller,,,,,,2017,4,,,,,,,,,,4
Braxton Miller,,,,,,2017,5,,,,,,,,,,5
Braxton Miller,24.319,WR,HOU,2017-10-15,Sun,2017,6,6.0,Home,CLE,W 33-17,6.5,7.0,0.11,,,6
Braxton Miller,,,,,,2017,7,,,,,,,,,,7
Braxton Miller,24.333,WR,HOU,2017-10-29,Sun,2017,8,7.0,Away,SEA,L 38-41,0.0,3.0,0.04,,,8
Braxton Miller,,,,,,2017,9,,,,,,,,,,9
Braxton Miller,24.347,WR,HOU,2017-11-12,Sun,2017,10,9.0,Away,LAR,L 7-33,0.1,20.0,0.29,,,10
Braxton Miller,24.354,WR,HOU,2017-11-19,Sun,2017,11,10.0,Home,ARI,W 31-21,2.4000000000000004,61.0,0.87,,,11
Braxton Miller,24.362,WR,HOU,2017-11-27,Mon,2017,12,11.0,Away,BAL,L 16-23,6.8,54.0,0.79,,,12
Braxton Miller,25.003,WR,HOU,2017-12-03,Sun,2017,13,12.0,Away,TEN,L 13-24,9.1,30.0,0.37,,,13
Brendan Langley,22.33,DB,DEN,2017-09-11,Mon,2017,1,1.0,Home,LAC,W 24-21,0.0,,,,,1
Brennan Scarlett,24.041,LB,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,1.5,5.0,5.0,,,1
Brennan Scarlett,24.045,LB,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,0.0,5.0,5.0,,,2
Brennan Scarlett,24.055,LB,HOU,2017-09-24,Sun,2017,3,3.0,Away,NWE,L 33-36,1.5,10.0,10.0,,,3
Brennan Scarlett,24.062,LB,HOU,2017-10-01,Sun,2017,4,4.0,Home,TEN,W 57-14,3.0,5.0,5.0,,,4
Brennan Scarlett,24.069,LB,HOU,2017-10-08,Sun,2017,5,5.0,Home,KAN,L 34-42,7.5,69.0,69.0,,,5
Brennan Scarlett,24.076,LB,HOU,2017-10-15,Sun,2017,6,6.0,Home,CLE,W 33-17,3.75,50.0,50.0,,,6
Brennan Scarlett,,,,,,2017,7,,,,,,,,,,7
Brennan Scarlett,24.09,LB,HOU,2017-10-29,Sun,2017,8,7.0,Away,SEA,L 38-41,2.25,24.0,24.0,,,8
Brennan Scarlett,24.097,LB,HOU,2017-11-05,Sun,2017,9,8.0,Home,IND,L 14-20,8.0,43.0,43.0,,,9
Brennan Scarlett,24.104,LB,HOU,2017-11-12,Sun,2017,10,9.0,Away,LAR,L 7-33,20.0,41.0,41.0,,,10
Brennan Scarlett,24.111,LB,HOU,2017-11-19,Sun,2017,11,10.0,Home,ARI,W 31-21,1.5,37.0,37.0,,,11
Brennan Scarlett,24.119,LB,HOU,2017-11-27,Mon,2017,12,11.0,Away,BAL,L 16-23,10.0,13.0,13.0,,,12
Brent Grimes,,,,,,2017,1,,,,,,,,,,1
Brent Grimes,34.06,DB,TAM,2017-09-17,Sun,2017,2,1.0,Home,CHI,W 29-7,9.0,57.0,57.0,,,2
Brent Urban,26.128,DL,BAL,2017-09-10,Sun,2017,1,1.0,Away,CIN,W 20-0,1.5,50.0,50.0,,,1
Brent Urban,26.135,DL,BAL,2017-09-17,Sun,2017,2,2.0,Home,CLE,W 24-10,5.75,54.0,54.0,,,2
Brent Urban,26.142,DL,BAL,2017-09-24,Sun,2017,3,3.0,Away,JAX,L 7-44,1.5,19.0,19.0,,,3
Breshad Perriman,24.0,WR,BAL,2017-09-10,Sun,2017,1,1.0,Away,CIN,W 20-0,1.0,42.0,0.64,,,1
Breshad Perriman,24.007,WR,BAL,2017-09-17,Sun,2017,2,2.0,Home,CLE,W 24-10,0.0,42.0,0.62,,,2
Breshad Perriman,24.014,WR,BAL,2017-09-24,Sun,2017,3,3.0,Away,JAX,L 7-44,0.0,35.0,0.6,,,3
Breshad Perriman,24.021,WR,BAL,2017-10-01,Sun,2017,4,4.0,Home,PIT,L 9-26,1.1,49.0,0.71,,,4
Breshad Perriman,24.028,WR,BAL,2017-10-08,Sun,2017,5,5.0,Away,OAK,W 30-17,2.5,38.0,0.58,,,5
Brett Goode,32.312,LongSnap,GNB,2017-09-10,Sun,2017,1,1.0,Home,SEA,W 17-9,0.0,,,,,1
Brett Goode,32.319,LongSnap,GNB,2017-09-17,Sun,2017,2,2.0,Away,ATL,L 23-34,0.0,,,,,2
Brett Goode,32.326,LongSnap,GNB,2017-09-24,Sun,2017,3,3.0,Home,CIN,W 27-24,0.0,,,,,3
Brett Jones,26.043,OL,NYG,2017-09-10,Sun,2017,1,1.0,Away,DAL,L 3-19,0.0,,,,,1
Brett Jones,26.051,OL,NYG,2017-09-18,Mon,2017,2,2.0,Home,DET,L 10-24,0.0,,,,,2
Brett Jones,26.057,OL,NYG,2017-09-24,Sun,2017,3,3.0,Away,PHI,L 24-27,0.0,,,,,3
Brian Cushing,30.229,LB,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,3.0,32.0,32.0,,,1
Brian Hill,,,,,,2017,1,,,,,,,,,,1
Brian Mihalik,25.02,OL,DET,2017-09-10,Sun,2017,1,1.0,Home,ARI,W 35-23,0.0,,,,,1
Brian Mihalik,25.028,OL,DET,2017-09-18,Mon,2017,2,2.0,Away,NYG,W 24-10,0.0,,,,,2
Brian Mihalik,25.034,OL,DET,2017-09-24,Sun,2017,3,3.0,Home,ATL,L 26-30,0.0,,,,,3
Brian Mihalik,25.041,OL,DET,2017-10-01,Sun,2017,4,4.0,Away,MIN,W 14-7,1.5,,,,,4
Brian Mihalik,25.048,OL,DET,2017-10-08,Sun,2017,5,5.0,Home,CAR,L 24-27,0.0,,,,,5
Brian Mihalik,25.055,OL,DET,2017-10-15,Sun,2017,6,6.0,Away,NOR,L 38-52,0.0,,,,,6
Brian Mihalik,,,,,,2017,7,,,,,,,,,,7
Brian Mihalik,25.069,OL,DET,2017-10-29,Sun,2017,8,7.0,Home,PIT,L 15-20,0.0,,,,,8
Brian Mihalik,25.077,OL,DET,2017-11-06,Mon,2017,9,8.0,Away,GNB,W 30-17,0.0999999999999999,,,,,9
Brian Mihalik,25.083,OL,DET,2017-11-12,Sun,2017,10,9.0,Home,CLE,W 38-24,0.0,,,,,10
Brian Mihalik,25.09,OL,DET,2017-11-19,Sun,2017,11,10.0,Away,CHI,W 27-24,0.0,,,,,11
Brian Mihalik,25.094,OL,DET,2017-11-23,Thu,2017,12,11.0,Home,MIN,L 23-30,0.0,,,,,12
Brian Mihalik,25.104,OL,DET,2017-12-03,Sun,2017,13,12.0,Away,BAL,L 20-44,0.0,,,,,13
Brian Mihalik,25.111,OL,DET,2017-12-10,Sun,2017,14,13.0,Away,TAM,W 24-21,0.0,,,,,14
Brian Mihalik,25.117,OL,DET,2017-12-16,Sat,2017,15,14.0,Home,CHI,W 20-10,0.0,,,,,15
Brian Price,23.078,DL,DAL,2017-09-10,Sun,2017,1,1.0,Home,NYG,W 19-3,0.0,11.0,11.0,,,1
Brian Price,23.085,DL,DAL,2017-09-17,Sun,2017,2,2.0,Away,DEN,L 17-42,4.5,33.0,33.0,,,2
Brian Price,23.093,DL,DAL,2017-09-25,Mon,2017,3,3.0,Away,ARI,W 28-17,3.75,18.0,18.0,,,3
Brian Price,23.099,DL,DAL,2017-10-01,Sun,2017,4,4.0,Home,LAR,L 30-35,0.0,21.0,21.0,,,4
Brian Price,23.106,DL,DAL,2017-10-08,Sun,2017,5,5.0,Home,GNB,L 31-35,0.0,14.0,14.0,,,5
Brian Price,,,,,,2017,6,,,,,,,,,,6
Brian Price,23.12,DL,DAL,2017-10-22,Sun,2017,7,6.0,Away,SFO,W 40-10,1.5,25.0,25.0,,,7
Brian Price,23.127,DL,DAL,2017-10-29,Sun,2017,8,7.0,Away,WAS,W 33-19,0.75,20.0,20.0,,,8
Brian Price,23.134,DL,DAL,2017-11-05,Sun,2017,9,8.0,Home,KAN,W 28-17,0.75,9.0,9.0,,,9
Brian Quick,28.097,WR,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,1.6,6.0,0.1,,,1
Brian Quick,28.104,WR,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,0.0,,,,,2
Brian Quick,28.111,WR,WAS,2017-09-24,Sun,2017,3,3.0,Home,OAK,W 27-10,0.0,1.0,0.01,,,3
Brian Quick,,,,,,2017,4,,,,,,,,,,4
Brian Quick,,,,,,2017,5,,,,,,,,,,5
Brian Quick,28.132,WR,WAS,2017-10-15,Sun,2017,6,5.0,Home,SFO,W 26-24,0.0,4.0,0.05,,,6
Brian Quick,28.14,WR,WAS,2017-10-23,Mon,2017,7,6.0,Away,PHI,L 24-34,0.0,,,,,7
Brian Quick,,,,,,2017,8,,,,,,,,,,8
Brian Quick,28.153,WR,WAS,2017-11-05,Sun,2017,9,8.0,Away,SEA,W 17-14,7.15,23.0,0.36,,,9
Brian Robison,34.137,DL,MIN,2017-09-11,Mon,2017,1,1.0,Home,NOR,W 29-19,0.0,38.0,38.0,,,1
Brian Robison,34.143,DL,MIN,2017-09-17,Sun,2017,2,2.0,Away,PIT,L 9-26,1.5,48.0,48.0,,,2
Brian Robison,34.15,DL,MIN,2017-09-24,Sun,2017,3,3.0,Home,TAM,W 34-17,0.0,37.0,37.0,,,3
Brian Robison,34.157,DL,MIN,2017-10-01,Sun,2017,4,4.0,Home,DET,L 7-14,2.25,40.0,40.0,,,4
Brian Robison,34.165,DL,MIN,2017-10-09,Mon,2017,5,5.0,Away,CHI,W 20-17,1.5,33.0,33.0,,,5
Brian Robison,34.171,DL,MIN,2017-10-15,Sun,2017,6,6.0,Home,GNB,W 23-10,7.75,41.0,41.0,,,6
Brian Robison,34.178,DL,MIN,2017-10-22,Sun,2017,7,7.0,Home,BAL,W 24-16,0.0,46.0,46.0,,,7
Brian Robison,34.185,DL,MIN,2017-10-29,Sun,2017,8,8.0,Away,CLE,W 33-16,0.0,40.0,40.0,,,8
Brian Robison,,,,,,2017,9,,,,,,,,,,9
Brian Robison,34.199,DL,MIN,2017-11-12,Sun,2017,10,9.0,Away,WAS,W 38-30,7.5,65.0,65.0,,,10
Brian Schwenke,26.172,OL,TEN,2017-09-10,Sun,2017,1,1.0,Home,OAK,L 16-26,0.0,,,,,1
Brian Schwenke,26.179,OL,TEN,2017-09-17,Sun,2017,2,2.0,Away,JAX,W 37-16,0.0,,,,,2
Brian Schwenke,26.186,OL,TEN,2017-09-24,Sun,2017,3,3.0,Home,SEA,W 33-27,0.0,,,,,3
Brian Schwenke,26.193,OL,TEN,2017-10-01,Sun,2017,4,4.0,Away,HOU,L 14-57,0.0,,,,,4
Brian Schwenke,26.2,OL,TEN,2017-10-08,Sun,2017,5,5.0,Away,MIA,L 10-16,0.0,,,,,5
Brian Schwenke,26.208,OL,TEN,2017-10-16,Mon,2017,6,6.0,Home,IND,W 36-22,0.0,,,,,6
Brian Schwenke,26.214,OL,TEN,2017-10-22,Sun,2017,7,7.0,Away,CLE,W 12-9,0.0,,,,,7
Brian Winters,26.056,OL,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,0.0,,,,,1
Brian Winters,26.063,OL,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,0.0,,,,,2
Brice Butler,27.224,WR,DAL,2017-09-10,Sun,2017,1,1.0,Home,NYG,W 19-3,3.5,35.0,0.47,,,1
Brice Butler,27.231,WR,DAL,2017-09-17,Sun,2017,2,2.0,Away,DEN,L 17-42,2.3,22.0,0.31,,,2
Briean Boddy-Calhoun,24.232,DB,CLE,2017-09-10,Sun,2017,1,1.0,Home,PIT,L 18-21,4.5,47.0,47.0,,,1
Briean Boddy-Calhoun,24.239,DB,CLE,2017-09-17,Sun,2017,2,2.0,Away,BAL,L 10-24,4.5,25.0,25.0,,,2
Briean Boddy-Calhoun,24.246,DB,CLE,2017-09-24,Sun,2017,3,3.0,Away,IND,L 28-31,0.0,34.0,34.0,,,3
Briean Boddy-Calhoun,24.253,DB,CLE,2017-10-01,Sun,2017,4,4.0,Home,CIN,L 7-31,5.25,42.0,42.0,,,4
Briean Boddy-Calhoun,24.26,DB,CLE,2017-10-08,Sun,2017,5,5.0,Home,NYJ,L 14-17,1.5,36.0,36.0,,,5
Briean Boddy-Calhoun,24.267,DB,CLE,2017-10-15,Sun,2017,6,6.0,Away,HOU,L 17-33,4.5,46.0,46.0,,,6
Briean Boddy-Calhoun,24.274,DB,CLE,2017-10-22,Sun,2017,7,7.0,Home,TEN,L 9-12,8.25,69.0,69.0,,,7
Briean Boddy-Calhoun,24.281,DB,CLE,2017-10-29,Sun,2017,8,8.0,Home,MIN,L 16-33,10.5,72.0,72.0,,,8
Briean Boddy-Calhoun,,,,,,2017,9,,,,,,,,,,9
Briean Boddy-Calhoun,24.295,DB,CLE,2017-11-12,Sun,2017,10,9.0,Away,DET,L 24-38,1.5,21.0,21.0,,,10
