Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
DJ Chark,24.011,WR,JAX,2020-10-04,Sun,2020,4,4.0,Away,CIN,L 25-33,25.5,,,,,2
DJ Chark,24.018,WR,JAX,2020-10-11,Sun,2020,5,5.0,Away,HOU,L 14-30,3.1,,,,,3
DJ Chark,24.025,WR,JAX,2020-10-18,Sun,2020,6,6.0,Home,DET,L 16-34,8.0,,,Questionable,Ankle,4
DJ Chark,24.032,WR,JAX,2020-10-25,Sun,2020,7,7.0,Away,LAC,L 29-39,3.1,,,,,5
DJ Chark,,,,,,2020,8,,,,,,,,,,6
DJ Chark,24.046,WR,JAX,2020-11-08,Sun,2020,9,8.0,Home,HOU,L 25-27,24.1,,,,,7
DJ Chark,24.053,WR,JAX,2020-11-15,Sun,2020,10,9.0,Away,GNB,L 20-24,7.6,,,,,8
DJ Chark,24.06,WR,JAX,2020-11-22,Sun,2020,11,10.0,Home,PIT,L 3-27,6.1000000000000005,,,,,9
DJ Chark,,WR,JAX,2020-11-29,Sun,2020,12,11.0,Home,CLE,L 25-27,,,,Out,Ribs,10
DJ Chark,24.074,WR,JAX,2020-12-06,Sun,2020,13,12.0,Away,MIN,L 24-27,5.1000000000000005,,,,,11
DJ Chark,24.081,WR,JAX,2020-12-13,Sun,2020,14,13.0,Home,TEN,L 10-31,2.6,,,,,12
DJ Chark,24.088,WR,JAX,2020-12-20,Sun,2020,15,14.0,Away,BAL,L 14-40,7.300000000000001,,,,,13
DJ Chark,24.095,WR,JAX,2020-12-27,Sun,2020,16,15.0,Home,CHI,L 17-41,14.2,,,,,14
DJ Chark,,WR,JAX,2021-01-03,Sun,2020,17,16.0,Away,IND,L 14-28,,,,Out,Shin,15
DJ Fluker,,,,,,2020,2,,,,,,,,,,0
DJ Fluker,,,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,,,,Questionable,Shoulder,1
DJ Fluker,,,,,,2020,4,,,,,,,,,,2
DJ Fluker,,,,,,2020,5,,,,,,,,,,3
DJ Fluker,,,,,,2020,6,,,,,,,,,,4
DJ Fluker,,,,,,2020,7,,,,,,,,,,5
DJ Fluker,,,,,,2020,8,,,,,,,,,,6
DJ Fluker,,,,,,2020,9,,,,,,,,,,7
DJ Fluker,,,,,,2020,10,,,,,,,,,,8
DJ Fluker,,,,,,2020,11,,,,,,,,,,9
DJ Fluker,,,BAL,2020-12-02,Wed,2020,12,11.0,Away,PIT,L 14-19,,,,C19,,10
DJ Fluker,,,BAL,2020-12-08,Tue,2020,13,12.0,Home,DAL,W 34-17,,,,Questionable,Ankle,11
DJ Fluker,,,,,,2020,14,,,,,,,,,,12
DJ Fluker,,,,,,2020,15,,,,,,,,,,13
DJ Fluker,,,,,,2020,16,,,,,,,,,,14
DJ Fluker,,,BAL,2021-01-03,Sun,2020,17,16.0,Away,CIN,W 38-3,,,,Questionable,Knee,15
DJ Hayden,30.099,DB,JAX,2020-10-04,Sun,2020,4,4.0,Away,CIN,L 25-33,6.0,56.0,0.74,,,0
DJ Hayden,,DB,JAX,2020-10-11,Sun,2020,5,5.0,Away,HOU,L 14-30,,,,Injured Reserve,,1
DJ Hayden,,DB,JAX,2020-10-18,Sun,2020,6,6.0,Home,DET,L 16-34,,,,Injured Reserve,,2
DJ Hayden,,DB,JAX,2020-10-25,Sun,2020,7,7.0,Away,LAC,L 29-39,,,,Injured Reserve,,3
DJ Hayden,,,,,,2020,8,,,,,,,,,,4
DJ Hayden,,DB,JAX,2020-11-08,Sun,2020,9,8.0,Home,HOU,L 25-27,,,,Injured Reserve,,5
DJ Hayden,,DB,JAX,2020-11-15,Sun,2020,10,9.0,Away,GNB,L 20-24,,,,Injured Reserve,,6
DJ Hayden,30.148,DB,JAX,2020-11-22,Sun,2020,11,10.0,Home,PIT,L 3-27,8.0,57.0,0.76,Injured Reserve,,7
DJ Hayden,,DB,JAX,2020-11-29,Sun,2020,12,11.0,Home,CLE,L 25-27,,,,Injured Reserve,,8
DJ Hayden,,DB,JAX,2020-12-06,Sun,2020,13,12.0,Away,MIN,L 24-27,,,,Injured Reserve,,9
DJ Hayden,,DB,JAX,2020-12-13,Sun,2020,14,13.0,Home,TEN,L 10-31,,,,Injured Reserve,,10
DJ Hayden,,DB,JAX,2020-12-20,Sun,2020,15,14.0,Away,BAL,L 14-40,,,,Injured Reserve,,11
DJ Hayden,,DB,JAX,2020-12-27,Sun,2020,16,15.0,Home,CHI,L 17-41,,,,Injured Reserve,,12
DJ Hayden,,DB,JAX,2021-01-03,Sun,2020,17,16.0,Away,IND,L 14-28,,,,Injured Reserve,,13
DJ Humphries,,,,,,2020,5,,,,,,,,,,0
DJ Humphries,,,ARI,2020-10-19,Mon,2020,6,6.0,Away,DAL,W 38-10,,,,Questionable,Back,1
DJ Humphries,,,,,,2020,7,,,,,,,,,,2
DJ Humphries,,,,,,2020,8,,,,,,,,,,3
DJ Humphries,,,,,,2020,9,,,,,,,,,,4
DJ Humphries,,,,,,2020,10,,,,,,,,,,5
DJ Humphries,,,,,,2020,11,,,,,,,,,,6
DJ Humphries,,,,,,2020,12,,,,,,,,,,7
DJ Humphries,,,,,,2020,13,,,,,,,,,,8
DJ Humphries,,,,,,2020,14,,,,,,,,,,9
DJ Humphries,,,,,,2020,15,,,,,,,,,,10
DJ Humphries,,,,,,2020,16,,,,,,,,,,11
DJ Humphries,,,,,,2020,17,,,,,,,,,,12
DJ Jones,,,,,,2020,11,,,,,,,,,,0
DJ Jones,,DL,SFO,2020-11-29,Sun,2020,12,11.0,Away,LAR,W 23-20,,,,C19,,1
DJ Jones,,DL,SFO,2020-12-07,Mon,2020,13,12.0,Home,BUF,L 24-34,,11.0,0.15,,,2
DJ Jones,,DL,SFO,2020-12-13,Sun,2020,14,13.0,Home,WAS,L 15-23,,,,Doubtful,Ankle,3
DJ Jones,25.336,DL,SFO,2020-12-20,Sun,2020,15,14.0,Away,DAL,L 33-41,1.5,25.0,0.43,,,4
DJ Jones,25.342,DL,SFO,2020-12-26,Sat,2020,16,15.0,Away,ARI,W 20-12,7.5,41.0,0.5,,,5
DJ Jones,25.35,DL,SFO,2021-01-03,Sun,2020,17,16.0,Home,SEA,L 23-26,4.5,,,,,6
DJ Moore,,,,,,2020,13,,,,,,,,,,0
DJ Moore,,WR,CAR,2020-12-13,Sun,2020,14,13.0,Home,DEN,L 27-32,,,,C19,,1
DJ Moore,23.249,WR,CAR,2020-12-19,Sat,2020,15,14.0,Away,GNB,L 16-24,16.200000000000003,56.0,0.81,C19,,2
DJ Moore,23.257,WR,CAR,2020-12-27,Sun,2020,16,15.0,Away,WAS,W 20-13,10.2,55.0,0.82,,,3
DJ Moore,23.264,WR,CAR,2021-01-03,Sun,2020,17,16.0,Home,NOR,L 7-33,16.6,,,,,4
DJ Reader,26.095,DL,CIN,2020-10-04,Sun,2020,4,4.0,Home,JAX,W 33-25,5.25,56.0,0.82,,,0
DJ Reader,26.102,DL,CIN,2020-10-11,Sun,2020,5,5.0,Away,BAL,L 3-27,3.0,29.0,0.46,Injured Reserve,,1
DJ Reader,,DL,CIN,2020-10-18,Sun,2020,6,6.0,Away,IND,L 27-31,,,,Injured Reserve,,2
DJ Reader,,DL,CIN,2020-10-25,Sun,2020,7,7.0,Home,CLE,L 34-37,,,,Injured Reserve,,3
DJ Reader,,DL,CIN,2020-11-01,Sun,2020,8,8.0,Home,TEN,W 31-20,,,,Injured Reserve,,4
DJ Reader,,,,,,2020,9,,,,,,,,,,5
DJ Reader,,DL,CIN,2020-11-15,Sun,2020,10,9.0,Away,PIT,L 10-36,,,,Injured Reserve,,6
DJ Reader,,DL,CIN,2020-11-22,Sun,2020,11,10.0,Away,WAS,L 9-20,,,,Injured Reserve,,7
DJ Reader,,DL,CIN,2020-11-29,Sun,2020,12,11.0,Home,NYG,L 17-19,,,,Injured Reserve,,8
DJ Reader,,DL,CIN,2020-12-06,Sun,2020,13,12.0,Away,MIA,L 7-19,,,,Injured Reserve,,9
DJ Reader,,DL,CIN,2020-12-13,Sun,2020,14,13.0,Home,DAL,L 7-30,,,,Injured Reserve,,10
DJ Reader,,DL,CIN,2020-12-21,Mon,2020,15,14.0,Home,PIT,W 27-17,,,,Injured Reserve,,11
DJ Reader,,DL,CIN,2020-12-27,Sun,2020,16,15.0,Away,HOU,W 37-31,,,,Injured Reserve,,12
DJ Reader,,DL,CIN,2021-01-03,Sun,2020,17,16.0,Home,BAL,L 3-38,,,,Injured Reserve,,13
DJ Reader,,DL,CIN,2021-01-03,Sun,2020,17,16.0,Home,BAL,L 3-38,,,,Injured Reserve,,14
DJ Reed,,DB,SEA,2020-09-13,Sun,2020,1,1.0,Away,ATL,W 38-25,,,,Injured Reserve,,0
DJ Reed,,DB,SEA,2020-09-20,Sun,2020,2,2.0,Home,NWE,W 35-30,,,,Injured Reserve,,1
DJ Reed,,DB,SEA,2020-09-27,Sun,2020,3,3.0,Home,DAL,W 38-31,,,,Injured Reserve,,2
DJ Reed,,DB,SEA,2020-10-04,Sun,2020,4,4.0,Away,MIA,W 31-23,,,,Injured Reserve,,3
DJ Reed,,DB,SEA,2020-10-11,Sun,2020,5,5.0,Home,MIN,W 27-26,,,,Injured Reserve,,4
DJ Reed,,,,,,2020,6,,,,,,,,,,5
DJ Reed,,DB,SEA,2020-10-25,Sun,2020,7,6.0,Away,ARI,L 34-37,,,,Injured Reserve,,6
DJ Reed,23.356,DB,SEA,2020-11-01,Sun,2020,8,7.0,Home,SFO,W 37-27,18.0,36.0,0.51,Questionable,Hamstring,7
DJ Reed,23.363,DB,SEA,2020-11-08,Sun,2020,9,8.0,Away,BUF,L 34-44,9.0,58.0,0.85,,,8
DJ Reed,24.004,DB,SEA,2020-11-15,Sun,2020,10,9.0,Away,LAR,L 16-23,21.0,70.0,1.0,,,9
DJ Reed,24.008,DB,SEA,2020-11-19,Thu,2020,11,10.0,Home,ARI,W 28-21,16.5,67.0,1.0,,,10
DJ Reed,24.019,DB,SEA,2020-11-30,Mon,2020,12,11.0,Away,PHI,W 23-17,0.0,,,Questionable,Foot,11
DJ Reed,24.025,DB,SEA,2020-12-06,Sun,2020,13,12.0,Home,NYG,L 12-17,8.75,56.0,1.0,,,12
DJ Reed,24.032,DB,SEA,2020-12-13,Sun,2020,14,13.0,Home,NYJ,W 40-3,5.25,52.0,0.98,,,13
DJ Reed,24.039,DB,SEA,2020-12-20,Sun,2020,15,14.0,Away,WAS,W 20-15,22.0,80.0,1.0,,,14
DJ Reed,24.046,DB,SEA,2020-12-27,Sun,2020,16,15.0,Home,LAR,W 20-9,8.25,75.0,1.0,,,15
DJ Reed,24.053,DB,SEA,2021-01-03,Sun,2020,17,16.0,Away,SFO,W 26-23,6.75,,,,,16
DJ Swearinger,29.115,DB,NOR,2020-12-25,Fri,2020,16,15.0,Home,MIN,W 52-33,4.5,19.0,0.3,,,0
DJ Swearinger,,DB,NOR,2021-01-03,Sun,2020,17,16.0,Away,CAR,W 33-7,,,,C19,,1
DJ Wonnum,23.029,DL,MIN,2020-11-29,Sun,2020,12,11.0,Home,CAR,W 28-27,2.25,31.0,0.48,,,0
DJ Wonnum,,DL,MIN,2020-12-06,Sun,2020,13,12.0,Home,JAX,W 27-24,,,,Out,Ankle,1
DJ Wonnum,23.043,DL,MIN,2020-12-13,Sun,2020,14,13.0,Away,TAM,L 14-26,4.25,24.0,0.47,,,2
DJ Wonnum,23.05,DL,MIN,2020-12-20,Sun,2020,15,14.0,Home,CHI,L 27-33,5.25,43.0,0.67,,,3
DJ Wonnum,23.055,DL,MIN,2020-12-25,Fri,2020,16,15.0,Away,NOR,L 33-52,2.25,63.0,0.84,,,4
DJ Wonnum,23.064,DL,MIN,2021-01-03,Sun,2020,17,16.0,Away,DET,W 37-35,3.75,,,,,5
DK Metcalf,23.02,WR,SEA,2021-01-03,Sun,2020,17,16.0,Away,SFO,W 26-23,3.6,,,,,0
Da'Mari Scott,,,NYG,2020-09-14,Mon,2020,1,1.0,Home,PIT,L 16-26,,,,Injured Reserve,,0
Da'Mari Scott,,,NYG,2020-09-20,Sun,2020,2,2.0,Away,CHI,L 13-17,,,,Injured Reserve,,1
Da'Mari Scott,,,NYG,2020-09-27,Sun,2020,3,3.0,Home,SFO,L 9-36,,,,Injured Reserve,,2
Da'Mari Scott,,,NYG,2020-10-04,Sun,2020,4,4.0,Away,LAR,L 9-17,,,,Injured Reserve,,3
Da'Mari Scott,,,NYG,2020-10-11,Sun,2020,5,5.0,Away,DAL,L 34-37,,,,Injured Reserve,,4
Da'Mari Scott,,,NYG,2020-10-18,Sun,2020,6,6.0,Home,WAS,W 20-19,,,,Injured Reserve,,5
Da'Mari Scott,,,NYG,2020-10-22,Thu,2020,7,7.0,Away,PHI,L 21-22,,,,Injured Reserve,,6
Da'Mari Scott,,,NYG,2020-11-02,Mon,2020,8,8.0,Home,TAM,L 23-25,,,,Injured Reserve,,7
Da'Mari Scott,,,NYG,2020-11-08,Sun,2020,9,9.0,Away,WAS,W 23-20,,,,Injured Reserve,,8
Da'Mari Scott,,,NYG,2020-11-15,Sun,2020,10,10.0,Home,PHI,W 27-17,,,,Injured Reserve,,9
Da'Mari Scott,,,,,,2020,11,,,,,,,,,,10
Da'Mari Scott,,,NYG,2020-11-29,Sun,2020,12,11.0,Away,CIN,W 19-17,,,,Injured Reserve,,11
Da'Mari Scott,,,NYG,2020-12-06,Sun,2020,13,12.0,Away,SEA,W 17-12,,,,Injured Reserve,,12
Da'Mari Scott,,,NYG,2020-12-13,Sun,2020,14,13.0,Home,ARI,L 7-26,,,,Injured Reserve,,13
Da'Mari Scott,,,NYG,2020-12-20,Sun,2020,15,14.0,Home,CLE,L 6-20,,,,Injured Reserve,,14
Da'Mari Scott,,,NYG,2020-12-27,Sun,2020,16,15.0,Away,BAL,L 13-27,,,,Injured Reserve,,15
Da'Mari Scott,,,NYG,2021-01-03,Sun,2020,17,16.0,Home,DAL,W 23-19,,,,Injured Reserve,,16
Da'Mari Scott,,,NYG,2021-01-03,Sun,2020,17,16.0,Home,DAL,W 23-19,,,,Injured Reserve,,17
Da'Shawn Hand,24.304,DL,DET,2020-09-13,Sun,2020,1,1.0,Home,CHI,L 23-27,1.5,29.0,0.45,Questionable,Groin,0
Da'Shawn Hand,24.311,DL,DET,2020-09-20,Sun,2020,2,2.0,Away,GNB,L 21-42,2.25,46.0,0.63,,,1
Da'Shawn Hand,24.318,DL,DET,2020-09-27,Sun,2020,3,3.0,Away,ARI,W 26-23,3.75,28.0,0.43,,,2
Da'Shawn Hand,24.325,DL,DET,2020-10-04,Sun,2020,4,4.0,Home,NOR,L 29-35,0.75,37.0,0.52,Questionable,Chest,3
Da'Shawn Hand,,,,,,2020,5,,,,,,,,,,4
Da'Shawn Hand,,DL,DET,2020-10-18,Sun,2020,6,5.0,Away,JAX,W 34-16,,13.0,0.38,,,5
Da'Shawn Hand,24.346,DL,DET,2020-10-25,Sun,2020,7,6.0,Away,ATL,W 23-22,9.25,42.0,0.57,,,6
Da'Shawn Hand,24.353,DL,DET,2020-11-01,Sun,2020,8,7.0,Home,IND,L 21-41,6.5,42.0,0.55,,,7
Da'Shawn Hand,24.36,DL,DET,2020-11-08,Sun,2020,9,8.0,Away,MIN,L 20-34,0.75,24.0,0.41,,,8
Da'Shawn Hand,,DL,DET,2020-11-15,Sun,2020,10,9.0,Home,WAS,W 30-27,,52.0,0.59,,,9
Da'Shawn Hand,,DL,DET,2020-11-22,Sun,2020,11,10.0,Away,CAR,L 0-20,,,,Questionable,Groin,10
Da'Shawn Hand,,DL,DET,2020-11-26,Thu,2020,12,11.0,Home,HOU,L 25-41,,,,Out,Groin,11
Da'Shawn Hand,,DL,DET,2020-12-06,Sun,2020,13,12.0,Away,CHI,W 34-30,,,,Out,Groin,12
Da'Shawn Hand,25.029,DL,DET,2020-12-13,Sun,2020,14,13.0,Home,GNB,L 24-31,4.5,20.0,0.3,Questionable,Groin,13
Da'Shawn Hand,,DL,DET,2020-12-20,Sun,2020,15,14.0,Away,TEN,L 25-46,,,,Out,Ankle,14
Da'Shawn Hand,,,,,,2020,16,,,,,,,,,,15
Da'Shawn Hand,,,,,,2020,17,,,,,,,,,,16
DaQuan Jones,28.291,DL,TEN,2020-10-13,Tue,2020,5,4.0,Home,BUF,W 42-16,2.25,39.0,0.54,,,0
DaQuan Jones,28.296,DL,TEN,2020-10-18,Sun,2020,6,5.0,Home,HOU,W 42-36,8.5,49.0,0.68,Questionable,Foot,1
DaQuan Jones,28.303,DL,TEN,2020-10-25,Sun,2020,7,6.0,Home,PIT,L 24-27,3.0,55.0,0.7,,,2
DaQuan Jones,28.31,DL,TEN,2020-11-01,Sun,2020,8,7.0,Away,CIN,L 20-31,2.25,54.0,0.73,,,3
DaQuan Jones,28.317,DL,TEN,2020-11-08,Sun,2020,9,8.0,Home,CHI,W 24-17,14.25,38.0,0.49,,,4
DaQuan Jones,28.321,DL,TEN,2020-11-12,Thu,2020,10,9.0,Home,IND,L 17-34,12.75,55.0,0.79,,,5
DaQuan Jones,28.331,DL,TEN,2020-11-22,Sun,2020,11,10.0,Away,BAL,W 30-24,1.5,50.0,0.77,,,6
DaQuan Jones,28.338,DL,TEN,2020-11-29,Sun,2020,12,11.0,Away,IND,W 45-26,5.25,37.0,0.5,,,7
DaQuan Jones,28.345,DL,TEN,2020-12-06,Sun,2020,13,12.0,Home,CLE,L 35-41,3.0,45.0,0.62,,,8
DaQuan Jones,28.352,DL,TEN,2020-12-13,Sun,2020,14,13.0,Away,JAX,W 31-10,0.75,37.0,0.52,,,9
DaQuan Jones,28.359,DL,TEN,2020-12-20,Sun,2020,15,14.0,Home,DET,W 46-25,8.5,41.0,0.63,,,10
DaQuan Jones,29.0,DL,TEN,2020-12-27,Sun,2020,16,15.0,Away,GNB,L 14-40,2.25,46.0,0.7,,,11
DaQuan Jones,29.007,DL,TEN,2021-01-03,Sun,2020,17,16.0,Away,HOU,W 41-38,3.75,,,,,12
DaVon Hamilton,23.302,DL,JAX,2020-11-29,Sun,2020,12,11.0,Home,CLE,L 25-27,1.5,38.0,0.57,,,0
DaVon Hamilton,,DL,JAX,2020-12-06,Sun,2020,13,12.0,Away,MIN,L 24-27,,,,Out,Knee,1
DaVon Hamilton,,DL,JAX,2020-12-13,Sun,2020,14,13.0,Home,TEN,L 10-31,,,,Injured Reserve,,2
DaVon Hamilton,,DL,JAX,2020-12-20,Sun,2020,15,14.0,Away,BAL,L 14-40,,,,Injured Reserve,,3
DaVon Hamilton,,DL,JAX,2020-12-27,Sun,2020,16,15.0,Home,CHI,L 17-41,,,,Injured Reserve,,4
DaVon Hamilton,,DL,JAX,2021-01-03,Sun,2020,17,16.0,Away,IND,L 14-28,,,,Injured Reserve,,5
DaeSean Hamilton,25.299,WR,DEN,2021-01-03,Sun,2020,17,16.0,Home,LVR,L 31-32,2.8,,,,,0
Daeshon Hall,,,PHI,2020-09-13,Sun,2020,1,1.0,Away,WAS,L 17-27,,,,r/pup from w/fp; does not count on 90,,0
Daeshon Hall,,,PHI,2020-09-20,Sun,2020,2,2.0,Home,LAR,L 19-37,,,,Physically Unable to Perform,,1
Daeshon Hall,,,PHI,2020-09-27,Sun,2020,3,3.0,Home,CIN,T 23-23,,,,Physically Unable to Perform,,2
Daeshon Hall,,,PHI,2020-10-04,Sun,2020,4,4.0,Away,SFO,W 25-20,,,,Physically Unable to Perform,,3
Daeshon Hall,,,PHI,2020-10-11,Sun,2020,5,5.0,Away,PIT,L 29-38,,,,Physically Unable to Perform,,4
Daeshon Hall,,,PHI,2020-10-18,Sun,2020,6,6.0,Home,BAL,L 28-30,,,,Physically Unable to Perform,,5
Daeshon Hall,,,PHI,2020-10-22,Thu,2020,7,7.0,Home,NYG,W 22-21,,,,Physically Unable to Perform,,6
Daeshon Hall,,,PHI,2020-11-01,Sun,2020,8,8.0,Home,DAL,W 23-9,,,,Physically Unable to Perform,,7
Daeshon Hall,,,,,,2020,9,,,,,,,,,,8
Daeshon Hall,,,,,,2020,10,,,,,,,,,,9
Daeshon Hall,,,,,,2020,11,,,,,,,,,,10
Daeshon Hall,,,,,,2020,12,,,,,,,,,,11
Daeshon Hall,,,,,,2020,13,,,,,,,,,,12
Daeshon Hall,,,,,,2020,14,,,,,,,,,,13
Daeshon Hall,,,,,,2020,15,,,,,,,,,,14
Daeshon Hall,,,,,,2020,16,,,,,,,,,,15
Daeshon Hall,,,,,,2020,17,,,,,,,,,,16
Dak Prescott,,,,,,2020,6,,,,,,,,,,0
Dak Prescott,,QB,DAL,2020-10-25,Sun,2020,7,7.0,Away,WAS,L 3-25,,,,Injured Reserve,,1
Dak Prescott,,QB,DAL,2020-11-01,Sun,2020,8,8.0,Away,PHI,L 9-23,,,,Injured Reserve,,2
Dak Prescott,,QB,DAL,2020-11-08,Sun,2020,9,9.0,Home,PIT,L 19-24,,,,Injured Reserve,,3
Dak Prescott,,,,,,2020,10,,,,,,,,,,4
Dak Prescott,,QB,DAL,2020-11-22,Sun,2020,11,10.0,Away,MIN,W 31-28,,,,Injured Reserve,,5
Dak Prescott,,QB,DAL,2020-11-26,Thu,2020,12,11.0,Home,WAS,L 16-41,,,,Injured Reserve,,6
Dak Prescott,,QB,DAL,2020-12-08,Tue,2020,13,12.0,Away,BAL,L 17-34,,,,Injured Reserve,,7
Dak Prescott,,QB,DAL,2020-12-13,Sun,2020,14,13.0,Away,CIN,W 30-7,,,,Injured Reserve,,8
Dak Prescott,,QB,DAL,2020-12-20,Sun,2020,15,14.0,Home,SFO,W 41-33,,,,Injured Reserve,,9
Dak Prescott,,QB,DAL,2020-12-27,Sun,2020,16,15.0,Home,PHI,W 37-17,,,,Injured Reserve,,10
Dak Prescott,,QB,DAL,2021-01-03,Sun,2020,17,16.0,Away,NYG,L 19-23,,,,Injured Reserve,,11
Dakota Allen,24.344,LB,JAX,2020-10-11,Sun,2020,5,5.0,Away,HOU,L 14-30,11.0,58.0,1.0,,,0
Dakota Allen,,LB,JAX,2020-10-18,Sun,2020,6,6.0,Home,DET,L 16-34,,,,Questionable,Foot,1
Dakota Allen,24.358,LB,JAX,2020-10-25,Sun,2020,7,7.0,Away,LAC,L 29-39,5.0,5.0,0.06,,,2
Dakota Allen,,,,,,2020,8,,,,,,,,,,3
Dakota Allen,,LB,JAX,2020-11-08,Sun,2020,9,8.0,Home,HOU,L 25-27,,,,Out,Ankle,4
Dakota Allen,,LB,JAX,2020-11-15,Sun,2020,10,9.0,Away,GNB,L 20-24,,,,Out,Ankle,5
Dakota Allen,,,,,,2020,11,,,,,,,,,,6
Dakota Allen,,,,,,2020,12,,,,,,,,,,7
Dakota Allen,,LB,JAX,2020-12-06,Sun,2020,13,12.0,Away,MIN,L 24-27,,,,Out,Hamstring,8
Dakota Allen,25.041,LB,JAX,2020-12-13,Sun,2020,14,13.0,Home,TEN,L 10-31,1.5,,,,,9
Dakota Allen,,,,,,2020,15,,,,,,,,,,10
Dakota Allen,,,,,,2020,16,,,,,,,,,,11
Dakota Allen,25.062,LB,JAX,2021-01-03,Sun,2020,17,16.0,Away,IND,L 14-28,1.5,,,,,12
Dallas Goedert,25.268,TE,PHI,2020-09-27,Sun,2020,3,3.0,Home,CIN,T 23-23,1.2000000000000002,6.0,0.07,,,0
Dallas Goedert,,TE,PHI,2020-10-04,Sun,2020,4,4.0,Away,SFO,W 25-20,,,,Injured Reserve,,1
Dallas Goedert,,TE,PHI,2020-10-11,Sun,2020,5,5.0,Away,PIT,L 29-38,,,,Injured Reserve,,2
Dallas Goedert,,TE,PHI,2020-10-18,Sun,2020,6,6.0,Home,BAL,L 28-30,,,,Injured Reserve,,3
Dallas Goedert,,TE,PHI,2020-10-22,Thu,2020,7,7.0,Home,NYG,W 22-21,,,,Injured Reserve,,4
Dallas Goedert,25.303,TE,PHI,2020-11-01,Sun,2020,8,8.0,Home,DAL,W 23-9,2.0,54.0,0.86,Injured Reserve,,5
Dallas Goedert,,,,,,2020,9,,,,,,,,,,6
Dallas Goedert,25.317,TE,PHI,2020-11-15,Sun,2020,10,9.0,Away,NYG,L 17-27,5.300000000000001,62.0,0.93,,,7
Dallas Goedert,25.324,TE,PHI,2020-11-22,Sun,2020,11,10.0,Away,CLE,L 17-22,16.2,68.0,1.0,,,8
Dallas Goedert,25.332,TE,PHI,2020-11-30,Mon,2020,12,11.0,Home,SEA,L 17-23,17.0,71.0,1.0,,,9
Dallas Goedert,25.338,TE,PHI,2020-12-06,Sun,2020,13,12.0,Away,GNB,L 16-30,9.1,52.0,0.84,,,10
Dallas Goedert,25.345,TE,PHI,2020-12-13,Sun,2020,14,13.0,Home,NOR,W 24-21,6.3,59.0,0.86,,,11
Dallas Goedert,25.352,TE,PHI,2020-12-20,Sun,2020,15,14.0,Away,ARI,L 26-33,5.9,74.0,0.88,,,12
Dallas Goedert,25.359,TE,PHI,2020-12-27,Sun,2020,16,15.0,Away,DAL,L 17-37,5.300000000000001,41.0,0.56,,,13
Dallas Goedert,,TE,PHI,2021-01-03,Sun,2020,17,16.0,Home,WAS,L 14-20,,,,Out,Calf,14
Dallin Leavitt,26.148,DB,LVR,2021-01-03,Sun,2020,17,16.0,Away,DEN,W 32-31,1.5,,,,,0
Dalton Keene,,TE,NWE,2020-09-13,Sun,2020,1,1.0,Home,MIA,W 21-11,,,,Questionable,Neck,0
Dalton Keene,,TE,NWE,2020-09-20,Sun,2020,2,2.0,Away,SEA,L 30-35,,,,Questionable,Neck,1
Dalton Keene,,,,,,2020,3,,,,,,,,,,2
Dalton Keene,,,,,,2020,4,,,,,,,,,,3
Dalton Keene,,,,,,2020,5,,,,,,,,,,4
Dalton Keene,,,,,,2020,6,,,,,,,,,,5
Dalton Keene,21.194,TE,NWE,2020-10-25,Sun,2020,7,6.0,Home,SFO,L 6-33,1.3,24.0,0.46,,,6
Dalton Keene,,TE,NWE,2020-11-01,Sun,2020,8,7.0,Away,BUF,L 21-24,,,,Questionable,Knee,7
Dalton Keene,,TE,NWE,2020-11-09,Mon,2020,9,8.0,Away,NYJ,W 30-27,,,,Questionable,Knee,8
Dalton Keene,,TE,NWE,2020-11-15,Sun,2020,10,9.0,Home,BAL,W 23-17,,,,Injured Reserve,,9
Dalton Keene,,TE,NWE,2020-11-22,Sun,2020,11,10.0,Away,HOU,L 20-27,,,,Injured Reserve,,10
Dalton Keene,,TE,NWE,2020-11-29,Sun,2020,12,11.0,Home,ARI,W 20-17,,,,Injured Reserve,,11
Dalton Keene,,TE,NWE,2020-12-06,Sun,2020,13,12.0,Away,LAC,W 45-0,,23.0,0.34,Injured Reserve,,12
Dalton Keene,,TE,NWE,2020-12-10,Thu,2020,14,13.0,Away,LAR,L 3-24,,31.0,0.53,,,13
Dalton Keene,21.25,TE,NWE,2020-12-20,Sun,2020,15,14.0,Away,MIA,L 12-22,0.7,29.0,0.53,,,14
Dalton Keene,,TE,NWE,2020-12-28,Mon,2020,16,15.0,Home,BUF,L 9-38,,3.0,0.06,,,15
Dalton Keene,21.264,TE,NWE,2021-01-03,Sun,2020,17,16.0,Home,NYJ,W 28-14,1.1,,,,,16
Dalton Risner,,,,,,2020,6,,,,,,,,,,0
Dalton Risner,,OL,DEN,2020-10-25,Sun,2020,7,6.0,Home,KAN,L 16-43,,,,Questionable,Shoulder,1
Dalton Risner,,,,,,2020,8,,,,,,,,,,2
Dalton Risner,,,,,,2020,9,,,,,,,,,,3
Dalton Risner,25.125,OL,DEN,2020-11-15,Sun,2020,10,9.0,Away,LVR,L 12-37,0.0,,,,,4
Dalton Risner,,,,,,2020,11,,,,,,,,,,5
Dalton Risner,,,,,,2020,12,,,,,,,,,,6
Dalton Risner,,,,,,2020,13,,,,,,,,,,7
