Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
WAS,2018,2018-11-18,1:00,1:00,,HOU,11,10,Sun,L 21-23,,2,2,2,5,3,0,16,24,66.7,181,1,2,3,27,68.2,31,139,4.48,0,320,3,19,7,8,4,11,4,36.4%,0,0,,-15,-27,-42,1,0,0,0,0,0,0,-10,-10,-6,-10,0,4,4,-10,8
ATL,2018,2018-12-23,1:00,1:00,@,CAR,16,15,Sun,W 24-10,,1,1,1,1,1,0,37,57,64.9,295,1,3,2,17,61.7,25,141,5.64,0,436,4,29,8,19,2,14,7,50.0%,2,0,0.0%,53,-62,-9,2,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14
BUF,2018,2018-09-23,1:00,3:00,@,MIN,3,3,Sun,W 27-6,,1,0,0,0,0,0,40,55,72.7,278,1,1,4,18,82.2,6,14,2.33,0,292,3,21,1,17,3,14,5,35.7%,1,0,0.0%,114,-114,0,3,0,0,0,0,0,0,17,27,27,17,10,0,-6,27,-6
BUF,2018,2018-11-11,1:00,1:00,@,NYJ,10,10,Sun,W 41-10,,1,1,1,1,1,0,17,34,50.0,116,0,2,3,19,33.5,18,83,4.61,1,199,2,12,5,7,0,12,1,8.3%,3,2,66.7%,129,123,252,2,0,0,0,0,0,0,14,28,28,14,14,0,3,28,3
CAR,2018,2018-09-09,4:25,4:25,,DAL,1,1,Sun,W 16-8,,1,0,0,1,0,0,19,29,65.5,138,0,0,6,32,76.5,22,94,4.27,1,232,1,17,4,10,3,11,2,18.2%,1,0,0.0%,53,8,61,0,0,0,0,0,0,0,0,10,10,0,10,0,-2,10,-2
CAR,2018,2018-12-17,8:15,8:15,,NOR,15,14,Mon,L 9-12,,1,0,0,2,2,0,23,35,65.7,191,0,1,2,12,67.7,32,155,4.84,1,346,2,21,11,8,2,13,4,30.8%,1,1,100.0%,-57,-42,-99,0,0,0,0,0,0,0,4,1,1,4,-3,0,-4,1,-4
CHI,2018,2018-09-30,1:00,12:00,,TAM,4,4,Sun,W 48-10,,1,1,1,1,1,0,25,38,65.8,251,1,3,4,20,60.3,18,60,3.33,0,311,3,16,3,12,1,12,3,25.0%,2,2,100.0%,79,93,172,3,0,0,0,0,0,0,14,35,42,14,21,7,-4,35,3
CHI,2018,2018-10-28,1:00,12:00,,NYJ,8,7,Sun,W 24-10,,1,1,1,1,1,0,14,29,48.3,150,1,0,1,3,75.4,24,57,2.38,0,207,,12,3,8,1,14,3,21.4%,1,1,100.0%,122,66,188,0,0,0,0,0,0,0,7,4,11,7,-3,7,3,4,10
CHI,2018,2018-11-04,1:00,1:00,@,BUF,9,8,Sun,W 41-9,,1,0,0,1,1,0,31,49,63.3,166,0,3,4,22,43.4,28,98,3.50,1,264,4,22,6,9,7,18,6,33.3%,3,1,33.3%,-34,-40,-74,3,0,0,1,1,0,2,0,28,28,0,28,0,4,28,4
CHI,2018,2018-12-16,1:00,12:00,,GNB,15,14,Sun,W 24-17,,1,0,0,3,3,0,25,42,59.5,235,0,1,5,39,65.1,19,88,4.63,1,323,1,19,4,15,0,14,5,35.7%,1,1,100.0%,12,-3,9,0,0,0,0,0,0,0,7,11,0,7,4,-11,7,11,-4
CHI,2018,2018-12-30,4:25,3:00,@,MIN,17,16,Sun,W 24-10,,1,1,1,1,1,0,20,33,60.6,101,1,0,4,31,75.4,15,63,4.20,0,164,,12,3,6,3,11,1,9.1%,4,1,25.0%,106,62,168,0,0,0,0,0,0,0,7,10,3,7,3,-7,11,10,4
CIN,2018,2018-12-16,1:00,1:00,,OAK,15,14,Sun,W 30-16,,1,1,1,3,3,0,21,38,55.3,229,1,0,5,34,82.0,16,68,4.25,0,297,2,13,1,12,0,14,3,21.4%,0,0,,103,-106,-3,1,0,0,0,0,0,0,7,13,7,7,6,-6,7,13,1
CIN,2018,2018-12-30,4:25,1:00,@,PIT,17,16,Sun,L 13-16,,1,1,1,3,3,0,31,45,68.9,278,1,1,1,9,83.4,20,65,3.25,0,343,1,18,5,13,0,15,5,33.3%,2,2,100.0%,60,-207,-147,1,0,0,1,0,0,1,0,7,0,0,7,-7,-3,7,-10
CLE,2018,2018-12-15,8:20,2:30,@,DEN,15,14,Sat,W 17-16,,1,1,1,3,3,0,31,48,64.6,238,0,2,2,19,59.2,20,32,1.60,1,270,2,22,3,17,2,14,5,35.7%,2,1,50.0%,102,-63,39,0,0,0,0,0,0,0,0,0,-3,0,0,-3,4,0,1
IND,2018,2018-11-18,1:00,1:00,,TEN,11,10,Sun,W 38-10,,1,1,1,1,1,0,21,29,72.4,176,1,2,5,27,70.5,27,91,3.37,0,267,2,16,4,10,2,14,6,42.9%,0,0,,11,119,130,2,0,0,0,0,0,0,7,21,28,7,14,7,0,21,7
ARI,2018,2018-09-23,4:25,2:25,,CHI,3,3,Sun,L 14-16,,1,1,1,4,3,0,24,35,68.6,194,0,1,3,26,70.4,31,122,3.94,1,316,2,21,7,11,3,14,5,35.7%,1,1,100.0%,-69,-26,-95,-2,0,0,0,0,0,0,14,11,1,14,-3,-10,-3,11,-13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI,2018,2018-10-28,4:25,2:25,,SFO,8,8,Sun,W 18-15,,1,1,1,2,2,1,14,28,50.0,160,1,0,4,30,79.5,31,107,3.45,0,267,,16,5,9,2,14,5,35.7%,0,0,,-19,73,54,-2,0,0,0,0,0,0,-2,-2,-9,-2,0,-7,12,-2,5
DAL,2018,2018-09-16,8:20,7:20,,NYG,2,2,Sun,W 20-13,,1,1,1,2,2,0,33,44,75.0,220,1,0,6,59,93.0,17,35,2.06,0,255,1,17,6,11,0,17,8,47.1%,2,2,100.0%,103,-60,43,1,0,0,0,0,0,0,10,10,10,10,0,0,-3,10,-3
DAL,2018,2018-10-07,8:20,7:20,@,HOU,5,5,Sun,L 16-19,OT,1,1,1,5,4,0,33,44,75.0,374,1,1,1,1,98.1,31,88,2.84,0,462,2,25,4,18,3,15,5,33.3%,1,0,0.0%,10,-180,-170,0,0,0,0,0,0,0,6,-4,0,6,-10,4,0,-4,4
DAL,2018,2018-10-14,4:25,3:25,,JAX,6,6,Sun,W 40-7,,1,1,1,0,0,0,15,26,57.7,139,1,1,3,10,69.2,18,65,3.61,0,204,2,10,3,7,0,11,4,36.4%,1,0,0.0%,141,33,174,2,0,0,0,0,0,0,10,24,23,10,14,-1,10,24,9
DAL,2018,2018-11-18,1:00,1:00,@,ATL,11,10,Sun,W 22-19,,1,1,1,4,4,0,24,34,70.6,274,1,1,3,17,92.0,18,80,4.44,0,354,1,19,6,13,0,12,6,50.0%,0,0,,52,-83,-31,1,0,0,0,0,0,0,3,-3,-3,3,-6,0,6,-3,6
DAL,2018,2018-11-29,8:20,7:20,,NOR,13,12,Thu,W 13-10,,1,1,1,1,1,0,18,28,64.3,111,1,1,2,16,69.2,19,65,3.42,0,176,1,14,4,6,4,11,3,27.3%,1,0,0.0%,34,98,132,-1,0,0,0,0,0,0,10,13,3,10,3,-10,0,13,-10
DEN,2018,2018-10-18,8:20,6:20,@,ARI,7,7,Thu,W 45-10,,1,1,1,1,1,0,21,39,53.8,154,1,3,6,40,39.9,21,69,3.29,0,223,5,14,4,8,2,14,4,28.6%,1,0,0.0%,62,24,86,4,0,0,2,0,0,2,18,32,32,18,14,0,3,32,3
DEN,2018,2018-12-02,1:00,1:00,@,CIN,13,12,Sun,W 24-10,,1,1,1,1,1,0,25,37,67.6,202,1,1,4,34,78.9,23,111,4.83,0,313,3,20,6,12,2,13,5,38.5%,0,0,,107,-59,48,2,0,0,0,0,0,0,0,4,11,0,4,7,3,4,10
DET,2018,2018-09-23,8:20,8:20,,NWE,3,3,Sun,W 26-10,,1,1,1,1,1,0,14,26,53.8,120,1,1,2,13,63.0,19,89,4.68,0,209,1,12,7,4,1,9,2,22.2%,1,0,0.0%,70,135,205,0,0,0,0,0,0,0,3,10,10,3,7,0,6,10,6
HOU,2018,2018-10-07,8:20,7:20,,DAL,5,5,Sun,W 19-16,OT,1,1,1,3,3,0,18,29,62.1,194,1,2,2,14,64.4,29,98,3.38,0,292,2,14,6,8,0,14,4,28.6%,1,1,100.0%,-10,180,170,0,0,0,0,0,0,0,-6,4,0,-6,10,-4,0,4,-4
HOU,2018,2018-10-14,1:00,12:00,,BUF,6,6,Sun,W 20-13,,1,1,1,2,2,0,16,29,55.2,129,1,2,2,16,49.4,27,100,3.70,0,229,3,12,4,8,0,15,6,40.0%,0,0,,-26,13,-13,0,0,0,1,0,0,1,7,10,4,7,3,-6,3,10,-3
HOU,2018,2018-10-21,1:00,1:00,@,JAX,7,7,Sun,W 20-7,,1,1,1,0,0,0,27,42,64.3,189,1,1,4,28,72.4,22,70,3.18,0,259,3,15,4,11,0,19,9,47.4%,1,0,0.0%,71,-58,13,3,0,0,0,0,0,0,6,13,13,6,7,0,0,13,0
JAX,2018,2018-09-09,1:00,1:00,@,NYG,1,1,Sun,W 20-15,,1,0,0,3,3,0,23,37,62.2,210,0,1,2,14,66.3,23,114,4.96,1,324,2,15,3,8,4,13,4,30.8%,2,0,0.0%,23,-42,-19,1,0,0,1,0,0,1,0,7,4,0,7,-3,1,7,-2
JAX,2018,2018-09-30,1:00,1:00,,NYJ,4,4,Sun,W 31-12,,1,0,0,2,2,0,17,34,50.0,144,1,0,3,23,71.2,14,34,2.43,0,178,,10,2,6,2,13,3,23.1%,1,0,0.0%,92,233,325,-3,0,0,0,0,0,0,3,16,22,3,13,6,-3,16,3
JAX,2018,2018-12-16,1:00,1:00,,WAS,15,14,Sun,L 13-16,,1,1,1,3,3,0,16,25,64.0,136,1,0,3,15,91.4,33,109,3.30,0,245,,16,4,10,2,15,7,46.7%,0,0,,63,-116,-53,-2,0,1,0,0,0,1,-3,7,4,-3,10,-3,-7,7,-10
JAX,2018,2018-12-23,1:00,1:00,@,MIA,16,15,Sun,W 17-7,,1,1,1,1,0,0,15,22,68.2,121,1,1,3,25,78.0,18,62,3.44,0,183,2,11,2,8,1,9,2,22.2%,0,0,,64,-3,61,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,10
KAN,2018,2018-10-21,8:20,12:00,,CIN,7,7,Sun,W 45-10,,1,1,1,1,1,0,19,33,57.6,174,1,1,2,13,69.5,19,65,3.42,0,239,1,15,4,9,2,11,4,36.4%,1,0,0.0%,133,179,312,0,0,0,1,0,0,1,7,17,28,7,10,11,7,17,18
MIA,2018,2018-09-16,1:00,1:00,@,NYJ,2,2,Sun,W 20-12,,1,1,0,2,2,0,25,41,61.0,320,1,2,3,14,73.2,19,42,2.21,0,362,3,21,3,17,1,10,3,30.0%,0,0,,93,-198,-105,1,0,0,0,0,0,0,7,20,14,7,13,-6,-6,20,-12
MIN,2018,2018-09-09,1:00,3:00,,SFO,1,1,Sun,W 24-16,,1,1,1,3,3,0,15,33,45.5,237,1,3,3,24,42.1,25,90,3.60,0,327,4,20,6,10,4,13,5,38.5%,0,0,,26,-10,16,3,0,0,1,0,0,1,3,7,11,3,4,4,-3,7,1
NOR,2018,2018-11-18,4:25,12:00,,PHI,11,10,Sun,W 48-7,,1,1,1,0,0,0,19,33,57.6,138,0,3,3,18,29.6,12,58,4.83,1,196,3,13,2,9,2,10,3,30.0%,2,0,0.0%,115,235,350,3,0,0,0,0,0,0,10,17,31,10,7,14,10,17,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2018,2018-11-29,8:20,7:20,@,DAL,13,12,Thu,L 10-13,,1,1,1,2,2,0,24,28,85.7,209,1,0,7,40,109.7,31,99,3.19,0,308,2,21,7,11,3,14,7,50.0%,0,0,,-34,-98,-132,1,0,0,0,0,0,0,-10,-13,-3,-10,-3,10,0,-13,10
NOR,2018,2018-12-17,8:15,8:15,@,CAR,15,14,Mon,W 12-9,,1,1,1,0,0,0,17,30,56.7,149,1,1,4,32,67.2,23,98,4.26,0,247,2,13,5,7,1,15,7,46.7%,2,1,50.0%,57,42,99,0,0,0,0,0,0,0,-4,-1,-1,-4,3,0,4,-1,4
NWE,2018,2018-09-30,1:00,1:00,,MIA,4,4,Sun,W 38-7,,1,1,1,0,0,0,15,25,60.0,116,1,1,2,19,68.1,18,56,3.11,0,172,2,11,1,8,2,11,3,27.3%,1,1,100.0%,119,158,277,0,0,0,0,0,0,0,3,24,31,3,21,7,0,24,7
NWE,2018,2018-11-25,1:00,1:00,@,NYJ,12,11,Sun,W 27-13,,1,1,1,2,2,0,26,45,57.8,264,1,1,2,12,72.8,15,74,4.93,0,338,1,18,4,12,2,14,6,42.9%,1,0,0.0%,141,19,160,1,0,0,0,0,0,0,0,0,7,0,0,7,7,0,14
NWE,2018,2018-12-02,4:25,4:25,,MIN,13,12,Sun,W 24-10,,1,1,1,2,1,0,32,44,72.7,183,1,2,2,18,68.7,13,95,7.31,0,278,2,16,5,11,0,12,3,25.0%,2,1,50.0%,65,128,193,1,0,0,0,0,0,0,7,3,7,7,-4,4,7,3,11
NWE,2018,2018-12-23,1:00,1:00,,BUF,16,15,Sun,W 24-12,,1,0,0,3,2,0,20,41,48.8,217,1,2,0,0,52.6,18,72,4.00,0,289,3,14,3,10,1,12,2,16.7%,1,0,0.0%,201,-100,101,0,0,0,0,0,0,0,7,14,15,7,7,1,-3,14,-2
NYJ,2018,2018-11-04,1:00,1:00,@,MIA,9,9,Sun,L 6-13,,1,1,1,2,2,0,15,24,62.5,104,0,0,4,35,72.2,27,64,2.37,0,168,,7,1,6,0,16,3,18.8%,2,2,100.0%,16,98,114,-4,0,0,0,0,0,0,0,-3,-3,0,-3,0,-4,-3,-4
TEN,2018,2018-10-07,1:00,1:00,@,BUF,5,5,Sun,L 12-13,,1,1,1,2,2,0,10,20,50.0,79,0,1,1,3,39.4,43,144,3.35,1,223,1,18,10,6,2,13,4,30.8%,3,2,66.7%,-44,42,-2,-2,0,0,0,0,0,0,-4,-1,-4,-4,3,-3,3,-1,0
TEN,2018,2018-11-11,1:00,12:00,,NWE,10,9,Sun,W 34-10,,1,1,1,2,1,0,23,43,53.5,244,0,0,3,23,70.3,19,40,2.11,1,284,,16,4,12,0,15,3,20.0%,3,2,66.7%,110,-9,101,0,0,0,0,0,0,0,14,14,17,14,0,3,7,14,10
TEN,2018,2018-12-02,4:05,3:05,,NYJ,13,12,Sun,W 26-22,,1,1,1,5,5,0,17,30,56.7,124,0,1,2,4,52.6,33,156,4.73,0,280,1,15,6,8,1,14,3,21.4%,0,0,,-26,149,123,0,0,0,0,0,0,0,-10,-10,-9,-10,0,1,13,-10,14
TEN,2018,2018-12-06,8:20,7:20,,JAX,14,13,Thu,W 30-9,,1,1,1,0,0,1,25,43,58.1,195,1,0,4,45,77.2,20,60,3.00,0,255,1,17,5,11,1,12,2,16.7%,5,2,40.0%,204,-33,171,0,0,0,0,0,0,0,5,14,21,5,9,7,0,14,7
TEN,2018,2018-12-22,4:30,4:30,,WAS,16,15,Sat,W 25-16,,1,1,1,3,3,0,13,23,56.5,131,1,2,2,22,51.2,34,161,4.74,0,292,2,17,7,9,1,14,8,57.1%,0,0,,-62,61,-1,2,0,0,1,0,0,1,3,-1,-4,3,-4,-3,13,-1,10
PHI,2018,2018-09-06,8:20,8:20,,ATL,1,1,Thu,W 18-12,,1,1,0,2,2,0,21,43,48.8,225,0,1,4,26,54.9,18,74,4.11,1,299,1,16,4,9,3,15,4,26.7%,1,0,0.0%,39,-106,-67,-1,0,0,0,0,0,0,-3,-3,4,-3,0,7,2,-3,9
PHI,2018,2018-09-23,1:00,1:00,,IND,3,3,Sun,W 20-16,,1,1,1,3,3,0,25,41,61.0,141,1,0,2,23,75.4,13,68,5.23,0,209,,14,3,9,2,12,2,16.7%,2,1,50.0%,84,86,170,-2,0,0,0,0,0,0,0,3,0,0,3,-3,4,3,1
PHI,2018,2018-10-11,8:20,8:20,@,NYG,6,6,Thu,W 34-13,,1,1,1,3,2,0,24,43,55.8,254,0,1,4,27,63.5,17,147,8.65,1,401,1,17,5,11,1,14,4,28.6%,1,0,0.0%,-39,17,-22,1,0,0,0,0,0,0,11,18,18,11,7,0,3,18,3
PHI,2018,2018-10-28,9:30,2:30,@,JAX,8,8,Sun,W 24-18,,1,0,0,4,4,0,24,41,58.5,265,1,0,4,21,85.9,17,70,4.12,0,335,1,16,5,10,1,14,6,42.9%,2,1,50.0%,63,-3,60,-1,0,0,0,0,0,0,-3,4,5,-3,7,1,1,4,2
PHI,2018,2018-12-03,8:15,8:15,,WAS,13,12,Mon,W 28-13,,1,1,1,2,2,0,17,25,68.0,131,0,1,3,19,63.9,14,104,7.43,1,235,1,10,4,4,2,10,2,20.0%,0,0,,26,175,201,0,0,0,0,0,0,0,7,1,1,7,-6,0,14,1,14
PIT,2018,2018-11-04,1:00,1:00,@,BAL,9,8,Sun,W 23-16,,1,1,1,3,3,0,24,38,63.2,204,0,0,2,14,77.1,16,61,3.81,1,265,,18,5,10,3,12,4,33.3%,1,0,0.0%,52,78,130,0,0,0,0,0,0,0,4,8,7,4,4,-1,0,8,-1
PIT,2018,2018-11-18,1:00,1:00,@,JAX,11,10,Sun,W 20-16,,1,1,1,3,3,0,10,18,55.6,64,0,0,6,40,63.2,43,179,4.16,1,243,1,15,9,5,1,18,6,33.3%,0,0,,-153,233,80,-2,0,0,0,0,0,0,0,-9,-10,0,-9,-1,14,-9,13
PIT,2018,2018-12-16,4:25,4:25,,NWE,15,14,Sun,W 17-10,,1,1,1,1,1,0,25,36,69.4,272,1,1,1,7,89.1,19,96,5.05,0,368,1,18,7,9,2,10,3,30.0%,1,0,0.0%,62,-54,8,-1,0,0,0,0,0,0,0,7,4,0,7,-3,3,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,2018,2018-12-30,4:25,1:00,,CIN,17,16,Sun,W 16-13,,1,1,1,2,2,0,12,24,50.0,71,0,0,4,24,56.2,18,125,6.94,0,196,,9,5,4,0,12,3,25.0%,1,0,0.0%,-60,207,147,-1,0,0,0,0,0,0,0,-7,0,0,-7,7,3,-7,10
LAR,2018,2018-09-10,10:20,7:20,@,OAK,1,1,Mon,W 33-13,,1,1,1,2,2,0,29,40,72.5,300,0,3,1,3,62.5,23,95,4.13,1,395,3,20,7,11,2,11,5,45.5%,0,0,,45,-75,-30,3,0,0,1,0,0,1,0,-3,7,0,-3,10,13,-3,23
LAR,2018,2018-10-21,4:25,1:25,@,SFO,7,7,Sun,W 39-10,,1,1,1,1,1,0,15,27,55.6,121,1,2,7,49,48.5,24,107,4.46,0,228,4,16,8,8,0,11,3,27.3%,1,0,0.0%,39,72,111,4,0,0,0,0,0,0,3,15,22,3,12,7,7,15,14
LAR,2018,2018-12-02,1:00,1:00,@,DET,13,12,Sun,W 30-16,,1,1,1,3,3,0,20,34,58.8,208,1,1,4,37,74.1,26,102,3.92,0,310,2,23,5,14,4,12,2,16.7%,0,0,,47,-13,34,0,0,0,0,0,0,0,3,10,3,3,7,-7,11,10,4
LAR,2018,2018-12-09,8:20,12:00,@,CHI,14,13,Sun,L 6-15,,1,1,1,3,2,1,16,30,53.3,100,1,3,1,10,31.9,35,194,5.54,0,294,3,17,9,6,2,16,7,43.8%,0,0,,-142,62,-80,-1,0,0,0,0,0,0,0,0,-9,0,0,-9,0,0,-9
LAR,2018,2018-12-23,4:05,2:05,@,ARI,16,15,Sun,W 31-9,,1,1,0,2,1,0,18,31,58.1,159,1,0,4,23,82.6,18,104,5.78,0,263,,15,6,6,3,11,2,18.2%,2,1,50.0%,165,33,198,-1,0,0,0,0,0,0,4,12,15,4,8,3,7,12,10
BAL,2018,2018-09-30,8:20,8:20,@,PIT,4,4,Sun,W 26-14,,1,0,0,2,2,0,27,47,57.4,265,1,1,1,9,71.7,11,19,1.73,0,284,2,14,1,12,1,12,2,16.7%,1,0,0.0%,77,90,167,1,0,0,0,0,0,0,14,0,3,14,-14,3,9,0,12
BAL,2018,2018-10-07,1:00,1:00,@,CLE,5,5,Sun,L 9-12,OT,1,1,0,3,2,0,25,43,58.1,304,1,1,5,38,78.1,28,112,4.00,0,416,1,20,6,13,1,19,6,31.6%,1,0,0.0%,4,-10,-6,-1,0,0,0,0,0,0,3,-3,-3,3,-6,0,3,-3,3
BAL,2018,2018-12-16,1:00,1:00,,TAM,15,14,Sun,W 20-12,,1,0,0,2,2,0,13,25,52.0,156,0,1,1,1,54.7,21,85,4.05,1,241,1,12,6,4,2,10,3,30.0%,1,0,0.0%,157,-28,129,-1,0,0,0,0,0,0,0,1,5,0,1,4,3,1,7
BAL,2018,2018-12-22,8:20,5:20,@,LAC,16,15,Sat,W 22-10,,1,1,1,1,1,0,23,37,62.2,147,0,2,4,34,47.9,16,51,3.19,1,198,3,14,2,10,2,13,4,30.8%,0,0,,108,55,163,2,0,0,0,1,0,1,3,3,6,3,0,3,6,3,9
LAC,2018,2018-10-07,4:05,1:05,,OAK,5,5,Sun,W 26-10,,1,1,1,2,1,0,24,33,72.7,248,1,1,3,20,91.5,13,41,3.15,0,289,2,14,3,10,1,11,4,36.4%,1,1,100.0%,38,85,123,2,0,0,0,0,0,0,3,14,17,3,11,3,-1,14,2
LAC,2018,2018-10-14,1:00,1:00,@,CLE,6,6,Sun,W 38-14,,1,0,0,2,2,0,22,46,47.8,214,1,2,5,24,50.5,21,103,4.90,0,317,2,18,4,13,1,16,6,37.5%,3,1,33.3%,143,-11,132,1,0,0,0,0,0,0,7,15,29,7,8,14,-5,15,9
LAC,2018,2018-11-25,4:05,1:05,,ARI,12,11,Sun,W 45-10,,1,1,1,2,1,0,12,19,63.2,87,1,1,2,18,69.4,24,62,2.58,0,149,1,10,5,4,1,12,4,33.3%,1,0,0.0%,116,149,265,0,0,0,0,0,0,0,-10,18,32,-10,28,14,3,18,17
LAC,2018,2018-12-30,4:25,2:25,@,DEN,17,16,Sun,W 23-9,,1,0,0,1,1,0,31,48,64.6,288,1,1,1,4,79.2,25,82,3.28,0,370,4,19,7,11,1,14,4,28.6%,2,1,50.0%,34,-128,-94,0,0,0,0,1,0,1,0,4,11,0,4,7,3,4,10
SEA,2018,2018-09-23,4:25,1:25,,DAL,3,3,Sun,W 24-13,,1,1,1,2,2,0,19,34,55.9,137,1,2,5,31,50.7,19,166,8.74,0,303,3,17,7,8,2,13,3,23.1%,2,1,50.0%,-53,45,-8,3,0,0,0,0,0,0,0,14,11,0,14,-3,0,14,-3
SEA,2018,2018-12-10,8:15,5:15,,MIN,14,13,Mon,W 21-7,,1,1,1,1,0,0,20,33,60.6,199,1,0,2,9,87.8,21,77,3.67,0,276,1,16,5,9,2,10,2,20.0%,2,0,0.0%,137,-139,-2,0,0,0,0,1,0,1,0,3,3,0,3,0,11,3,11
TAM,2018,2018-11-11,1:00,1:00,,WAS,10,9,Sun,L 3-16,,1,1,1,3,3,0,19,27,70.4,170,1,0,3,8,99.3,25,116,4.64,0,286,,15,6,7,2,13,5,38.5%,0,0,,-13,228,215,-4,0,0,0,0,0,0,-3,-3,-3,-3,0,0,-10,-3,-10
TAM,2018,2018-11-25,1:00,1:00,,SFO,12,11,Sun,W 27-9,,1,1,0,1,1,0,18,32,56.3,194,1,2,4,27,58.6,24,148,6.17,0,342,2,23,9,12,2,8,1,12.5%,0,0,,-40,110,70,2,0,0,0,0,0,0,7,7,11,7,0,4,7,7,11
WAS,2018,2018-09-09,4:25,2:25,@,ARI,1,1,Sun,W 24-6,,1,0,0,0,0,0,20,34,58.8,145,0,1,2,8,56.6,15,68,4.53,1,213,2,14,7,6,1,8,1,12.5%,1,0,0.0%,114,102,216,1,0,0,0,0,0,0,0,21,21,0,21,0,-3,21,-3
WAS,2018,2018-10-28,1:00,1:00,@,NYG,8,7,Sun,W 20-13,,1,1,1,2,2,0,30,47,63.8,266,1,2,7,50,68.2,14,37,2.64,0,303,2,18,1,15,2,14,2,14.3%,4,3,75.0%,145,-88,57,1,0,0,0,0,0,0,7,4,7,7,-3,3,0,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS,2018,2018-12-16,1:00,1:00,@,JAX,15,14,Sun,W 16-13,,1,1,1,2,2,0,9,17,52.9,20,0,1,6,37,34.2,26,172,6.62,0,192,2,11,9,2,0,13,5,38.5%,0,0,,-63,116,53,2,0,0,0,0,0,0,3,-7,-4,3,-10,3,7,-7,10
BUF,2018,2018-10-07,1:00,1:00,,TEN,5,5,Sun,W 13-12,,0,0,0,4,4,0,14,26,53.8,121,0,1,2,8,50.3,25,100,4.00,0,221,3,15,6,8,1,12,6,50.0%,0,0,,44,-42,2,2,0,0,0,0,0,0,4,1,4,4,-3,3,-3,1,0
CHI,2018,2018-12-09,8:20,12:00,,LAR,14,13,Sun,W 15-6,,0,0,0,3,2,0,21,45,46.7,162,0,4,3,25,18.9,13,52,4.00,0,214,4,14,5,9,0,12,3,25.0%,3,1,33.3%,142,-62,80,1,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9
CHI,2018,2018-12-23,4:05,1:05,@,SFO,16,15,Sun,W 14-9,,0,0,0,3,3,0,22,38,57.9,232,0,1,1,9,64.8,15,47,3.13,0,279,1,15,4,11,0,14,7,50.0%,1,0,0.0%,43,3,46,-1,0,0,0,0,0,0,0,-2,5,0,-2,7,0,-2,7
CLE,2018,2018-10-07,1:00,1:00,,BAL,5,5,Sun,W 12-9,OT,0,0,0,4,3,0,29,57,50.9,294,0,1,2,4,58.7,25,116,4.64,0,410,2,25,10,14,1,16,4,25.0%,1,1,100.0%,-4,10,6,1,0,0,0,0,0,0,-3,3,3,-3,6,0,-3,3,-3
IND,2018,2018-09-16,1:00,1:00,@,WAS,2,2,Sun,W 21-9,,0,0,0,4,3,0,33,46,71.7,269,0,0,3,23,86.2,22,65,2.95,0,334,1,20,4,16,0,15,5,33.3%,2,1,50.0%,39,-92,-53,-1,0,0,0,0,0,0,7,11,8,7,4,-3,4,11,1
IND,2018,2018-10-21,1:00,1:00,,BUF,7,7,Sun,W 37-5,,0,0,0,1,1,1,20,31,64.5,168,0,3,2,7,38.8,22,135,6.14,0,303,5,15,6,9,0,9,2,22.2%,1,0,0.0%,85,-12,73,5,0,0,0,0,0,0,0,24,19,0,24,-5,13,24,8
IND,2018,2018-12-02,1:00,1:00,@,JAX,13,12,Sun,L 0-6,,0,0,0,2,2,0,18,24,75.0,132,0,0,3,18,87.5,27,79,2.93,0,211,1,11,2,7,2,15,6,40.0%,0,0,,-38,92,54,-1,0,0,0,0,0,0,0,-3,-3,0,-3,0,-3,-3,-3
IND,2018,2018-12-16,1:00,1:00,,DAL,15,14,Sun,W 23-0,,0,0,0,1,0,0,24,39,61.5,180,0,1,3,26,61.9,22,112,5.09,0,292,1,19,6,12,1,12,4,33.3%,5,1,20.0%,66,12,78,0,0,0,0,0,0,0,7,10,20,7,3,10,3,10,13
DET,2018,2018-12-09,4:25,2:25,@,ARI,14,13,Sun,W 17-3,,0,0,0,2,1,0,26,41,63.4,218,0,1,3,22,66.9,21,61,2.90,0,279,1,22,2,17,3,16,6,37.5%,1,0,0.0%,61,-122,-61,0,0,0,1,0,0,1,0,3,10,0,3,7,4,3,11
