Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Kris Boyd,,22.361,2019-09-08,NFL,MIN,,ATL,W 28-12,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Kris Boyd,CB,23.102,2019-12-23,NFL,MIN,,GNB,L 10-23,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Boyd,CB,23.010,2019-09-22,NFL,MIN,,OAK,W 34-14,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kris Boyd,CB,23.081,2019-12-02,NFL,MIN,@,SEA,L 30-37,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Boyd,CB,23.094,2019-12-15,NFL,MIN,@,LAC,W 39-10,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Kris Boyd,CB,23.003,2019-09-15,NFL,MIN,@,GNB,L 16-21,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,25.002,2019-11-17,NFL,CIN,@,OAK,L 10-17,10,11,Sun,0,0,,0,0,0,,0,0,,,1,10,10.00,0,3,1,0,0.00,0,33.3%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.339,2019-10-20,NFL,CIN,,JAX,L 17-27,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,14,5,55,11.00,0,35.7%,3.93,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tyler Boyd,WR,24.304,2019-09-15,NFL,CIN,,SFO,L 17-41,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,10,122,12.20,0,100.0%,12.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,25.030,2019-12-15,NFL,CIN,,NWE,L 13-34,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,3,26,8.67,0,42.9%,3.71,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.360,2019-11-10,NFL,CIN,,BAL,L 13-49,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,62,10.33,0,75.0%,7.75,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.319,2019-09-30,NFL,CIN,@,PIT,L 3-27,4,4,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,6,3,33,11.00,0,50.0%,5.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,25.044,2019-12-29,NFL,CIN,,CLE,W 33-23,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,5,59,11.80,0,71.4%,8.43,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.332,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,3,10,3.33,0,42.9%,1.43,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.297,2019-09-08,NFL,CIN,@,SEA,L 20-21,1,1,Sun,0,0,,0,0,0,,0,0,,,1,3,3.00,0,12,8,60,7.50,0,66.7%,5.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,25.023,2019-12-08,NFL,CIN,@,CLE,L 19-27,13,14,Sun,0,0,,0,0,0,,0,0,,,1,7,7.00,0,6,5,75,15.00,0,83.3%,12.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.346,2019-10-27,NFL,CIN,@,LAR,L 10-24,8,8,Sun,0,0,,0,0,0,,0,0,,,1,3,3.00,0,9,6,65,10.83,0,66.7%,7.22,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,WR,24.311,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,6,68,11.33,0,54.5%,6.18,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.352,2019-12-22,NFL,BAL,@,CLE,W 31-15,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Boykin,WR,23.289,2019-10-20,NFL,BAL,@,SEA,W 30-16,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,55,27.50,0,100.0%,27.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.317,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.261,2019-09-22,NFL,BAL,@,KAN,L 28-33,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.282,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,28,14.00,0,66.7%,9.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.359,2019-12-29,NFL,BAL,,PIT,W 28-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.303,2019-11-03,NFL,BAL,,NWE,W 37-20,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.254,2019-09-15,NFL,BAL,,ARI,W 23-17,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,11,11.00,0,33.3%,3.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,WR,23.325,2019-11-25,NFL,BAL,@,LAR,W 45-6,11,12,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,54,27.00,0,100.0%,27.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.308,2019-12-22,NFL,BAL,@,CLE,W 31-15,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,24,8.00,0,75.0%,6.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.266,2019-11-10,NFL,BAL,@,CIN,W 49-13,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,78,19.50,0,100.0%,19.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.224,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.281,2019-11-25,NFL,BAL,@,LAR,W 45-6,11,12,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.238,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,2,18,9.00,0,50.0%,4.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.203,2019-09-08,NFL,BAL,@,MIA,W 59-10,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,26,8.67,0,100.0%,8.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.217,2019-09-22,NFL,BAL,@,KAN,L 28-33,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,58,14.50,0,80.0%,11.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.315,2019-12-29,NFL,BAL,,PIT,W 28-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,6,6.00,0,50.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.273,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,20,10.00,0,66.7%,6.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.231,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.287,2019-12-01,NFL,BAL,,SFO,W 20-17,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,4,4.00,0,50.0%,2.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,TE,26.245,2019-10-20,NFL,BAL,@,SEA,W 30-16,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,20,20.00,0,100.0%,20.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Boyle,TE,26.210,2019-09-15,NFL,BAL,,ARI,W 23-17,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,14,14.00,0,33.3%,4.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,QB,25.017,2019-10-20,NFL,GNB,,OAK,W 42-24,7,7,Sun,0,0,,0,0,0,,0,0,,,3,-3,-1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,QB,25.059,2019-12-01,NFL,GNB,@,NYG,W 31-13,12,13,Sun,0,0,,0,0,0,,0,0,,,2,-4,-2.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,QB,25.052,2019-11-24,NFL,GNB,@,SFO,L 8-37,11,12,Sun,3,4,75.00,15,0,0,80.2,0,0,3.75,3.75,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Bozeman,C,24.309,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.147,2019-12-29,NFL,CAR,,NOR,L 10-42,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
James Bradberry ,CB,26.112,2019-11-24,NFL,CAR,@,NOR,L 31-34,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.063,2019-10-06,NFL,CAR,,JAX,W 34-27,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,0,0,0,0,2,0,0,0,0,0,0
James Bradberry ,CB,26.126,2019-12-08,NFL,CAR,@,ATL,L 20-40,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.084,2019-10-27,NFL,CAR,@,SFO,L 13-51,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,DB,26.039,2019-09-12,NFL,CAR,,TAM,L 14-20,2,2,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.140,2019-12-22,NFL,CAR,@,IND,L 6-38,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
James Bradberry ,CB,26.105,2019-11-17,NFL,CAR,,ATL,L 3-29,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.056,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.119,2019-12-01,NFL,CAR,,WAS,L 21-29,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.070,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,11,0,11,0,0,2,0,0,4,0,0,0,0,0,0
James Bradberry ,DB,26.035,2019-09-08,NFL,CAR,,LAR,L 27-30,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,2,4,1,1,1,0,0,2,0,0,0,0,0,0
James Bradberry ,CB,26.133,2019-12-15,NFL,CAR,,SEA,L 24-30,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.091,2019-11-03,NFL,CAR,,TEN,W 30-20,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
James Bradberry ,CB,26.049,2019-09-22,NFL,CAR,@,ARI,W 38-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Bradbury,C,24.087,2019-09-15,NFL,MIN,@,GNB,L 16-21,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Bradbury,C,24.165,2019-12-02,NFL,MIN,@,SEA,L 30-37,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Bradbury,C,24.178,2019-12-15,NFL,MIN,@,LAC,W 39-10,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Bradbury,,24.080,2019-09-08,NFL,MIN,,ATL,W 28-12,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Garrett Bradbury,C,24.126,2019-10-24,NFL,MIN,,WAS,W 19-9,8,8,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Bradbury,C,24.171,2019-12-08,NFL,MIN,,DET,W 20-7,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,-4,-4.00,0,100.0%,-4.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.032,2019-10-06,NFL,PHI,,NYJ,W 31-6,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.116,2019-12-29,NFL,PHI,@,NYG,W 34-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,5,10,0,1,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.081,2019-11-24,NFL,PHI,,SEA,L 9-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.011,2019-09-15,NFL,PHI,@,ATL,L 20-24,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.096,2019-12-09,NFL,PHI,,NYG,W 23-17,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0
Nigel Bradham,LB,30.022,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,1,22,0,2,0,0,0,0,0,0
Nigel Bradham,LB,30.109,2019-12-22,NFL,PHI,,DAL,W 17-9,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.039,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.004,2019-09-08,NFL,PHI,,WAS,W 32-27,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,LB,30.088,2019-12-01,NFL,PHI,@,MIA,L 31-37,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0
Nigel Bradham,LB,30.018,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0
Hunter Bradley,LS,25.208,2019-12-15,NFL,GNB,,CHI,W 21-13,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.140,2019-12-21,NFL,NWE,,BUF,W 24-17,15,16,Sat,26,33,78.79,271,1,0,111.0,0,0,8.21,8.82,4,4,1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.106,2019-11-17,NFL,NWE,@,PHI,W 17-10,10,11,Sun,26,47,55.32,216,0,0,67.3,1,7,4.60,4.60,1,-1,-1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Brady ,QB,42.064,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,28,42,66.67,348,3,1,106.1,4,36,8.29,8.64,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.120,2019-12-01,NFL,NWE,@,HOU,L 22-28,12,13,Sun,24,47,51.06,326,3,1,85.9,3,23,6.94,7.26,1,13,13.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.079,2019-10-21,NFL,NWE,@,NYJ,W 33-0,7,7,Mon,31,45,68.89,249,1,1,80.7,0,0,5.53,4.98,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.134,2019-12-15,NFL,NWE,@,CIN,W 34-13,14,15,Sun,15,29,51.72,128,2,0,86.6,2,12,4.41,5.79,2,-2,-1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady ,QB,42.092,2019-11-03,NFL,NWE,@,BAL,L 20-37,9,9,Sun,30,46,65.22,285,1,1,80.4,2,17,6.20,5.65,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Tom Brady ,QB,42.057,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,18,39,46.15,150,0,1,45.9,0,0,3.85,2.69,3,-3,-1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
