Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
GNB,2017,2017-09-24,4:25,3:25,,CIN,3,3,Sun,W 27-24,OT,27,24,3,51,-7.0,not covered,47.5,over,28,42,66.7,280,3,1,6,33,102.6,17,64,3.76,0,344,65,5.2923,60,5.0167,1,29:21,3:18,4,33,7,68,11,101,22,4,15,3,15,7,46.7%,0,0,,3,3,3,2,2,0,,,6,296,49.33
GNB,2017,2017-12-10,1:00,1:00,@,CLE,14,13,Sun,W 27-21,OT,27,21,6,48,-2.5,covered,38.5,over,35,46,76.1,256,3,0,1,9,111.2,27,85,3.15,1,341,74,4.6081,57,6.0526,,36:17,3:19,3,20,6,45,9,65,24,7,14,3,16,8,50.0%,3,2,66.7%,4,3,3,,,0,,,4,191,47.75
JAX,2017,2017-10-22,1:00,1:00,@,IND,7,7,Sun,W 27-0,,27,0,27,27,-3.0,covered,41.0,under,18,27,66.7,330,1,0,1,0,120.9,37,188,5.08,2,518,65,7.9692,67,3.4627,2,32:47,2:55,4,34,5,55,9,89,23,6,14,3,14,8,57.1%,1,0,0.0%,3,3,3,2,2,0,,,2,107,53.50
KAN,2017,2017-09-17,1:00,12:00,,PHI,2,2,Sun,W 27-20,,27,20,7,47,-4.0,covered,46.5,over,21,28,75.0,232,1,0,4,19,113.8,19,112,5.89,2,344,51,6.7451,69,5.8841,,29:11,3:07,5,40,4,30,9,70,16,6,10,0,12,5,41.7%,0,0,,3,3,3,2,2,0,,,5,227,45.40
KAN,2017,2017-12-31,4:25,2:25,@,DEN,17,16,Sun,W 27-24,,27,24,3,51,3.0,covered,37.5,over,22,36,61.1,269,0,1,2,15,74.3,27,110,4.07,2,379,65,5.8308,65,5.1692,2,29:03,3:07,4,40,4,30,8,70,23,7,14,2,11,4,36.4%,1,1,100.0%,3,3,3,2,2,0,,,5,256,51.20
MIA,2017,2017-12-11,8:30,8:30,,NWE,14,13,Mon,W 27-20,,27,20,7,47,10.5,covered,48.0,under,25,38,65.8,242,3,0,2,21,112.1,30,120,4.00,0,362,70,5.1714,55,4.5091,,36:09,3:18,8,102,9,78,17,180,21,6,13,2,14,4,28.6%,1,1,100.0%,3,3,3,2,2,0,,,7,315,45.00
NWE,2017,2017-09-07,8:30,8:30,,KAN,1,1,Thu,L 27-42,,27,42,-15,69,-8.0,not covered,47.5,over,16,36,44.4,247,0,0,3,20,70.0,35,124,3.54,3,371,74,5.0135,65,8.2615,,29:46,3:37,6,55,15,139,21,194,25,10,11,4,15,5,33.3%,2,0,0.0%,3,3,3,2,2,0,,,6,242,40.33
NWE,2017,2017-12-17,4:25,4:25,@,PIT,15,14,Sun,W 27-24,,27,24,3,51,-2.5,covered,52.5,under,22,35,62.9,283,1,1,2,15,87.6,19,77,4.05,2,360,56,6.4286,63,6.5556,1,24:53,2:54,2,4,6,63,8,67,21,5,14,2,9,3,33.3%,1,1,100.0%,3,2,1,2,2,1,1,,2,96,48.00
NYJ,2017,2017-11-26,1:00,1:00,,CAR,12,11,Sun,L 27-35,,27,35,-8,62,5.5,not covered,39.5,over,19,36,52.8,282,3,0,3,25,109.4,26,109,4.19,0,391,65,6.0154,64,4.6719,1,28:10,3:25,7,68,10,84,17,152,21,3,14,4,14,5,35.7%,0,0,,3,3,3,2,2,0,,,7,318,45.43
PHI,2017,2017-09-24,1:00,1:00,,NYG,3,3,Sun,W 27-24,,27,24,3,51,-5.0,not covered,43.0,over,21,31,67.7,161,1,0,3,15,92.9,39,193,4.95,2,354,73,4.8493,64,6.4844,1,37:32,3:24,9,103,10,137,19,240,24,13,8,3,14,5,35.7%,3,2,66.7%,3,3,3,3,2,0,,,4,182,45.50
OAK,2017,2017-11-05,8:30,8:30,@,MIA,9,9,Sun,W 27-24,,27,24,3,51,-3.0,push,44.5,over,21,30,70.0,295,1,1,1,5,99.3,27,84,3.11,2,379,58,6.5345,61,6.4754,2,30:56,3:05,10,105,11,107,21,212,20,4,14,2,15,8,53.3%,0,0,,3,3,3,2,2,0,,,3,140,46.67
LAR,2017,2017-10-15,4:05,4:05,@,JAX,6,6,Sun,W 27-17,,27,17,10,44,1.0,covered,42.0,over,11,21,52.4,107,1,0,3,17,86.2,32,142,4.44,0,249,56,4.4464,66,5.8939,1,28:01,3:06,7,70,5,40,12,110,12,5,7,0,13,4,30.8%,0,0,,3,3,3,2,2,0,,,7,322,46.00
LAR,2017,2017-12-24,1:00,12:00,@,TEN,16,15,Sun,W 27-23,,27,23,4,50,-5.5,not covered,46.0,over,22,39,56.4,286,4,0,1,15,115.4,26,116,4.46,0,402,66,6.0909,66,5.5455,1,30:04,3:20,5,44,5,54,10,98,20,5,14,1,14,6,42.9%,2,1,50.0%,4,4,3,1,,0,,,4,200,50.00
BAL,2017,2017-12-17,1:00,1:00,@,CLE,15,14,Sun,W 27-10,,27,10,17,37,-6.5,covered,42.0,under,26,42,61.9,279,1,0,1,9,90.2,31,97,3.13,1,376,74,5.0811,58,4.5862,,36:48,3:06,7,57,6,35,13,92,23,10,12,1,16,7,43.8%,1,0,0.0%,3,3,3,2,2,0,,,5,215,43.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAL,2017,2017-12-31,4:25,1:00,,CIN,17,16,Sun,L 27-31,,27,31,-4,58,-8.0,not covered,40.0,over,25,47,53.2,194,2,1,1,9,69.7,26,118,4.54,1,312,74,4.2162,75,4.7867,1,31:21,3:33,5,47,6,60,11,107,19,7,11,1,17,5,29.4%,2,1,50.0%,3,3,3,2,2,0,,,8,333,41.63
LAC,2017,2017-10-08,1:00,1:00,@,NYG,5,5,Sun,W 27-22,,27,22,5,49,3.0,covered,45.5,over,21,44,47.7,258,3,1,0,0,79.5,29,124,4.28,0,382,73,5.2329,66,5.0758,1,31:45,3:26,11,87,10,67,21,154,21,7,12,2,18,8,44.4%,0,0,,3,3,3,2,2,0,,,6,333,55.50
SEA,2017,2017-09-24,4:05,3:05,@,TEN,3,3,Sun,L 27-33,,27,33,-6,60,2.0,not covered,42.0,over,29,49,59.2,364,4,0,1,9,110.3,22,69,3.14,0,433,72,6.0139,67,6.2687,,27:19,3:19,11,98,5,45,16,143,24,4,20,0,14,4,28.6%,2,1,50.0%,4,3,3,,,1,,,8,388,48.50
TAM,2017,2017-10-22,1:00,1:00,@,BUF,7,6,Sun,L 27-30,,27,30,-3,57,3.0,push,46.5,over,32,44,72.7,378,3,1,1,6,112.3,25,69,2.76,0,447,70,6.3857,67,6.4776,3,33:10,3:08,5,55,4,35,9,90,27,4,22,1,11,6,54.5%,0,0,,3,3,3,2,2,0,,,2,77,38.50
WAS,2017,2017-09-17,4:25,1:25,@,LAR,2,2,Sun,W 27-20,,27,20,7,47,3.0,covered,46.5,over,18,27,66.7,156,1,0,2,23,97.6,39,229,5.87,2,385,68,5.6618,49,6.7755,,36:19,3:10,4,25,7,75,11,100,21,8,12,1,13,5,38.5%,0,0,,3,3,3,3,2,0,,,4,204,51.00
WAS,2017,2017-09-24,8:30,8:30,,OAK,3,3,Sun,W 27-10,,27,10,17,37,3.5,covered,53.5,under,25,30,83.3,356,3,0,1,9,150.7,34,116,3.41,0,472,65,7.2615,48,2.6667,2,38:06,3:00,10,77,4,35,14,112,18,4,14,0,15,7,46.7%,0,0,,3,3,3,3,2,0,,,5,221,44.20
WAS,2017,2017-12-24,1:00,1:00,,DEN,16,15,Sun,W 27-11,,27,11,16,38,-3.0,covered,39.5,under,19,37,51.4,299,3,1,0,0,94.3,29,87,3.00,0,386,66,5.8485,71,4.6479,2,29:33,3:03,6,35,3,30,9,65,19,7,12,0,13,5,38.5%,0,0,,3,3,3,2,2,0,,,5,247,49.40
ATL,2017,2018-01-06,8:15,5:15,@,LAR,18,17,Sat,W 26-13,,26,13,13,39,6.5,covered,48.0,under,21,30,70.0,198,1,0,3,20,101.8,39,124,3.18,1,322,72,4.4722,64,5.6406,,37:35,3:17,4,51,5,45,9,96,20,7,13,0,15,5,33.3%,1,1,100.0%,2,2,2,4,4,0,,,5,258,51.60
BUF,2017,2017-09-24,1:00,1:00,,DEN,3,3,Sun,W 26-16,,26,16,10,42,3.5,covered,40.0,over,20,26,76.9,197,2,0,4,16,126.0,33,75,2.27,0,272,63,4.3175,66,5.5455,,30:26,3:03,8,69,10,79,18,148,16,4,11,1,16,6,37.5%,0,0,,2,2,2,4,4,0,,,5,226,45.20
CAR,2017,2018-01-07,4:40,3:40,@,NOR,18,17,Sun,L 26-31,,26,31,-5,57,6.5,covered,47.5,over,24,41,58.5,306,2,0,4,43,102.6,26,107,4.12,0,413,71,5.8169,56,7.3214,,33:49,3:13,2,18,7,96,9,114,24,5,16,3,17,8,47.1%,2,1,50.0%,2,2,2,5,4,0,,,3,145,48.33
CIN,2017,2017-12-24,1:00,1:00,,DET,16,15,Sun,W 26-17,,26,17,9,43,3.5,covered,43.5,under,27,41,65.9,222,1,1,3,16,79.1,34,142,4.18,1,364,78,4.6667,59,4.6780,1,32:29,3:08,5,60,9,74,14,134,28,8,16,4,14,7,50.0%,0,0,,2,2,2,4,4,0,,,4,152,38.00
IND,2017,2017-10-08,1:00,1:00,,SFO,5,5,Sun,W 26-23,OT,26,23,3,49,-1.0,covered,43.5,over,22,34,64.7,288,0,1,4,26,82.2,35,159,4.54,2,447,73,6.1233,70,5.7429,1,37:17,3:32,7,62,10,77,17,139,25,9,14,2,16,8,50.0%,0,0,,2,2,2,4,4,0,,,4,191,47.75
ARI,2017,2017-12-31,4:25,1:25,@,SEA,17,16,Sun,W 26-24,,26,24,2,50,8.0,covered,38.0,over,15,34,44.1,143,1,1,1,2,54.2,33,116,3.52,1,259,68,3.8088,54,5.4815,1,32:16,3:17,4,25,8,100,12,125,19,7,9,3,14,4,28.6%,0,0,,2,2,2,4,4,0,,,6,319,53.17
DET,2017,2017-09-24,1:00,1:00,,ATL,3,3,Sun,L 26-30,,26,30,-4,56,3.0,not covered,51.0,over,25,45,55.6,253,1,0,2,11,80.2,19,71,3.74,0,324,66,4.9091,65,6.5846,,27:25,3:22,9,98,8,68,17,166,21,3,15,3,13,3,23.1%,0,0,,2,2,2,4,4,0,,,5,239,47.80
GNB,2017,2017-12-03,1:00,12:00,,TAM,13,12,Sun,W 26-20,OT,26,20,6,46,-3.0,covered,45.0,over,13,22,59.1,77,0,1,2,7,48.3,29,199,6.86,2,276,53,5.2075,74,5.3378,1,26:44,2:59,7,47,8,74,15,121,16,10,5,1,12,5,41.7%,0,0,,3,2,2,2,2,0,,,4,181,45.25
KAN,2017,2017-12-10,1:00,12:00,,OAK,14,13,Sun,W 26-15,,26,15,11,41,-4.5,covered,48.5,under,20,34,58.8,243,0,1,4,25,71.7,33,165,5.00,2,408,71,5.7465,55,4.8727,1,36:40,3:10,7,69,7,39,14,108,23,10,12,1,13,5,38.5%,0,0,,2,2,2,4,4,0,,,3,103,34.33
NOR,2017,2017-10-22,1:00,12:00,@,GNB,7,6,Sun,W 26-17,,26,17,9,43,-3.5,covered,45.5,under,27,38,71.1,324,1,2,1,7,84.4,36,161,4.47,2,485,75,6.4667,50,5.2000,2,36:56,2:58,7,80,8,54,15,134,25,7,16,2,15,8,53.3%,1,1,100.0%,3,3,2,2,2,0,,,2,78,39.00
NWE,2017,2017-12-31,1:00,1:00,,NYJ,17,16,Sun,W 26-6,,26,6,20,32,-17.0,covered,43.5,under,19,40,47.5,183,2,0,2,12,78.6,38,147,3.87,1,330,80,4.1250,59,4.1864,,34:49,3:08,4,49,9,84,13,133,28,10,12,6,15,4,26.7%,1,1,100.0%,3,3,3,1,1,0,,1,8,338,42.25
PHI,2017,2017-10-01,4:05,1:05,@,LAC,4,4,Sun,W 26-24,,26,24,2,50,2.0,covered,48.0,over,17,31,54.8,240,1,0,1,2,91.1,42,214,5.10,1,454,74,6.1351,53,7.5472,,39:18,2:46,9,58,9,39,18,97,26,12,11,3,16,9,56.3%,1,1,100.0%,2,2,2,4,4,0,,,2,95,47.50
PIT,2017,2017-09-17,1:00,1:00,,MIN,2,2,Sun,W 26-9,,26,9,17,35,-8.5,covered,43.0,under,23,35,65.7,233,2,0,2,10,104.8,32,102,3.19,0,335,69,4.8551,60,3.9500,,34:22,3:11,10,72,11,131,21,203,22,6,12,4,13,3,23.1%,0,0,,2,2,2,4,4,0,,,5,193,38.60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,2017,2017-10-01,1:00,1:00,@,BAL,4,4,Sun,W 26-9,,26,9,17,35,-3.5,covered,42.0,under,18,30,60.0,208,1,1,1,8,79.3,42,173,4.12,2,381,73,5.2192,68,4.2353,1,35:29,3:16,8,60,6,55,14,115,22,10,10,2,15,7,46.7%,0,0,,3,2,2,3,2,1,,,4,150,37.50
OAK,2017,2017-09-10,1:00,12:00,@,TEN,1,1,Sun,W 26-16,,26,16,10,42,2.5,covered,49.5,under,22,32,68.8,250,2,0,2,12,114.3,29,109,3.76,0,359,63,5.6984,63,5.5556,,31:39,2:59,5,49,5,49,10,98,22,5,16,1,12,5,41.7%,1,1,100.0%,2,2,2,4,4,0,,,3,158,52.67
LAR,2017,2017-11-26,4:25,1:05,,NOR,12,11,Sun,W 26-20,,26,20,6,46,-2.5,covered,54.0,under,28,44,63.6,327,2,1,4,27,94.3,25,88,3.52,0,415,73,5.6849,52,6.6538,1,35:26,3:11,9,90,7,112,16,202,24,6,14,4,14,3,21.4%,0,0,,2,2,2,5,4,0,,,3,138,46.00
SFO,2017,2017-12-10,1:00,12:00,@,HOU,14,13,Sun,W 26-16,,26,16,10,42,1.0,covered,45.5,under,20,33,60.6,314,1,1,2,20,92.2,31,102,3.29,1,416,66,6.3030,64,4.8594,1,34:49,3:19,11,87,8,81,19,168,20,4,12,4,11,2,18.2%,0,0,,2,2,2,4,4,0,,,5,207,41.40
WAS,2017,2017-10-15,1:00,1:00,,SFO,6,5,Sun,W 26-24,,26,24,2,50,-12.0,not covered,46.0,over,25,37,67.6,325,2,1,1,5,102.3,33,94,2.85,1,419,71,5.9014,70,4.7857,2,36:52,3:28,5,43,7,40,12,83,25,6,17,2,14,7,50.0%,0,0,,3,3,2,2,2,0,,,4,181,45.25
ATL,2017,2017-10-29,1:00,1:00,@,NYJ,8,7,Sun,W 25-20,,25,20,5,45,-6.5,not covered,43.5,over,18,29,62.1,246,2,0,1,8,113.3,32,140,4.38,0,386,62,6.2258,58,4.8103,2,28:19,3:02,6,68,6,50,12,118,18,4,12,2,14,5,35.7%,0,0,,2,1,1,4,4,1,,,5,214,42.80
DEN,2017,2017-12-14,8:25,8:25,@,IND,15,14,Thu,W 25-13,,25,13,12,38,-3.0,covered,40.5,under,17,26,65.4,251,2,1,2,10,108.0,46,211,4.59,1,462,74,6.2432,53,4.3019,1,36:51,3:00,12,80,4,39,16,119,23,10,11,2,15,7,46.7%,3,1,33.3%,3,2,2,2,1,1,1,,1,52,52.00
SFO,2017,2017-12-17,4:25,1:25,,TEN,15,14,Sun,W 25-23,,25,23,2,48,-2.5,not covered,44.5,over,31,43,72.1,363,1,0,3,18,106.8,22,51,2.32,0,414,68,6.0882,62,5.2903,,32:35,3:07,7,70,3,22,10,92,23,2,20,1,14,7,50.0%,0,0,,1,1,1,6,6,0,,,1,43,43.00
TAM,2017,2017-10-01,4:05,4:05,,NYG,4,3,Sun,W 25-23,,25,23,2,48,-2.5,not covered,45.5,over,22,38,57.9,323,3,0,1,9,113.0,23,111,4.83,0,434,62,7.0000,77,4.9221,,25:47,3:07,4,19,1,0,5,19,20,6,14,0,11,3,27.3%,1,0,0.0%,3,2,1,4,2,1,,,4,199,49.75
ATL,2017,2017-12-18,8:30,8:30,@,TAM,15,14,Mon,W 24-21,,24,21,3,45,-7.0,not covered,49.5,under,17,31,54.8,209,1,0,1,3,87.0,35,201,5.74,1,410,67,6.1194,55,6.7818,,33:15,2:58,6,60,7,53,13,113,24,13,10,1,15,9,60.0%,0,0,,2,3,3,2,1,0,,,4,161,40.25
BUF,2017,2017-11-19,4:05,1:05,@,LAC,11,10,Sun,L 24-54,,24,54,-30,78,7.0,not covered,41.5,over,21,39,53.8,220,1,5,1,4,39.9,22,173,7.86,2,393,62,6.3387,73,5.8767,6,23:55,3:09,6,48,1,13,7,61,18,6,11,1,14,6,42.9%,2,1,50.0%,3,3,3,1,1,0,,,3,120,40.00
BUF,2017,2017-12-17,1:00,1:00,,MIA,15,14,Sun,W 24-16,,24,16,8,40,-3.5,covered,39.5,over,17,29,58.6,212,1,0,2,12,94.6,30,116,3.87,2,328,61,5.3770,73,4.7808,,27:35,3:05,3,28,7,60,10,88,21,9,10,2,15,7,46.7%,1,0,0.0%,3,3,3,1,1,0,,,5,205,41.00
CHI,2017,2017-11-19,1:00,12:00,,DET,11,10,Sun,L 24-27,,24,27,-3,51,3.0,push,41.0,over,18,30,60.0,176,1,0,1,3,88.1,30,222,7.40,2,398,61,6.5246,58,6.0690,1,29:24,3:07,5,64,6,49,11,113,24,11,11,2,9,3,33.3%,1,1,100.0%,3,3,3,2,1,0,,,4,186,46.50
CIN,2017,2017-09-24,4:25,3:25,@,GNB,3,3,Sun,L 24-27,OT,24,27,-3,51,7.0,covered,47.5,over,21,27,77.8,191,2,0,3,21,124.1,30,110,3.67,0,301,60,5.0167,65,5.2923,1,34:17,3:18,7,68,4,33,11,101,21,6,13,2,12,4,33.3%,0,0,,3,3,3,2,1,0,,,6,296,49.33
CIN,2017,2017-10-29,1:00,1:00,,IND,8,7,Sun,W 24-23,,24,23,1,47,-11.0,not covered,44.0,over,17,29,58.6,218,2,0,3,25,108.8,21,58,2.76,0,276,53,5.2075,71,4.6620,2,26:47,3:11,5,54,7,45,12,99,17,5,10,2,11,4,36.4%,0,0,,3,3,3,2,1,0,,,4,197,49.25
CLE,2017,2017-11-12,1:00,1:00,@,DET,10,9,Sun,L 24-38,,24,38,-14,62,10.5,not covered,42.5,over,22,40,55.0,212,1,1,4,25,70.5,33,201,6.09,2,413,77,5.3636,49,7.0408,2,34:34,3:06,7,60,7,81,14,141,26,14,9,3,15,5,33.3%,4,4,100.0%,3,3,3,1,1,0,,,5,241,48.20
CLE,2017,2017-12-31,1:00,1:00,@,PIT,17,16,Sun,L 24-28,,24,28,-4,52,5.0,covered,38.5,over,16,30,53.3,272,2,1,6,42,98.5,27,102,3.78,1,374,63,5.9365,58,6.0000,2,30:55,3:05,9,77,3,15,12,92,17,6,10,1,15,7,46.7%,1,0,0.0%,3,3,3,1,1,0,,,5,205,41.00
DEN,2017,2017-09-11,10:20,8:20,,LAC,1,1,Mon,W 24-21,,24,21,3,45,-3.0,push,41.5,over,17,28,60.7,181,2,1,4,38,94.2,36,140,3.89,1,321,68,4.7206,56,4.4464,2,34:13,2:54,3,62,4,40,7,102,22,7,14,1,15,8,53.3%,0,0,,3,3,3,2,1,0,,,3,144,48.00
DEN,2017,2017-12-31,4:25,2:25,,KAN,17,16,Sun,L 24-27,,24,27,-3,51,-3.0,not covered,37.5,over,21,31,67.7,226,2,2,5,28,87.3,29,110,3.79,0,336,65,5.1692,65,5.8308,3,30:57,3:07,4,30,4,40,8,70,22,8,13,1,12,5,41.7%,2,1,50.0%,3,3,3,1,1,0,,,4,157,39.25
DET,2017,2017-09-18,8:30,8:30,@,NYG,2,2,Mon,W 24-10,,24,10,14,34,3.0,covered,42.0,under,15,21,71.4,119,2,0,3,3,117.6,32,138,4.31,0,257,56,4.5893,55,4.9091,1,32:47,2:56,6,50,7,50,13,100,12,5,7,0,15,7,46.7%,1,0,0.0%,3,3,3,1,1,0,,,5,209,41.80
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,2017,2017-10-08,1:00,1:00,,CAR,5,5,Sun,L 24-27,,24,27,-3,51,-2.0,not covered,42.0,over,23,35,65.7,192,2,0,6,37,103.2,15,50,3.33,1,242,56,4.3214,64,5.6563,1,24:37,3:09,1,10,11,100,12,110,19,4,11,4,13,5,38.5%,1,0,0.0%,3,3,3,1,1,0,,,5,206,41.20
DET,2017,2017-12-10,1:00,1:00,@,TAM,14,13,Sun,W 24-21,,24,21,3,45,0.0,covered,47.5,under,36,44,81.8,381,1,2,0,0,91.4,18,53,2.94,2,434,62,7.0000,69,5.7971,3,29:47,3:11,8,105,7,65,15,170,21,3,16,2,11,5,45.5%,0,0,,3,3,3,1,1,0,,,5,207,41.40
GNB,2017,2017-12-17,1:00,1:00,@,CAR,15,14,Sun,L 24-31,,24,31,-7,55,3.0,not covered,46.5,over,26,45,57.8,264,3,3,3,26,71.5,19,120,6.32,0,384,67,5.7313,70,5.5286,4,26:03,3:14,6,28,5,40,11,68,24,9,13,2,11,4,36.4%,3,2,66.7%,3,3,3,1,1,0,,,2,82,41.00
JAX,2017,2017-11-26,4:25,2:25,@,ARI,12,11,Sun,L 24-27,,24,27,-3,51,-6.0,not covered,37.5,over,19,33,57.6,128,0,1,3,32,57.6,22,91,4.14,2,219,58,3.7759,70,4.9143,3,25:21,3:18,5,45,10,98,15,143,19,4,11,4,12,1,8.3%,1,1,100.0%,3,3,3,1,1,0,,,8,396,49.50
KAN,2017,2017-09-24,4:25,1:25,@,LAC,3,3,Sun,W 24-10,,24,10,14,34,-3.0,covered,47.5,under,16,21,76.2,122,2,0,5,33,128.1,25,189,7.56,1,311,51,6.0980,68,4.8529,,30:26,3:08,13,122,8,61,21,183,16,8,7,1,12,4,33.3%,1,0,0.0%,3,3,3,1,1,0,,,5,249,49.80
MIA,2017,2017-11-05,8:30,8:30,,OAK,9,8,Sun,L 24-27,,24,27,-3,51,3.0,push,44.5,over,34,42,81.0,309,3,0,1,2,121.3,18,86,4.78,0,395,61,6.4754,58,6.5345,1,29:04,3:05,11,107,10,105,21,212,23,4,15,4,12,5,41.7%,1,0,0.0%,3,2,1,1,1,1,1,,5,221,44.20
MIN,2017,2017-10-22,1:00,3:00,,BAL,7,7,Sun,W 24-16,,24,16,8,40,-5.0,covered,37.5,over,20,31,64.5,188,0,1,0,0,67.7,33,169,5.12,1,357,64,5.5781,64,3.2500,1,32:01,2:48,4,47,3,15,7,62,17,5,11,1,15,7,46.7%,0,0,,1,1,,6,6,0,,,2,92,46.00
MIN,2017,2017-11-19,1:00,3:00,,LAR,11,10,Sun,W 24-7,,24,7,17,31,-1.0,covered,46.0,under,27,38,71.1,280,1,0,0,0,100.8,35,171,4.89,2,451,73,6.1781,56,4.5357,,37:22,3:06,7,65,8,60,15,125,27,9,15,3,14,7,50.0%,1,1,100.0%,3,3,3,3,1,0,,,3,137,45.67
MIN,2017,2017-12-10,1:00,1:00,@,CAR,14,13,Sun,L 24-31,,24,31,-7,55,-2.5,not covered,40.5,over,27,44,61.4,256,2,2,6,24,75.9,21,100,4.76,0,356,71,5.0141,63,5.4762,3,28:42,3:06,2,30,6,48,8,78,21,5,14,2,15,7,46.7%,1,0,0.0%,2,1,1,4,3,1,1,,3,131,43.67
NOR,2017,2017-12-31,4:25,1:00,@,TAM,17,16,Sun,L 24-31,,24,31,-7,55,-6.0,not covered,49.0,over,22,30,73.3,231,1,0,2,14,108.3,26,92,3.54,1,323,58,5.5690,81,5.6173,1,28:27,3:09,7,38,2,15,9,53,18,8,10,0,12,6,50.0%,1,0,0.0%,3,3,3,1,1,0,,,4,185,46.25
NOR,2017,2018-01-14,4:40,6:40,@,MIN,19,18,Sun,L 24-29,,24,29,-5,53,5.5,covered,46.5,over,25,41,61.0,278,3,2,2,16,86.8,24,80,3.33,0,358,67,5.3433,71,5.6761,2,26:43,3:35,7,97,4,30,11,127,23,5,18,0,9,2,22.2%,1,1,100.0%,3,3,3,2,1,0,,,4,192,48.00
NWE,2017,2017-10-15,1:00,1:00,@,NYJ,6,6,Sun,W 24-17,,24,17,7,41,-9.0,not covered,48.5,under,20,38,52.6,257,2,1,0,0,80.7,25,118,4.72,1,375,63,5.9524,75,5.4400,2,26:20,3:10,6,45,6,69,12,114,23,6,13,4,13,7,53.8%,0,0,,3,3,3,2,1,0,,,4,160,40.00
NWE,2017,2018-01-21,3:05,3:05,,JAX,20,18,Sun,W 24-20,,24,20,4,44,-7.5,not covered,46.0,under,27,39,69.2,298,2,0,3,12,110.0,19,46,2.42,1,344,61,5.6393,71,5.2676,1,24:52,3:01,1,10,6,98,7,108,22,3,16,3,12,3,25.0%,1,1,100.0%,3,3,3,1,1,0,,,6,250,41.67
NYG,2017,2017-09-24,1:00,1:00,@,PHI,3,3,Sun,L 24-27,,24,27,-3,51,5.0,covered,43.0,over,35,47,74.5,366,3,2,0,0,100.1,17,49,2.88,0,415,64,6.4844,73,4.8493,2,22:28,3:24,10,137,9,103,19,240,21,2,17,2,10,3,30.0%,2,0,0.0%,3,3,3,1,1,0,,,4,154,38.50
TEN,2017,2017-11-12,1:00,12:00,,CIN,10,9,Sun,W 24-20,,24,20,4,44,-4.5,not covered,40.5,over,25,44,56.8,236,1,1,4,28,72.5,36,180,5.00,2,416,84,4.9524,50,6.1600,2,40:09,3:17,5,55,12,84,17,139,27,11,10,6,15,7,46.7%,0,0,,3,3,3,2,1,0,,,6,339,56.50
TEN,2017,2017-12-03,1:00,12:00,,HOU,13,12,Sun,W 24-13,,24,13,11,37,-7.0,covered,42.5,under,15,23,65.2,146,1,0,2,4,98.1,25,198,7.92,2,344,50,6.8800,75,5.1200,1,26:11,3:29,7,63,11,85,18,148,19,9,8,2,11,5,45.5%,1,1,100.0%,3,3,3,2,1,0,,,4,199,49.75
PIT,2017,2017-12-17,4:25,4:25,,NWE,15,14,Sun,L 24-27,,24,27,-3,51,2.5,not covered,52.5,under,22,30,73.3,270,2,1,2,11,110.6,31,143,4.61,1,413,63,6.5556,56,6.4286,1,35:07,2:54,6,63,2,4,8,67,21,7,14,0,16,10,62.5%,0,0,,3,3,3,1,1,0,,,4,171,42.75
OAK,2017,2017-12-03,4:25,1:25,,NYG,13,12,Sun,W 24-17,,24,17,7,41,-10.0,not covered,43.0,under,22,36,61.1,282,1,0,1,5,95.5,29,119,4.10,2,401,66,6.0758,61,4.3443,1,31:19,3:02,6,42,1,5,7,47,18,5,13,0,15,6,40.0%,3,1,33.3%,3,3,3,1,1,0,,,4,200,50.00
BAL,2017,2017-09-17,1:00,1:00,,CLE,2,2,Sun,W 24-10,,24,10,14,34,-7.5,covered,39.5,under,25,34,73.5,201,2,1,2,16,97.3,32,136,4.25,1,337,68,4.9559,66,5.8485,2,33:24,3:17,7,45,11,65,18,110,24,7,16,1,11,4,36.4%,0,0,,3,3,3,2,1,0,,,5,235,47.00
