Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
ARI,2019,2019-09-15,1:00,1:00,@,BAL,2,2,Sun,L 17-23,,2,2,2,3,3,0,24,37,64.9,258,2,0,2,14,103.2,33,182,5.52,0,440,,26,9,16,1,14,7,50.0%,1,0,0.0%,-162,71,-91,0,0,0,0,0,0,0,-4,-11,-8,-4,-7,3,2,-11,5
ARI,2019,2019-10-06,1:00,1:00,@,CIN,5,5,Sun,W 26-23,,2,2,2,3,3,0,27,38,71.1,262,2,0,1,0,107.6,23,108,4.70,0,370,,21,6,12,3,12,5,41.7%,1,0,0.0%,158,-14,144,0,0,0,0,0,0,0,4,7,4,4,3,-3,-1,7,-4
ARI,2019,2019-10-20,1:00,1:00,@,NYG,7,7,Sun,W 27-21,,2,3,3,1,0,0,22,35,62.9,156,1,1,8,67,70.7,22,107,4.86,1,263,3,21,5,14,2,12,4,33.3%,3,1,33.3%,49,-67,-18,3,0,0,0,0,0,0,14,3,10,14,-11,7,-4,3,3
ARI,2019,2019-12-08,4:25,2:25,,PIT,14,13,Sun,L 17-23,,2,2,2,3,3,0,16,19,84.2,135,1,0,3,17,113.8,35,140,4.00,0,275,2,20,6,10,4,11,4,36.4%,1,0,0.0%,-69,30,-39,-1,0,0,0,0,0,0,-10,-3,-10,-10,7,-7,4,-3,-3
DAL,2017,2017-09-25,8:30,6:30,@,ARI,3,3,Mon,W 28-17,,2,2,2,2,1,0,29,48,60.4,283,2,0,6,42,90.9,21,49,2.33,0,332,,22,2,15,5,18,8,44.4%,1,0,0.0%,50,-109,-59,0,0,0,0,0,0,0,-7,0,0,-7,7,0,11,0,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL,2017,2017-10-01,1:00,12:00,,LAR,4,4,Sun,L 30-35,,2,2,2,7,7,0,21,36,58.3,244,2,0,1,11,97.5,31,168,5.42,0,412,,24,9,14,1,13,5,38.5%,0,0,,21,7,28,-2,0,0,0,0,0,0,0,8,-2,0,8,-10,-3,8,-13
DAL,2017,2017-10-29,4:25,4:25,@,WAS,8,7,Sun,W 33-19,,2,2,1,3,2,0,26,39,66.7,236,1,1,4,27,80.7,15,49,3.27,1,285,3,16,3,11,2,13,4,30.8%,1,1,100.0%,120,-98,22,2,0,0,1,0,0,1,-3,1,10,-3,4,9,4,1,13
DAL,2017,2017-11-05,4:25,3:25,,KAN,9,8,Sun,W 28-17,,2,2,2,1,1,0,25,34,73.5,255,2,1,2,8,102.0,19,68,3.58,0,323,1,17,4,12,1,11,4,36.4%,1,0,0.0%,63,-11,52,1,0,0,0,0,0,0,7,4,4,7,-3,0,7,4,7
DAL,2017,2017-11-30,8:25,7:25,,WAS,13,12,Thu,W 38-14,,2,2,2,0,0,0,26,37,70.3,224,2,2,4,27,81.4,19,56,2.95,0,280,4,15,4,10,1,14,6,42.9%,1,0,0.0%,126,-131,-5,4,0,1,0,0,0,1,0,10,10,0,10,0,14,10,14
DAL,2017,2017-12-17,8:30,5:30,@,OAK,15,14,Sun,W 20-17,,2,2,2,2,1,0,21,38,55.3,171,2,0,0,0,84.4,23,122,5.30,0,293,1,19,7,10,2,15,8,53.3%,0,0,,4,33,37,-1,0,0,0,0,0,0,3,10,7,3,7,-3,-4,10,-7
DAL,2018,2018-09-09,4:25,4:25,@,CAR,1,1,Sun,L 8-16,,2,1,1,1,1,0,17,26,65.4,146,0,0,3,15,80.0,32,147,4.59,2,293,1,20,9,9,2,12,4,33.3%,0,0,,-53,-8,-61,0,0,0,0,0,0,0,0,-10,-10,0,-10,0,2,-10,2
DAL,2018,2018-10-21,4:25,4:25,@,WAS,7,7,Sun,L 17-20,,2,2,2,2,2,0,14,25,56.0,175,1,0,1,3,91.2,32,130,4.06,0,305,,15,7,8,0,12,3,25.0%,1,0,0.0%,-57,75,18,-2,0,0,0,0,0,0,-7,0,-3,-7,7,-3,0,0,-3
DAL,2018,2018-11-11,8:20,8:20,@,PHI,10,9,Sun,W 27-20,,2,2,2,2,2,0,32,44,72.7,350,2,1,2,10,101.5,16,71,4.44,0,421,1,23,3,20,0,10,4,40.0%,2,0,0.0%,100,-111,-11,1,0,0,0,0,0,0,3,10,0,3,7,-10,7,10,-3
DAL,2018,2018-12-16,1:00,1:00,@,IND,15,14,Sun,L 0-23,,2,2,2,3,3,0,16,27,59.3,192,0,0,0,0,81.1,39,178,4.56,2,370,1,25,11,11,3,12,8,66.7%,0,0,,-66,-12,-78,0,0,0,0,0,0,0,-7,-10,-20,-7,-3,-10,-3,-10,-13
DAL,2018,2018-12-23,1:00,12:00,,TAM,16,15,Sun,W 27-20,,2,2,2,3,2,0,34,48,70.8,320,1,0,3,16,95.8,24,63,2.63,1,383,2,27,1,19,7,13,4,30.8%,2,1,50.0%,17,-168,-151,2,0,0,0,1,0,1,11,4,14,11,-7,10,-7,4,3
DAL,2019,2019-09-08,4:25,3:25,,NYG,1,1,Sun,W 35-17,,2,2,2,1,1,0,33,48,68.8,319,1,0,1,4,94.0,17,151,8.88,1,470,2,25,8,16,1,11,2,18.2%,3,1,33.3%,-62,86,24,2,0,0,0,0,0,0,0,14,25,0,14,11,-7,14,4
DAL,2019,2019-12-22,4:25,4:25,@,PHI,16,15,Sun,L 9-17,,2,2,2,3,1,0,31,40,77.5,313,1,0,1,6,107.6,30,118,3.93,1,431,,23,4,18,1,14,6,42.9%,1,0,0.0%,-64,-56,-120,-1,0,0,0,0,0,0,-10,-4,-11,-10,6,-7,3,-4,-4
DEN,2017,2017-09-17,4:25,2:25,,DAL,2,2,Sun,W 42-17,,2,2,2,1,1,0,30,50,60.0,228,2,2,2,10,67.7,14,40,2.86,0,268,2,16,1,12,3,14,3,21.4%,5,2,40.0%,138,-26,112,0,0,0,1,0,0,1,7,11,25,7,4,14,0,11,14
DEN,2017,2017-09-24,1:00,1:00,@,BUF,3,3,Sun,L 16-26,,2,2,2,4,4,0,20,26,76.9,197,2,0,4,16,123.4,33,75,2.27,0,272,,16,4,11,1,16,6,37.5%,0,0,,36,58,94,-2,0,0,0,0,0,0,3,0,-4,3,-3,-4,-6,0,-10
DEN,2017,2017-10-15,8:30,6:30,,NYG,6,5,Sun,L 10-23,,2,2,2,4,3,0,11,19,57.9,118,1,0,3,10,93.7,32,148,4.63,0,266,,12,4,8,0,14,4,28.6%,0,0,,-102,248,146,-3,0,0,0,0,0,0,-3,-14,-17,-3,-11,-3,4,-14,1
DEN,2017,2017-10-30,8:30,7:30,@,KAN,8,7,Mon,L 19-29,,2,2,2,5,5,0,14,32,43.8,197,1,1,1,5,61.6,26,79,3.04,0,276,2,16,5,9,2,12,2,16.7%,0,0,,98,-10,88,-3,0,0,0,0,0,0,-14,-14,-7,-14,0,7,-3,-14,4
DEN,2018,2018-09-16,4:25,2:25,,OAK,2,2,Sun,W 20-19,,2,2,1,2,2,0,29,32,90.6,281,1,0,1,7,113.7,27,92,3.41,1,373,,21,3,16,2,10,3,30.0%,1,0,0.0%,76,-64,12,-1,0,0,0,0,0,0,-3,-12,-9,-3,-9,3,10,-12,13
DEN,2018,2018-10-14,4:05,2:05,,LAR,6,6,Sun,L 20-23,,2,2,2,4,3,0,14,28,50.0,174,0,1,5,27,54.8,39,270,6.92,2,444,1,24,13,9,2,17,8,47.1%,1,1,100.0%,-210,123,-87,0,0,0,0,0,0,0,-3,-10,-10,-3,-7,0,7,-10,7
DEN,2018,2018-11-04,4:05,2:05,,HOU,9,9,Sun,L 17-19,,2,2,1,2,2,0,17,24,70.8,192,2,0,4,21,122.2,33,98,2.97,0,290,,17,4,11,2,13,4,30.8%,1,0,0.0%,-23,81,58,-1,0,0,0,0,0,0,-4,-6,1,-4,-2,7,-3,-6,4
DEN,2018,2018-11-18,4:05,1:05,@,LAC,11,10,Sun,W 23-22,,2,2,1,3,3,0,28,43,65.1,384,2,2,3,17,89.7,26,95,3.65,0,479,2,26,5,18,3,15,9,60.0%,0,0,,13,-167,-154,2,0,0,0,0,0,0,-6,-6,-5,-6,0,1,6,-6,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN,2018,2018-11-25,4:25,2:25,,PIT,12,11,Sun,W 24-17,,2,2,2,2,1,0,42,58,72.4,452,2,2,2,12,92.0,16,75,4.69,0,527,4,25,4,19,2,14,5,35.7%,1,1,100.0%,49,-268,-219,4,0,0,0,0,0,0,3,0,0,3,-3,0,7,0,7
DEN,2018,2018-12-09,4:05,1:05,@,SFO,14,13,Sun,L 14-20,,2,2,2,2,2,0,20,33,60.6,305,2,1,3,27,98.7,30,84,2.80,0,389,1,24,3,15,6,13,4,30.8%,1,0,0.0%,19,-134,-115,1,0,0,0,0,0,0,-3,-20,-13,-3,-17,7,7,-20,14
DEN,2018,2018-12-15,8:20,2:30,,CLE,15,14,Sat,L 16-17,,2,2,2,1,1,0,18,31,58.1,175,2,1,2,13,82.1,28,134,4.79,0,309,2,21,5,13,3,12,5,41.7%,2,1,50.0%,-102,63,-39,0,0,0,0,0,0,0,0,0,3,0,0,3,-4,0,-1
DEN,2019,2019-09-29,4:25,2:25,,JAX,4,4,Sun,L 24-26,,2,2,2,4,4,0,19,33,57.6,186,2,0,5,27,93.7,38,269,7.08,0,455,,25,11,12,2,14,4,28.6%,1,1,100.0%,-201,117,-84,-1,0,0,0,0,0,0,4,11,-3,4,7,-14,1,11,-13
DEN,2019,2019-11-24,1:00,1:00,@,BUF,12,11,Sun,L 3-20,,2,2,2,2,2,0,15,25,60.0,180,2,1,1,5,92.1,47,244,5.19,0,424,1,22,13,8,1,16,8,50.0%,0,0,,-159,-131,-290,0,0,0,0,0,0,0,-3,-6,-10,-3,-3,-4,-7,-6,-11
DEN,2019,2019-12-01,4:25,2:25,,LAC,13,12,Sun,W 23-20,,2,2,2,3,2,0,20,29,69.0,244,2,1,3,21,103.2,29,115,3.97,0,359,2,17,5,11,1,15,5,33.3%,1,1,100.0%,-31,-110,-141,1,0,0,0,0,0,0,14,7,7,14,-7,0,-4,7,-4
DEN,2019,2019-12-15,1:00,12:00,@,KAN,15,14,Sun,L 3-23,,2,0,0,3,3,0,27,34,79.4,327,2,1,3,13,114.1,25,92,3.68,0,419,1,27,7,17,3,11,6,54.5%,0,0,,-40,-128,-168,0,0,0,0,0,0,0,-6,-12,-20,-6,-6,-8,0,-12,-8
DEN,2019,2019-12-22,4:05,2:05,,DET,16,15,Sun,W 27-17,,2,2,2,1,1,0,12,24,50.0,95,1,0,4,22,74.1,21,96,4.57,0,191,,13,4,7,2,11,4,36.4%,1,0,0.0%,54,103,157,0,0,0,0,0,0,0,-3,0,-4,-3,3,-4,14,0,10
DET,2017,2017-10-29,8:30,8:30,,PIT,8,7,Sun,L 15-20,,2,2,2,2,2,0,17,31,54.8,317,1,1,0,0,87.7,29,75,2.59,1,392,2,17,3,11,3,14,7,50.0%,0,0,,-4,94,90,1,0,0,0,0,0,0,0,2,-8,0,2,-10,3,2,-7
DET,2017,2017-11-06,8:30,7:30,@,GNB,9,8,Mon,W 30-17,,2,2,2,2,1,0,26,38,68.4,233,0,0,3,12,84.6,17,78,4.59,2,311,,21,7,13,1,9,2,22.2%,2,0,0.0%,-14,120,106,-1,0,0,0,0,0,0,7,11,14,7,4,3,-1,11,2
DET,2017,2017-12-24,1:00,1:00,@,CIN,16,15,Sun,L 17-26,,2,2,2,4,4,0,27,41,65.9,222,1,1,3,16,77.5,34,142,4.18,1,364,1,28,8,16,4,14,7,50.0%,0,0,,-55,-33,-88,0,0,0,0,0,0,0,7,1,-3,7,-6,-4,-6,1,-10
DET,2018,2018-09-30,1:00,12:00,@,DAL,4,4,Sun,L 24-26,,2,2,2,4,4,0,17,27,63.0,231,2,0,3,24,114.9,35,183,5.23,0,414,,26,10,12,4,12,5,41.7%,1,1,100.0%,-87,55,-32,0,0,0,0,0,0,0,4,-3,-10,4,-7,-7,8,-3,1
DET,2018,2018-12-16,1:00,1:00,@,BUF,15,14,Sun,L 13-14,,2,2,2,0,0,0,13,26,50.0,195,1,0,1,9,87.8,37,117,3.16,1,312,,20,9,9,2,12,3,25.0%,2,1,50.0%,-12,13,1,0,0,0,0,0,0,0,0,6,6,0,6,0,-7,6,-7
DET,2019,2019-09-08,4:25,2:25,@,ARI,1,1,Sun,T 27-27,OT,2,1,1,4,4,0,29,54,53.7,275,2,1,5,33,72.7,23,112,4.87,0,387,1,21,3,16,2,22,9,40.9%,0,0,,4,86,90,-1,0,0,0,0,0,0,0,14,11,0,14,-3,-11,14,-14
DET,2019,2019-10-14,8:15,7:15,@,GNB,6,5,Mon,L 22-23,,2,2,2,3,3,0,24,39,61.5,277,2,1,1,6,89.4,29,170,5.86,0,447,3,22,4,13,5,12,4,33.3%,0,0,,-114,-34,-148,3,0,0,0,0,0,0,10,3,6,10,-7,3,-7,3,-4
DET,2019,2019-12-08,1:00,3:00,@,MIN,14,13,Sun,L 7-20,,2,2,2,2,2,0,24,30,80.0,234,1,0,1,8,110.3,39,120,3.08,1,354,,22,5,14,3,14,5,35.7%,1,0,0.0%,-50,-73,-123,-2,0,0,0,0,0,0,-7,-17,-17,-7,-10,0,4,-17,4
DET,2019,2019-12-29,1:00,1:00,,GNB,17,16,Sun,L 20-23,,2,2,2,4,3,0,27,55,49.1,312,2,1,1,11,71.2,30,120,4.00,0,432,1,25,6,18,1,20,8,40.0%,2,2,100.0%,51,-178,-127,0,0,0,0,0,0,0,7,14,7,7,7,-7,-10,14,-17
GNB,2017,2017-09-28,8:25,7:25,,CHI,4,4,Thu,W 35-14,,2,2,2,1,0,0,21,33,63.6,205,1,2,1,13,65.8,30,103,3.43,1,308,4,20,7,11,2,12,5,41.7%,2,2,100.0%,-12,-36,-48,4,0,0,0,0,0,0,14,14,21,14,0,7,0,14,7
GNB,2017,2017-10-15,1:00,3:00,@,MIN,6,6,Sun,L 10-23,,2,2,2,3,3,0,24,38,63.2,239,1,1,0,0,78.7,32,112,3.50,1,351,2,24,7,13,4,12,4,33.3%,1,0,0.0%,-40,-84,-124,-1,0,0,0,0,0,0,0,-4,-7,0,-4,-3,-6,-4,-9
GNB,2017,2017-11-19,1:00,12:00,,BAL,11,10,Sun,L 0-23,,2,2,2,3,3,0,22,28,78.6,161,1,1,3,22,87.6,26,58,2.23,1,219,1,14,4,7,3,14,3,21.4%,1,1,100.0%,17,29,46,-4,0,0,0,0,0,0,0,-6,-13,0,-6,-7,-10,-6,-17
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,2017,2017-12-03,1:00,12:00,,TAM,13,12,Sun,W 26-20,OT,2,2,2,2,2,0,21,32,65.6,230,2,0,7,40,107.6,35,165,4.71,0,395,1,25,8,16,1,16,9,56.3%,0,0,,34,-153,-119,0,0,0,0,1,0,1,-4,7,7,-4,11,0,-7,7,-7
GNB,2018,2018-09-09,8:20,7:20,,CHI,1,1,Sun,W 24-23,,2,2,2,3,3,0,23,35,65.7,155,0,0,4,16,75.3,27,139,5.15,1,294,1,18,7,8,3,17,7,41.2%,2,0,0.0%,-70,146,76,-1,0,0,0,0,0,0,-7,-17,-17,-7,-10,0,18,-17,18
GNB,2018,2018-12-02,1:00,12:00,,ARI,13,12,Sun,L 17-20,,2,2,2,2,2,0,11,26,42.3,133,0,0,2,16,58.7,29,182,6.28,2,315,,18,8,8,2,13,5,38.5%,0,0,,-84,94,10,0,0,0,0,0,0,0,0,3,-7,0,3,-10,4,3,-6
GNB,2019,2019-09-15,1:00,12:00,,MIN,2,2,Sun,W 21-16,,2,2,1,2,1,0,14,32,43.8,223,1,2,1,7,52.0,27,198,7.33,1,421,4,15,8,6,1,13,4,30.8%,0,0,,-54,-32,-86,2,0,0,0,0,0,0,14,11,5,14,-3,-6,0,11,-6
GNB,2019,2019-09-22,1:00,12:00,,DEN,3,3,Sun,W 27-16,,2,2,1,1,1,0,20,29,69.0,161,0,1,6,52,68.3,38,149,3.92,2,310,3,20,8,12,0,15,8,53.3%,2,1,50.0%,-72,74,2,3,0,0,0,0,0,0,7,7,8,7,0,1,3,7,4
GNB,2019,2019-11-03,4:25,1:25,@,LAC,9,9,Sun,L 11-26,,2,2,2,5,4,0,21,28,75.0,283,0,0,2,11,106.7,38,159,4.18,2,442,,24,11,13,0,11,5,45.5%,1,1,100.0%,-114,-144,-258,0,0,0,0,0,0,0,-6,-9,-16,-6,-3,-7,1,-9,-6
GNB,2019,2019-11-10,4:25,3:25,,CAR,10,10,Sun,W 24-16,,2,1,1,1,1,0,28,43,65.1,281,1,1,3,26,81.6,23,120,5.22,1,401,2,26,6,19,1,10,4,40.0%,1,1,100.0%,43,-56,-13,2,0,0,0,0,0,0,0,4,14,0,4,10,-6,4,4
GNB,2019,2019-12-08,1:00,12:00,,WAS,14,13,Sun,W 20-15,,2,1,0,1,1,0,16,27,59.3,141,1,1,4,29,70.1,28,121,4.32,1,262,1,18,5,11,2,11,4,36.4%,0,0,,53,26,79,0,0,0,0,0,0,0,14,8,8,14,-6,0,-3,8,-3
GNB,2019,2019-12-29,1:00,1:00,@,DET,17,16,Sun,W 23-20,,2,2,2,2,2,0,13,30,43.3,134,1,1,1,7,54.0,25,171,6.84,1,305,1,17,9,5,3,12,3,25.0%,1,1,100.0%,-51,178,127,0,0,0,0,0,0,0,-7,-14,-7,-7,-7,7,10,-14,17
HOU,2017,2017-10-01,1:00,12:00,,TEN,4,4,Sun,W 57-14,,2,2,2,0,0,0,10,20,50.0,109,0,4,2,8,26.9,19,86,4.53,2,195,5,9,3,6,0,8,2,25.0%,0,0,,87,163,250,4,0,0,1,0,0,1,14,16,23,14,2,7,20,16,27
HOU,2017,2017-10-15,1:00,12:00,,CLE,6,6,Sun,W 33-17,,2,2,2,1,1,0,20,37,54.1,113,1,3,4,27,35.1,22,134,6.09,0,247,3,16,7,7,2,14,3,21.4%,0,0,,-11,104,93,2,0,0,1,0,0,1,7,21,30,7,14,9,-14,21,-5
HOU,2017,2017-11-05,1:00,12:00,,IND,9,8,Sun,L 14-20,,2,2,2,2,2,0,20,30,66.7,279,2,0,3,29,118.6,28,92,3.29,0,371,1,17,7,8,2,14,4,28.6%,0,0,,2,-85,-83,0,0,0,0,1,0,1,-7,-3,-10,-7,4,-7,4,-3,-3
HOU,2017,2017-11-27,8:30,8:30,@,BAL,12,11,Mon,L 16-23,,2,2,2,3,3,0,21,33,63.6,155,0,0,1,8,74.7,31,139,4.48,2,294,,17,7,7,3,14,3,21.4%,2,2,100.0%,-73,82,9,-3,0,0,0,0,0,0,7,-7,-4,7,-14,3,-3,-7,0
HOU,2017,2017-12-10,1:00,12:00,,SFO,14,13,Sun,L 16-26,,2,2,2,4,4,0,20,33,60.6,314,1,1,2,20,89.7,31,102,3.29,1,416,1,20,4,12,4,11,2,18.2%,0,0,,-12,-93,-105,0,0,0,0,0,0,0,3,-4,-7,3,-7,-3,-3,-4,-6
HOU,2017,2017-12-31,1:00,1:00,@,IND,17,16,Sun,L 13-22,,2,2,2,2,2,1,15,25,60.0,104,1,0,1,10,82.7,36,146,4.06,1,250,,20,10,7,3,13,6,46.2%,0,0,,-61,20,-41,-1,0,0,0,0,0,0,3,6,-1,3,3,-7,-8,6,-15
HOU,2018,2018-09-16,1:00,12:00,@,TEN,2,2,Sun,L 17-20,,2,2,2,2,2,0,15,22,68.2,183,2,0,1,8,123.9,34,100,2.94,0,283,,15,7,7,1,15,5,33.3%,2,2,100.0%,48,106,154,-1,0,0,0,0,0,0,-14,-7,-4,-14,7,3,1,-7,4
HOU,2018,2018-10-25,8:20,7:20,,MIA,8,8,Thu,W 42-23,,2,2,2,3,3,0,22,38,57.9,254,1,1,2,15,76.0,25,116,4.64,1,370,1,18,6,11,1,13,4,30.8%,1,0,0.0%,72,-15,57,1,0,0,0,0,0,0,0,4,8,0,4,4,11,4,15
HOU,2018,2018-11-04,4:05,2:05,@,DEN,9,9,Sun,W 19-17,,2,2,2,3,1,0,26,42,61.9,273,1,0,2,17,88.7,20,75,3.75,1,348,1,19,5,13,1,14,5,35.7%,2,2,100.0%,23,-81,-58,1,0,0,0,0,0,0,4,6,-1,4,2,-7,3,6,-4
HOU,2018,2018-11-26,8:15,7:15,,TEN,12,11,Mon,W 34-17,,2,2,2,1,1,0,22,23,95.7,260,2,0,6,43,142.8,23,105,4.57,0,365,1,14,3,10,1,12,4,33.3%,1,0,0.0%,176,-79,97,1,0,0,0,0,0,0,-3,14,10,-3,17,-4,7,14,3
HOU,2018,2018-12-02,1:00,12:00,,CLE,13,12,Sun,W 29-13,,2,1,1,0,0,0,29,43,67.4,397,1,3,0,0,75.4,9,31,3.44,1,428,4,20,3,15,2,8,2,25.0%,2,0,0.0%,156,-200,-44,4,0,0,1,0,0,1,10,23,19,10,13,-4,-3,23,-7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU,2019,2019-09-22,4:25,1:25,@,LAC,3,3,Sun,W 27-20,,2,2,2,2,2,0,31,46,67.4,293,2,0,5,25,99.3,18,73,4.06,0,366,1,22,3,17,2,15,5,33.3%,3,2,66.7%,-34,44,10,0,0,0,0,0,0,0,-7,-10,4,-7,-3,14,3,-10,17
HOU,2019,2019-11-21,8:20,7:20,,IND,12,11,Thu,W 20-17,,2,2,2,1,1,0,16,25,64.0,121,0,0,1,8,75.6,39,175,4.49,2,296,,19,10,9,0,15,9,60.0%,1,0,0.0%,-76,176,100,-1,0,0,0,0,0,0,0,0,-4,0,0,-4,7,0,3
HOU,2019,2019-12-21,1:00,1:00,@,TAM,16,15,Sat,W 23-20,,2,2,2,3,2,0,25,48,52.1,329,1,4,3,6,46.3,21,106,5.05,1,435,5,19,4,15,0,17,9,52.9%,1,0,0.0%,-38,-168,-206,3,0,0,1,0,0,1,7,0,0,7,-7,0,3,0,3
JAX,2017,2017-10-01,1:00,1:00,@,NYJ,4,4,Sun,L 20-23,OT,2,2,2,4,3,0,23,32,71.9,215,0,1,5,40,77.0,32,256,8.00,2,471,2,18,6,12,0,17,6,35.3%,1,1,100.0%,-81,-79,-160,1,0,0,0,1,0,1,0,0,-10,0,0,-10,10,0,0
JAX,2017,2017-11-12,1:00,1:00,,LAC,10,9,Sun,W 20-17,OT,2,2,2,1,1,0,21,37,56.8,235,2,1,0,0,82.6,30,87,2.90,0,322,2,16,6,9,1,15,3,20.0%,0,0,,48,28,76,0,0,0,0,0,0,0,6,-1,0,6,-7,1,0,-1,1
JAX,2017,2017-11-26,4:25,2:25,@,ARI,12,11,Sun,L 24-27,,2,1,1,4,4,0,22,38,57.9,236,2,1,1,5,82.8,31,108,3.48,0,344,2,20,5,12,3,17,7,41.2%,0,0,,-17,-108,-125,-1,0,0,0,1,0,1,-3,-10,-6,-3,-7,4,3,-10,7
JAX,2018,2018-09-16,4:25,4:25,,NWE,2,2,Sun,W 31-20,,2,2,2,3,2,0,24,35,68.6,220,2,0,2,14,104.5,24,82,3.42,0,302,1,18,5,12,1,12,4,33.3%,0,0,,22,156,178,-1,0,0,0,0,0,0,14,18,14,14,4,-4,-3,18,-7
JAX,2018,2018-10-21,1:00,1:00,,HOU,7,7,Sun,L 7-20,,2,2,2,2,2,0,12,24,50.0,131,1,0,1,8,80.4,37,141,3.81,1,272,,15,7,7,1,16,8,50.0%,0,0,,-71,58,-13,-3,0,0,0,0,0,0,-6,-13,-13,-6,-7,0,0,-13,0
JAX,2018,2018-12-30,1:00,12:00,@,HOU,17,16,Sun,L 3-20,,2,2,2,2,2,0,25,35,71.4,208,0,0,6,26,86.4,33,134,4.06,2,342,1,23,8,13,2,17,6,35.3%,1,1,100.0%,-104,-119,-223,-1,0,0,0,0,0,0,0,-14,-14,0,-14,0,-3,-14,-3
JAX,2019,2019-10-20,1:00,1:00,@,CIN,7,7,Sun,W 27-17,,2,2,2,1,1,0,22,43,51.2,258,1,3,2,18,48.4,20,33,1.65,1,291,4,21,3,12,6,12,5,41.7%,0,0,,183,-14,169,4,0,0,1,0,0,1,0,-1,-1,0,-1,0,11,-1,11
JAX,2019,2019-10-27,1:00,1:00,,NYJ,8,8,Sun,W 29-15,,2,1,1,0,0,0,21,30,70.0,167,2,3,8,51,66.2,14,46,3.29,0,213,3,15,2,11,2,9,2,22.2%,2,1,50.0%,65,111,176,2,0,0,0,0,0,0,6,12,15,6,6,3,-1,12,2
JAX,2019,2019-12-29,4:25,4:25,,IND,17,16,Sun,W 38-20,,2,2,2,2,2,0,12,25,48.0,143,0,0,3,19,65.9,27,132,4.89,2,275,2,17,9,7,1,12,4,33.3%,1,0,0.0%,-65,143,78,1,0,0,0,1,0,1,-7,-4,4,-7,3,8,14,-4,22
KAN,2017,2017-09-17,1:00,12:00,,PHI,2,2,Sun,W 27-20,,2,2,2,3,2,0,25,46,54.3,299,2,1,6,34,79.9,17,107,6.29,0,406,2,27,6,19,2,15,8,53.3%,0,0,,5,-67,-62,2,0,0,0,0,0,0,0,3,3,0,3,0,4,3,4
KAN,2017,2017-10-02,8:30,7:30,,WAS,4,4,Mon,W 29-20,,2,2,2,2,2,0,14,24,58.3,220,2,0,0,0,116.7,26,111,4.27,0,331,1,15,4,10,1,11,4,36.4%,1,1,100.0%,57,41,98,1,0,0,0,1,0,1,-10,-3,0,-10,7,3,9,-3,12
KAN,2017,2017-10-15,4:25,3:25,,PIT,6,6,Sun,L 13-19,,2,2,2,1,1,1,17,25,68.0,245,1,1,1,7,96.2,37,194,5.24,1,439,1,23,13,9,1,11,4,36.4%,0,0,,-166,-22,-188,1,0,0,0,0,0,0,1,-9,-9,1,-10,0,3,-9,3
KAN,2017,2017-10-30,8:30,7:30,,DEN,8,8,Mon,W 29-19,,2,1,1,2,2,0,19,36,52.8,187,1,3,3,11,42.2,31,177,5.71,1,364,5,23,8,13,2,13,5,38.5%,1,0,0.0%,-98,10,-88,3,0,0,0,1,0,1,14,14,7,14,0,-7,3,14,-4
KAN,2017,2017-12-10,1:00,12:00,,OAK,14,13,Sun,W 26-15,,2,1,1,0,0,0,24,41,58.5,198,1,2,3,13,58.8,11,70,6.36,1,268,3,15,3,10,2,13,5,38.5%,1,1,100.0%,95,45,140,2,0,0,0,0,0,0,3,16,26,3,13,10,-15,16,-5
KAN,2017,2017-12-16,8:25,7:25,,LAC,15,14,Sat,W 30-13,,2,2,1,0,0,0,20,36,55.6,209,1,3,2,18,47.1,22,98,4.45,1,307,4,20,7,11,2,11,4,36.4%,2,1,50.0%,76,14,90,4,0,0,0,0,0,0,3,4,7,3,1,3,10,4,13
